Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Karl Malone,28,PF,81,81,3054,25.4,.599,.011,.571,8.7,24.1,16.8,13.4,1.8,1.0,11.6,30.3,9.9,5.2,15.1,.237,5.2,0.6,5.7,5.9,"MVP-4,DPOY-6,AS,NBA1"
2,John Stockton,29,PG,82,82,3002,22.8,.590,.217,.390,2.7,7.3,5.1,53.7,4.1,0.4,20.6,19.9,8.8,4.6,13.4,.215,6.0,2.7,8.7,8.1,"MVP-12,AS,NBA2"
3,Jeff Malone,30,SG,81,81,2922,15.1,.554,.009,.211,2.0,6.8,4.5,10.0,1.0,0.1,8.7,23.9,4.5,2.1,6.6,.108,-0.1,-1.5,-1.7,0.3,
4,Blue Edwards,26,SF,81,81,2283,13.7,.569,.124,.176,4.5,10.0,7.4,9.1,1.8,1.2,12.0,19.2,2.6,2.7,5.2,.110,-0.4,0.4,0.0,1.1,
5,Mark Eaton,35,C,81,81,2023,9.1,.478,.000,.363,8.8,18.2,13.7,2.5,0.9,6.2,17.7,7.2,0.4,3.5,3.8,.091,-2.9,2.4,-0.5,0.7,
6,Tyrone Corbin,29,SF,69,1,1863,13.6,.562,.006,.303,8.9,15.3,12.2,8.0,1.9,0.5,11.4,14.4,2.9,2.5,5.4,.139,-0.2,0.6,0.4,1.2,6MOY-4
7,Mike Brown,28,C,82,1,1783,12.3,.515,.002,.584,12.4,17.5,15.1,6.3,1.2,1.2,14.6,17.4,1.4,2.3,3.7,.100,-1.6,-0.7,-2.3,-0.1,
8,David Benoit,23,SF,77,2,1161,12.1,.518,.037,.267,10.7,17.7,14.4,4.2,0.8,2.3,14.5,18.2,0.5,1.5,2.0,.085,-2.1,-0.7,-2.9,-0.3,
9,Delaney Rudd,29,SG,65,0,538,10.0,.467,.250,.223,3.3,7.8,5.7,28.5,1.4,0.1,19.2,20.5,-0.2,0.5,0.3,.028,-2.8,-1.3,-4.1,-0.3,
10,Eric Murdock,23,PG,50,0,478,13.6,.484,.142,.333,5.2,7.4,6.4,27.9,3.2,0.9,19.2,23.4,-0.1,0.7,0.6,.056,-1.3,0.6,-0.7,0.2,
11,Corey Crowder,22,SF,51,0,328,8.4,.475,.268,.161,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,0.1,0.3,0.4,.053,-2.6,-1.1,-3.7,-0.1,
12,Thurl Bailey,30,PF,13,0,327,12.0,.487,.010,.545,8.3,18.1,13.5,8.0,0.8,2.8,14.4,19.3,0.1,0.4,0.5,.079,-1.9,-0.1,-2.0,0.0,
13,Isaac Austin,22,C,31,0,112,15.0,.515,.000,.652,11.6,23.1,17.6,6.7,0.9,1.1,11.9,25.9,0.1,0.2,0.3,.112,-3.0,-1.4,-4.4,-0.1,
14,Bob Thornton,29,PF,2,0,6,1.7,.254,.000,.286,39.5,0.0,18.8,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,-0.288,-17.1,-18.7,-35.8,-0.1,
