Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Carmelo Anthony,21,SF,80,80,2941,22.0,.563,.097,.451,4.9,10.7,7.8,14.3,1.5,1.1,10.4,32.0,6.8,2.6,9.4,.153,3.5,-0.9,2.7,3.5,NBA3
2,Andre Miller,29,PG,82,82,2937,16.4,.532,.031,.486,3.7,10.2,7.0,36.2,1.8,0.5,19.5,20.0,3.6,2.6,6.2,.101,0.6,-0.4,0.2,1.7,
3,Marcus Camby,31,C,56,54,1857,19.9,.499,.017,.240,8.4,33.3,21.0,10.2,2.2,7.5,11.4,19.5,1.0,4.5,5.5,.141,0.1,3.3,3.5,2.6,DPOY-5
4,Greg Buckner,29,SG,73,27,1758,11.4,.556,.583,.132,2.1,11.7,6.9,10.8,2.5,0.9,10.5,12.6,1.7,2.0,3.8,.103,-1.2,1.7,0.5,1.1,
5,Francisco Elson,29,C,72,54,1579,10.1,.556,.018,.261,7.4,17.6,12.5,4.4,1.7,2.1,17.0,10.8,0.8,2.0,2.9,.087,-3.2,1.0,-2.2,-0.1,
6,Kenyon Martin,28,PF,56,49,1546,16.7,.533,.037,.283,7.1,19.4,13.3,8.8,1.4,2.5,9.6,21.6,1.8,2.0,3.8,.117,-0.3,0.4,0.1,0.8,
7,Earl Boykins,29,PG,60,0,1542,15.7,.513,.271,.263,1.6,4.5,3.1,25.0,1.6,0.2,10.1,23.8,2.0,0.9,2.9,.090,1.3,-1.3,0.0,0.7,6MOY-5
8,Eduardo Nájera,29,PF,64,3,1449,10.9,.494,.040,.379,10.4,15.7,13.1,5.2,1.9,1.8,13.3,12.5,1.0,1.8,2.7,.090,-2.3,0.5,-1.8,0.1,
9,Earl Watson,26,PG,46,10,975,12.8,.563,.610,.209,2.1,8.2,5.2,25.3,1.9,0.5,19.6,17.6,0.8,0.8,1.6,.080,0.2,-0.3,-0.1,0.4,
10,DerMarr Johnson,25,SG,58,21,924,11.7,.545,.523,.137,2.4,9.6,6.1,9.5,1.4,2.1,12.4,17.9,0.5,0.8,1.3,.070,-0.6,-0.2,-0.8,0.3,
11,Ruben Patterson,30,SG,26,20,736,15.4,.563,.023,.438,7.2,7.1,7.1,15.6,2.4,0.9,18.2,22.7,0.4,0.7,1.1,.071,-0.6,0.0,-0.7,0.2,
12,Reggie Evans,25,PF,26,2,605,9.2,.490,.000,1.021,11.1,32.3,21.8,3.5,1.4,0.6,24.2,13.4,-0.4,1.0,0.6,.048,-4.3,-0.5,-4.9,-0.4,
13,Linas Kleiza,21,PF,61,2,519,13.2,.510,.075,.468,8.7,17.4,13.1,4.6,1.0,1.9,7.1,19.4,0.6,0.6,1.2,.111,-2.9,-0.8,-3.7,-0.2,
14,Howard Eisley,33,PG,19,0,282,10.0,.476,.442,.279,0.8,7.0,3.9,23.4,1.4,0.5,15.7,18.2,0.0,0.2,0.2,.036,-2.1,-0.8,-2.9,-0.1,
15,Voshon Lenard,32,SG,12,6,238,10.1,.455,.340,.126,1.0,12.6,6.9,12.7,1.7,0.6,9.2,22.5,-0.2,0.2,0.0,.005,-2.1,0.3,-1.8,0.0,
16,Julius Hodge,22,SG,14,0,33,4.2,.393,.000,.615,17.9,7.0,12.4,29.3,3.1,0.0,32.6,33.3,-0.2,0.0,-0.2,-0.219,-8.9,-2.8,-11.7,-0.1,
17,Nenê,23,PF,1,0,3,-54.4,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,44.8,-0.1,0.0,-0.1,-1.312,-56.5,-14.2,-70.7,0.0,
18,Bryon Russell,35,SF,1,0,3,16.4,,,,0.0,38.5,19.5,43.2,0.0,0.0,,0.0,0.0,0.0,0.0,.194,3.2,5.1,8.2,0.0,
19,Charles Smith,30,SG,1,0,2,-28.1,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,-0.511,-24.5,-8.1,-32.6,0.0,
