Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,LaMarcus Aldridge,23,PF,81,81,3004,19.1,.529,.023,.269,9.5,15.6,12.5,9.3,1.4,2.0,8.0,23.7,6.1,3.3,9.5,.151,1.7,-0.4,1.3,2.5,
2,Brandon Roy,24,SG,78,78,2903,24.0,.573,.167,.383,4.4,11.6,7.9,25.4,1.7,0.6,9.0,27.4,10.9,2.6,13.5,.223,6.0,0.1,6.2,6.0,"MVP-9,AS,NBA2"
3,Travis Outlaw,24,SF,81,6,2246,15.1,.541,.278,.285,3.8,14.6,9.1,6.3,1.2,2.0,8.9,22.0,3.0,2.3,5.3,.113,0.6,-0.4,0.2,1.2,6MOY-5
4,Steve Blake,28,PG,69,69,2188,14.4,.557,.507,.116,1.6,8.4,4.9,25.1,1.7,0.1,13.7,17.0,4.1,1.7,5.8,.128,1.7,-0.2,1.5,1.9,
5,Rudy Fernández,23,SG,78,4,1993,15.5,.588,.632,.227,2.9,10.1,6.4,12.7,1.9,0.5,11.0,18.4,4.3,1.8,6.1,.147,2.6,0.4,3.0,2.5,ROY-9
6,Joel Przybilla,29,C,82,43,1952,15.4,.652,.004,.628,12.8,33.1,22.8,2.0,1.0,3.9,18.5,10.2,3.2,3.4,6.6,.163,-0.3,1.2,0.9,1.4,DPOY-16
7,Nicolas Batum,20,SF,79,76,1454,12.9,.555,.465,.144,7.0,11.8,9.4,7.8,1.9,2.2,11.5,14.0,2.1,1.6,3.7,.123,0.4,1.0,1.4,1.2,ROY-13
8,Greg Oden,21,C,61,39,1314,18.1,.599,.000,.644,15.7,24.5,20.0,3.9,1.1,4.2,16.2,19.3,2.6,2.0,4.6,.167,-1.4,0.3,-1.1,0.3,
9,Sergio Rodríguez,22,PG,80,13,1225,12.5,.491,.347,.234,4.3,9.0,6.6,35.6,2.4,0.1,24.7,18.5,0.5,1.2,1.7,.068,-0.9,-0.5,-1.4,0.2,
10,Channing Frye,25,PF,63,1,746,10.0,.465,.124,.135,6.7,16.7,11.6,5.3,1.3,1.7,9.3,19.7,0.0,0.8,0.8,.054,-3.9,-0.3,-4.2,-0.4,
11,Jerryd Bayless,20,PG,53,0,655,8.2,.487,.143,.545,1.5,9.4,5.4,18.2,1.4,0.2,19.3,20.9,-0.2,0.5,0.3,.019,-4.3,-0.7,-5.0,-0.5,
12,Ike Diogu,25,PF,19,0,73,11.4,.486,.000,1.053,20.1,8.6,14.4,0.0,0.8,2.2,17.8,21.8,0.0,0.1,0.1,.057,-4.1,-3.3,-7.3,-0.1,
13,Shavlik Randolph,25,PF,10,0,37,19.4,.610,.077,.308,33.0,27.3,30.2,0.0,0.0,2.1,28.9,26.4,0.0,0.0,0.0,.041,-0.1,-3.6,-3.8,0.0,
14,Michael Ruffin,32,PF,11,0,35,10.3,.381,.000,.286,20.9,18.0,19.5,0.0,4.7,2.3,20.2,13.3,0.0,0.1,0.1,.080,-4.9,1.9,-3.0,0.0,
15,Martell Webster,22,SF,1,0,5,-8.4,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,-0.204,-9.4,-4.8,-14.2,0.0,
