Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Andre Iguodala,28,SF,62,62,2209,17.6,.537,.305,.310,2.8,16.4,9.6,23.7,2.6,1.0,13.8,17.7,3.1,4.2,7.3,.158,1.5,2.5,4.0,3.3,"DPOY-7,AS"
2,Jrue Holiday,21,PG,65,65,2196,14.7,.496,.205,.144,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,0.9,3.3,4.2,.092,-0.5,0.9,0.4,1.3,
3,Thaddeus Young,23,PF,63,1,1755,18.9,.538,.006,.210,8.6,12.0,10.3,7.3,2.0,1.8,6.8,21.5,3.4,2.9,6.3,.171,1.4,0.6,2.0,1.8,6MOY-9
4,Elton Brand,32,C,60,60,1732,18.0,.521,.002,.200,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,2.5,3.6,6.1,.168,-0.2,1.8,1.6,1.6,
5,Evan Turner,23,SF,65,20,1713,12.6,.478,.083,.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,-0.6,3.0,2.4,.068,-2.2,1.0,-1.3,0.3,
6,Lou Williams,25,PG,64,0,1682,20.2,.525,.293,.373,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,3.9,2.2,6.1,.174,3.7,0.2,4.0,2.5,6MOY-2
7,Jodie Meeks,24,SG,66,50,1644,11.5,.551,.570,.182,1.1,9.8,5.4,5.0,1.3,0.1,5.4,15.2,2.1,2.0,4.1,.120,-0.8,0.1,-0.7,0.5,
8,Spencer Hawes,23,C,37,29,920,18.1,.517,.038,.172,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,1.1,1.9,2.9,.152,-0.2,1.6,1.5,0.8,
9,Nikola Vučević,21,C,51,15,812,14.3,.462,.027,.117,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.2,1.6,1.8,.109,-2.5,0.3,-2.2,0.0,
10,Lavoy Allen,22,PF,41,15,624,12.7,.488,.000,.084,8.3,22.2,15.2,8.4,1.1,2.2,10.4,14.5,0.4,1.2,1.6,.124,-2.8,1.0,-1.7,0.0,
11,Tony Battie,35,C,27,11,295,7.3,.398,.020,.078,3.0,22.3,12.6,7.6,0.7,1.5,7.0,9.0,0.0,0.5,0.5,.076,-4.4,1.5,-2.9,-0.1,
12,Sam Young,26,SF,14,0,135,8.2,.399,.182,.318,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,-0.2,0.2,0.0,.010,-3.9,0.7,-3.2,0.0,
13,Craig Brackins,24,PF,14,1,88,4.3,.325,.273,.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,-0.2,0.1,-0.1,-0.065,-6.3,-2.7,-9.0,-0.2,
14,Andrés Nocioni,32,SF,11,1,56,1.8,.342,.300,.550,2.0,25.9,13.9,2.6,1.0,1.3,16.8,25.0,-0.3,0.1,-0.2,-0.139,-10.7,-2.3,-12.9,-0.2,
15,Xavier Silas,24,SG,2,0,39,0.1,.337,.400,.200,5.7,5.7,5.7,11.4,0.0,0.0,15.5,23.3,-0.1,0.0,-0.1,-0.131,-10.4,-4.2,-14.7,-0.1,
16,Francisco Elson,35,C,5,0,16,6.3,.333,.000,.000,0.0,7.0,3.5,8.8,3.3,4.7,25.0,11.7,0.0,0.0,0.0,-0.026,-5.1,2.7,-2.5,0.0,
