Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dirk Nowitzki,29,PF,77,77,2769,24.6,.585,.167,.414,4.1,22.8,13.8,17.8,1.0,1.9,9.3,28.8,8.9,4.0,12.9,.223,5.6,1.0,6.6,6.0,"MVP-11,AS,NBA2"
2,Josh Howard,27,SF,76,76,2757,18.3,.534,.168,.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,4.8,3.2,8.0,.140,1.8,-0.6,1.2,2.2,
3,Jason Terry,30,SG,82,34,2579,17.8,.574,.360,.221,1.4,7.7,4.7,17.5,1.8,0.5,7.7,21.7,6.1,2.5,8.6,.160,2.6,0.4,3.1,3.3,6MOY-3
4,Erick Dampier,32,C,72,64,1755,15.3,.645,.000,.527,14.1,21.2,17.8,5.4,0.7,4.4,19.0,11.2,3.3,2.8,6.0,.165,-0.2,1.2,1.1,1.4,
5,Brandon Bass,22,C,79,1,1557,15.9,.564,.008,.400,9.2,16.3,12.9,6.1,0.8,2.3,12.4,19.8,2.4,1.9,4.3,.132,-0.2,-0.2,-0.4,0.6,
6,Jerry Stackhouse,33,SG,58,13,1412,13.3,.523,.350,.281,2.8,7.9,5.4,16.7,1.1,0.5,12.7,22.4,1.2,1.1,2.3,.077,0.3,-1.1,-0.8,0.4,6MOY-13
7,Devin Harris,24,PG,39,39,1184,18.0,.592,.181,.506,1.7,7.0,4.4,28.6,2.5,0.1,16.4,22.3,2.6,1.3,3.9,.158,1.2,0.2,1.4,1.0,
8,Jason Kidd,34,PG,29,29,1011,18.4,.536,.311,.221,4.3,16.8,10.7,41.1,3.3,0.8,23.2,16.1,1.6,1.7,3.3,.157,2.2,2.2,4.4,1.6,AS
9,Eddie Jones,36,SG,47,33,922,7.6,.473,.644,.078,2.3,13.8,8.3,10.8,1.5,0.6,13.5,10.9,0.1,1.0,1.1,.058,-2.3,1.3,-1.0,0.2,
10,DeSagana Diop,26,C,52,18,894,13.4,.596,.000,.348,14.8,19.9,17.5,4.2,1.2,5.2,24.1,9.1,1.0,1.5,2.6,.137,-1.0,1.7,0.7,0.6,
11,Devean George,30,SF,53,4,821,7.0,.437,.329,.164,4.1,14.9,9.6,6.3,1.2,1.2,9.8,14.0,-0.3,1.0,0.7,.039,-3.4,0.6,-2.8,-0.2,
12,Trenton Hassell,28,SG,37,6,463,4.7,.470,.050,.025,2.8,8.0,5.5,8.2,1.0,0.2,14.8,9.6,-0.1,0.4,0.3,.031,-4.7,0.4,-4.3,-0.3,
13,J.J. Barea,23,PG,44,9,460,11.7,.515,.318,.206,1.0,10.5,5.9,20.6,1.6,0.2,15.9,22.3,0.0,0.5,0.5,.052,-1.7,-0.2,-1.9,0.0,
14,Juwan Howard,34,PF,50,0,353,4.1,.406,.000,.219,7.1,19.0,13.3,6.9,0.8,0.4,19.5,11.5,-0.3,0.4,0.1,.016,-6.2,0.0,-6.2,-0.4,
15,Malik Allen,29,PF,25,4,333,9.1,.540,.000,.182,8.6,14.8,11.8,6.7,0.6,2.2,15.4,11.8,0.3,0.4,0.7,.096,-3.8,0.5,-3.3,-0.1,
16,Antoine Wright,23,SG,15,0,176,9.0,.566,.214,.214,3.4,10.8,7.2,11.4,0.6,1.7,19.3,15.1,0.0,0.2,0.2,.056,-2.6,-0.1,-2.7,0.0,
17,Tyronn Lue,30,PG,17,0,172,9.2,.545,.298,.070,0.0,8.5,4.4,14.3,0.0,0.4,7.8,17.3,0.2,0.1,0.3,.078,-2.6,-1.1,-3.7,-0.1,
18,Maurice Ager,23,SG,12,3,77,-4.4,.253,.296,.222,1.6,4.4,3.0,7.4,0.0,1.0,9.2,19.8,-0.3,0.0,-0.3,-0.181,-10.1,-3.6,-13.7,-0.2,
19,Jamaal Magloire,29,C,7,0,27,-1.9,.512,.000,2.167,4.4,29.0,17.1,0.0,2.0,0.0,37.4,32.3,-0.2,0.0,-0.1,-0.234,-17.4,-1.4,-18.8,-0.1,
20,Nick Fazekas,22,PF,4,0,9,13.8,.400,.000,.000,13.3,24.9,19.3,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,.021,0.0,-4.6,-4.6,0.0,
