Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kevin Love,23,PF,55,55,2145,25.4,.568,.266,.434,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,7.6,2.3,10.0,.223,6.1,-0.9,5.2,3.9,"MVP-6,AS,NBA2"
2,Luke Ridnour,30,SG,53,53,1750,13.6,.530,.276,.216,1.2,7.8,4.5,24.0,1.6,0.7,13.7,17.8,2.4,0.9,3.3,.090,-0.6,0.2,-0.5,0.7,
3,Wesley Johnson,24,SF,65,64,1469,8.0,.477,.426,.086,1.8,11.6,6.7,6.4,1.2,2.3,12.7,14.3,-0.4,1.0,0.6,.021,-2.7,0.6,-2.1,0.0,
4,Derrick Williams,20,PF,66,15,1418,12.9,.499,.277,.392,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,0.6,1.2,1.8,.059,-1.4,-0.7,-2.1,0.0,
5,Ricky Rubio,21,PG,41,31,1404,14.6,.476,.242,.404,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,0.5,1.5,2.0,.070,-0.4,1.4,1.0,1.1,ROY-2
6,Nikola Peković,26,C,47,35,1264,21.4,.607,.000,.412,15.8,14.6,15.2,4.6,1.2,1.8,14.0,21.9,3.6,0.9,4.5,.170,2.3,-1.3,1.0,1.0,
7,Martell Webster,25,SF,47,26,1140,10.0,.533,.401,.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,0.8,0.7,1.5,.064,-1.9,0.2,-1.6,0.1,
8,Michael Beasley,23,SF,47,7,1087,13.0,.502,.203,.191,4.0,17.2,10.6,7.7,0.9,1.2,12.9,25.3,-0.3,0.8,0.5,.022,-1.2,-0.9,-2.1,0.0,
9,J.J. Barea,27,PG,41,11,1032,14.9,.502,.342,.234,1.5,10.8,6.1,39.0,1.0,0.0,18.3,24.3,0.8,0.4,1.2,.056,1.1,-2.1,-1.0,0.3,
10,Wayne Ellington,24,SG,51,4,973,9.4,.487,.358,.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,.041,-2.7,-0.2,-2.8,-0.2,
11,Anthony Tolliver,26,SF,51,0,882,8.3,.504,.555,.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,.049,-2.8,0.1,-2.6,-0.2,
12,Anthony Randolph,22,PF,34,5,517,17.6,.532,.005,.420,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,.099,-1.4,0.6,-0.8,0.2,
13,Darko Miličić,26,C,29,23,472,9.0,.458,.000,.285,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,-0.4,0.4,0.0,.003,-4.4,0.9,-3.5,-0.2,
14,Malcolm Lee,21,SG,19,0,243,9.3,.466,.169,.288,4.1,7.8,5.9,19.8,1.7,1.2,20.4,15.3,0.0,0.1,0.1,.024,-3.5,-0.3,-3.8,-0.1,
15,Brad Miller,35,C,15,1,146,10.7,.542,.556,.444,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,0.1,0.1,0.2,.060,-1.0,0.1,-1.0,0.0,
