Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dominique Wilkins,27,SF,79,79,2969,23.5,.543,.059,.415,7.7,10.3,9.0,14.9,1.9,1.0,9.2,32.3,8.4,3.7,12.2,.197,5.5,0.0,5.5,5.6,"MVP-5,AS,NBA2"
2,Kevin Willis,24,PF,81,81,2626,17.4,.570,.004,.319,13.3,21.6,17.5,3.5,1.2,1.4,13.1,20.6,4.4,4.2,8.6,.156,0.8,-0.5,0.3,1.5,
3,Doc Rivers,25,PG,82,82,2590,19.9,.553,.028,.582,3.5,9.0,6.2,43.0,3.3,0.7,18.6,18.6,6.4,3.9,10.3,.191,3.6,2.4,6.0,5.3,DPOY-8
4,Randy Wittman,27,SG,71,65,2049,13.0,.531,.015,.160,1.6,4.9,3.3,15.2,0.9,0.5,9.4,18.8,2.6,1.5,4.2,.098,-0.1,-0.5,-0.6,0.7,
5,Cliff Levingston,26,PF,82,10,1848,14.3,.557,.006,.427,12.9,18.2,15.6,2.9,1.3,2.2,10.9,14.7,3.2,2.9,6.1,.157,-0.1,0.5,0.4,1.1,
6,Tree Rollins,31,C,75,58,1764,12.0,.576,.000,.278,9.6,20.3,15.0,1.6,1.2,4.8,14.8,9.6,1.7,3.2,4.9,.134,-1.3,2.4,1.0,1.4,
7,Jon Koncak,23,C,82,19,1684,10.9,.531,.003,.543,9.9,21.7,15.8,2.4,1.5,2.7,17.4,12.9,0.7,3.0,3.7,.106,-2.7,1.3,-1.4,0.3,
8,Mike McGee,27,SF,76,6,1420,15.2,.534,.338,.202,5.4,6.7,6.1,16.1,2.1,0.1,12.4,24.4,1.7,1.5,3.2,.108,1.5,0.1,1.6,1.3,
9,John Battle,24,SG,64,8,804,13.8,.514,.032,.400,2.2,5.9,4.0,22.3,1.8,0.4,13.9,22.0,0.7,0.8,1.5,.092,-0.6,-0.1,-0.8,0.3,
10,Antoine Carr,25,PF,65,2,695,15.5,.551,.011,.389,9.4,14.8,12.1,7.2,1.0,4.1,11.4,20.7,1.1,1.1,2.2,.149,-1.3,1.4,0.1,0.4,
11,Spud Webb,23,PG,33,0,532,16.5,.536,.037,.648,1.2,10.9,6.1,42.6,3.1,0.2,25.2,21.5,0.4,0.8,1.2,.107,1.0,1.4,2.4,0.6,
12,Gus Williams,33,SG,33,0,481,9.6,.422,.123,.274,1.8,7.1,4.5,38.0,1.7,0.6,24.8,18.6,-0.4,0.5,0.1,.007,-1.6,-0.8,-2.5,-0.1,
13,Scott Hastings,26,PF,40,0,256,9.8,.440,.176,.426,6.8,22.7,14.8,6.5,1.9,1.6,13.9,15.1,0.0,0.5,0.4,.081,-2.9,1.4,-1.5,0.0,
14,Cedric Henderson,21,PF,6,0,10,11.1,.460,.000,.200,21.8,10.7,16.2,0.0,0.0,0.0,15.5,26.5,0.0,0.0,0.0,.018,-4.8,-3.5,-8.3,0.0,
15,Michael Wilson,27,PG,2,0,2,-49.6,.000,.000,.000,0.0,0.0,0.0,57.4,0.0,0.0,33.3,61.7,-0.1,0.0,-0.1,-1.365,-40.8,-20.3,-61.2,0.0,
