Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,James Harden,34,PG,6,6,242,20.5,.616,.528,.360,1.4,11.1,6.4,34.3,1.3,2.5,12.0,22.1,0.8,0.1,0.9,.173,6.0,1.6,7.7,0.6,
2,Paul George,33,PF,6,6,222,16.1,.552,.516,.263,1.6,19.2,10.5,23.0,1.7,1.4,11.7,24.7,0.2,0.2,0.4,.092,1.8,1.4,3.2,0.3,
3,Ivica Zubac,26,C,6,6,192,19.6,.615,.000,.286,10.8,22.2,16.6,6.0,1.4,1.6,9.2,20.6,0.4,0.2,0.6,.141,1.2,0.3,1.4,0.2,
4,Terance Mann,27,SG,6,6,187,10.4,.565,.478,.174,10.5,7.8,9.1,9.2,0.0,0.0,9.2,13.3,0.3,0.0,0.3,.075,0.1,-1.3,-1.2,0.0,
5,Norman Powell,30,SG,6,0,179,9.1,.570,.475,.246,1.9,8.8,5.4,1.9,0.9,0.0,9.4,19.0,0.1,0.0,0.1,.029,-1.6,-1.0,-2.6,0.0,
6,Russell Westbrook,35,PG,6,0,114,5.2,.341,.340,.260,6.1,18.7,12.5,13.9,3.2,2.7,15.2,26.3,-0.5,0.1,-0.3,-0.146,-5.8,0.2,-5.7,-0.1,
7,Amir Coffey,26,SF,6,3,112,1.2,.386,.500,.000,2.1,8.0,5.1,2.6,0.9,0.9,18.5,11.0,-0.2,0.0,-0.2,-0.084,-6.1,-1.0,-7.1,-0.1,
8,Mason Plumlee,33,C,6,0,66,12.1,.441,.000,.444,12.3,22.1,17.2,9.5,2.4,3.1,8.5,16.3,0.0,0.1,0.1,.070,-3.7,1.3,-2.4,0.0,
9,Kawhi Leonard,32,SF,2,2,59,14.3,.474,.208,.125,5.9,24.7,15.4,12.2,3.6,1.7,13.6,22.7,-0.1,0.1,0.0,.011,-0.6,3.1,2.6,0.1,
10,P.J. Tucker,38,PF,2,1,31,8.3,.917,.667,.000,11.2,0.0,5.5,0.0,0.0,0.0,33.3,13.2,0.0,0.0,0.0,.019,-1.9,-1.7,-3.6,0.0,
11,Bones Hyland,23,PG,3,0,12,34.0,.628,.714,.571,0.0,18.7,9.5,67.6,0.0,0.0,10.2,37.1,0.1,0.0,0.1,.346,14.0,2.4,16.3,0.1,
12,Brandon Boston Jr.,22,SF,3,0,10,16.0,.512,.000,.500,11.6,11.2,11.4,18.4,0.0,0.0,0.0,22.3,0.0,0.0,0.0,.121,-0.7,-0.1,-0.8,0.0,
13,Kobe Brown,24,PF,3,0,10,3.9,,,,11.6,11.2,11.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.051,-3.9,-0.8,-4.7,0.0,
14,Daniel Theis,31,C,1,0,4,35.8,1.500,1.000,.000,0.0,28.0,14.2,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,.267,17.6,3.4,21.0,0.0,
