Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kobe Bryant,27,SG,80,80,3277,28.0,.559,.238,.377,2.6,12.7,7.6,24.1,2.4,0.7,9.0,38.7,11.6,3.7,15.3,.224,7.4,0.2,7.6,8.0,"MVP-4,AS,NBA1"
2,Lamar Odom,26,PF,80,80,3221,17.0,.558,.232,.338,6.6,20.3,13.5,22.4,1.2,1.5,16.7,18.1,5.4,3.8,9.2,.137,2.1,0.6,2.7,3.9,
3,Smush Parker,24,PG,82,82,2773,13.4,.548,.421,.231,1.6,9.9,5.7,17.3,2.7,0.4,14.6,16.5,2.8,3.0,5.8,.100,-0.8,0.8,0.1,1.5,
4,Kwame Brown,23,C,72,49,1978,11.7,.545,.003,.606,10.8,17.3,14.1,5.6,0.7,1.8,16.9,13.6,1.7,1.9,3.6,.088,-1.7,-0.8,-2.5,-0.3,
5,Devean George,28,SF,71,5,1542,11.3,.484,.376,.202,6.3,14.6,10.5,6.9,2.3,1.7,10.4,15.3,0.7,2.0,2.6,.082,-1.3,0.5,-0.8,0.4,
6,Chris Mihm,26,C,59,56,1541,15.3,.552,.000,.438,10.5,18.0,14.2,6.6,0.5,3.6,13.2,18.7,2.2,1.7,4.0,.124,-1.4,-0.5,-1.9,0.0,
7,Brian Cook,25,PF,81,46,1535,15.6,.578,.164,.198,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,3.0,1.5,4.5,.142,0.2,-0.3,-0.1,0.7,
8,Sasha Vujačić,21,PG,82,4,1449,8.4,.479,.551,.167,2.7,10.2,6.5,14.1,1.7,0.2,13.0,12.1,0.8,1.2,2.0,.066,-2.6,0.4,-2.2,-0.1,
9,Luke Walton,25,SF,69,6,1333,11.6,.477,.168,.232,7.8,14.0,10.9,17.9,1.6,0.9,17.7,15.0,0.6,1.3,2.0,.071,-1.1,0.0,-1.1,0.3,
10,Andrew Bynum,18,C,46,0,338,7.4,.394,.000,.329,11.9,16.0,13.9,4.1,0.6,5.0,15.3,15.0,-0.4,0.4,0.1,.007,-6.1,-0.8,-6.9,-0.4,
11,Laron Profit,28,SG,25,1,279,11.8,.550,.214,.286,3.4,14.7,9.1,8.8,2.1,1.4,20.2,19.4,0.0,0.3,0.3,.050,-2.2,0.4,-1.8,0.0,
12,Ronny Turiaf,23,C,23,1,161,12.2,.537,.000,.900,8.1,19.0,13.5,7.5,1.0,4.7,14.3,13.8,0.2,0.2,0.4,.115,-3.8,1.1,-2.7,0.0,
13,Devin Green,23,SG,27,0,135,4.7,.336,.071,.750,8.7,12.2,10.5,7.3,1.2,0.0,11.8,14.3,-0.2,0.1,-0.1,-0.018,-5.1,-1.5,-6.5,-0.2,
14,Aaron McKie,33,PG,14,0,121,6.1,.272,.167,.167,2.9,16.5,9.7,12.5,2.2,0.0,13.4,5.6,0.0,0.1,0.1,.041,-4.5,2.1,-2.4,0.0,
15,Jim Jackson,35,SF,13,0,92,2.1,.355,.355,.000,0.0,15.3,7.7,6.6,1.1,0.0,13.9,17.8,-0.2,0.1,-0.2,-0.089,-6.5,-2.4,-8.9,-0.2,
16,Von Wafer,20,SG,16,0,73,-1.6,.241,.447,.211,8.1,4.8,6.4,8.2,2.2,0.0,2.4,26.6,-0.3,0.1,-0.3,-0.174,-9.9,-4.1,-14.0,-0.2,
17,Stanislav Medvedenko,26,PF,2,0,6,11.0,.500,.000,.000,0.0,0.0,0.0,28.4,0.0,0.0,0.0,15.2,0.0,0.0,0.0,.114,-0.7,-0.8,-1.4,0.0,
