Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jayson Tatum,19,SF,80,80,2443,15.2,.586,.290,.309,2.3,15.6,9.0,8.3,1.7,2.0,10.7,19.4,3.0,4.0,7.1,.139,0.0,1.2,1.2,2.0,ROY-3
2,Al Horford,31,C,72,72,2277,17.6,.575,.300,.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,4.0,3.8,7.8,.165,2.4,2.0,4.4,3.7,"DPOY-5,AS"
3,Jaylen Brown,21,SG,70,70,2152,13.6,.562,.381,.290,3.4,14.0,8.8,8.5,1.6,1.0,12.0,21.4,1.2,3.2,4.5,.100,-0.8,0.3,-0.5,0.8,DPOY-10
4,Terry Rozier,23,PG,80,16,2068,15.1,.520,.503,.186,3.4,16.3,9.9,17.5,1.9,0.8,8.5,20.4,2.2,3.4,5.6,.130,0.9,1.2,2.1,2.1,6MOY-10
5,Kyrie Irving,25,PG,60,60,1931,25.0,.610,.374,.240,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31.0,6.3,2.7,8.9,.222,6.4,0.9,7.3,4.5,AS
6,Marcus Smart,23,SG,54,11,1614,10.8,.479,.483,.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.4,-0.6,2.5,1.9,.056,-2.1,1.0,-1.2,0.3,
7,Aron Baynes,31,C,81,67,1485,12.0,.502,.047,.175,9.7,22.1,16.0,9.6,0.7,2.9,14.3,16.8,0.5,2.5,3.0,.097,-3.6,0.7,-2.9,-0.3,
8,Marcus Morris,28,PF,54,21,1442,14.5,.541,.383,.252,3.3,18.4,11.0,8.2,1.2,0.7,8.7,23.0,1.1,2.2,3.2,.108,-0.1,-0.1,-0.1,0.7,
9,Semi Ojeleye,23,PF,73,0,1150,4.6,.473,.665,.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9.0,-0.2,1.3,1.2,.048,-4.6,-0.1,-4.7,-0.8,
10,Daniel Theis,25,C,63,3,936,16.1,.616,.249,.348,10.7,21.2,16.0,9.1,1.6,4.3,17.2,15.5,1.6,1.9,3.5,.178,-2.0,2.3,0.3,0.5,
11,Shane Larkin,25,PG,54,2,775,10.3,.491,.393,.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,0.3,1.1,1.4,.087,-2.8,1.1,-1.7,0.1,
12,Abdel Nader,24,SF,48,1,522,5.1,.439,.436,.262,2.8,12.0,7.4,7.1,1.4,1.6,17.0,17.1,-0.9,0.8,-0.1,-0.014,-5.5,0.2,-5.3,-0.4,
13,Greg Monroe,27,C,26,0,496,23.0,.580,.000,.348,11.9,24.4,18.2,20.5,2.8,2.9,17.4,24.9,0.8,1.1,2.0,.193,1.2,2.4,3.6,0.7,
14,Guerschon Yabusele,22,PF,33,4,235,12.3,.559,.607,.361,8.0,16.1,12.1,10.0,0.9,1.8,14.5,15.7,0.3,0.3,0.6,.122,-1.4,0.2,-1.2,0.0,
15,Jabari Bird,23,SG,13,1,115,12.1,.615,.269,.500,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,0.1,0.2,0.2,.098,-2.7,-0.4,-3.1,0.0,
16,Kadeem Allen,25,PG,18,1,107,2.6,.366,.500,.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,-0.2,0.1,-0.1,-0.038,-8.3,0.6,-7.7,-0.2,
17,Jonathan Gibson,30,PG,4,0,40,25.4,.739,.522,.000,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,0.1,0.0,0.2,.195,4.9,-0.8,4.1,0.1,
18,Xavier Silas,30,SG,2,0,7,-4.9,.000,.667,.000,15.8,15.4,15.6,0.0,7.1,0.0,0.0,19.1,-0.1,0.0,0.0,-0.250,-11.7,3.5,-8.1,0.0,
19,Jarell Eddie,26,SF,2,0,6,4.0,.000,1.000,.000,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,0.0,0.0,0.0,-0.026,-7.0,5.6,-1.3,0.0,
20,Gordon Hayward,27,SF,1,1,5,7.3,.500,.500,.000,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,.056,-6.6,-0.8,-7.4,0.0,
