Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Tom Gugliotta,23,PF,81,81,2795,14.6,.472,.119,.248,8.7,23.1,15.7,16.6,2.4,0.8,15.5,22.6,-1.6,3.2,1.6,.028,-0.8,-0.1,-0.9,0.8,
2,Harvey Grant,27,SF,72,72,2667,16.1,.523,.009,.261,5.5,12.0,8.7,12.3,1.3,1.0,6.6,21.9,3.6,1.4,5.0,.090,0.9,-1.2,-0.3,1.1,
3,Michael Adams,30,PG,70,70,2499,15.6,.543,.255,.333,2.3,8.6,5.4,30.6,2.0,0.1,15.5,19.2,3.3,1.2,4.6,.088,0.9,-0.9,0.0,1.3,
4,Larry Stewart,24,SF,81,8,1823,14.5,.589,.004,.449,9.3,14.4,11.8,12.0,1.3,1.0,18.5,19.3,1.8,1.1,2.9,.077,-0.7,-0.9,-1.6,0.2,
5,Pervis Ellison,25,C,49,48,1701,18.5,.559,.006,.369,9.0,19.9,14.3,10.9,1.3,3.9,12.6,21.8,2.1,1.8,3.9,.110,0.9,0.4,1.4,1.4,
6,LaBradford Smith,23,SG,69,33,1546,10.9,.510,.040,.223,1.9,5.9,3.9,18.1,1.8,0.4,14.1,20.0,0.1,0.6,0.8,.024,-3.0,-0.9,-3.9,-0.7,
7,Rex Chapman,25,SG,60,23,1300,15.1,.556,.193,.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,1.5,0.4,1.9,.070,0.5,-1.5,-1.0,0.3,
8,Buck Johnson,29,SF,73,19,1287,10.7,.521,.007,.313,6.7,10.4,8.5,10.1,1.4,0.9,13.2,17.5,0.6,0.7,1.2,.046,-2.8,-0.7,-3.5,-0.5,
9,Charles Jones,35,C,67,21,1206,7.8,.552,.016,.603,8.0,18.1,12.9,4.3,1.5,3.9,32.3,4.2,0.3,1.3,1.6,.063,-3.7,1.8,-2.0,0.0,
10,Doug Overton,23,PG,45,13,990,11.8,.510,.040,.251,2.8,9.4,6.0,23.3,1.5,0.4,16.7,18.5,0.1,0.4,0.6,.028,-1.8,-0.7,-2.6,-0.2,
11,Brent Price,24,PG,68,9,859,9.3,.424,.172,.244,3.6,10.0,6.7,25.0,3.2,0.2,21.6,19.5,-1.4,0.7,-0.6,-0.035,-4.7,-0.1,-4.8,-0.6,
12,Don MacLean,23,PF,62,4,674,14.0,.497,.017,.307,5.4,15.2,10.2,9.6,0.8,0.4,9.3,28.5,0.1,0.3,0.4,.030,-2.0,-2.7,-4.7,-0.5,
13,Mark Acres,30,C,12,7,246,9.8,.628,.000,.350,10.8,17.3,14.0,2.8,0.6,1.5,19.2,9.9,0.2,0.1,0.4,.077,-3.2,-1.1,-4.3,-0.1,
14,Greg Foster,24,PF,10,0,93,8.3,.456,.000,.120,9.5,23.4,16.3,16.5,0.0,3.3,25.5,16.1,-0.1,0.1,0.0,-0.018,-5.5,0.3,-5.2,-0.1,
15,Byron Irvin,26,SG,4,2,45,9.5,.533,.056,.333,4.9,5.1,5.0,7.0,1.1,0.0,16.2,23.3,0.0,0.0,0.0,-0.028,-3.5,-2.6,-6.2,0.0,
16,Steve Burtt,30,SG,4,0,35,18.5,.477,.115,.385,6.3,3.3,4.8,31.3,2.8,0.0,11.6,41.8,0.0,0.0,0.0,.011,1.4,-1.6,-0.2,0.0,
17,Larry Robinson,25,SG,4,0,33,12.0,.412,.063,.313,3.3,7.0,5.1,13.9,1.5,1.8,5.2,24.7,0.0,0.0,0.0,-0.024,-1.5,-1.6,-3.1,0.0,
18,Chris Corchiani,24,PG,1,0,3,19.5,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,.209,-2.4,1.6,-0.8,0.0,
19,Alan Ogg,25,C,3,0,3,67.9,.512,.000,.500,73.6,76.5,75.0,0.0,0.0,0.0,0.0,69.2,0.0,0.0,0.0,.497,26.3,-11.3,15.0,0.0,
