Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Mike Bibby,27,PG,82,82,3167,17.9,.554,.360,.292,1.1,7.7,4.4,25.2,1.4,0.2,11.3,25.4,6.0,2.4,8.4,.127,2.7,-1.2,1.5,2.8,
2,Brad Miller,29,C,79,79,2923,17.5,.576,.100,.385,4.9,19.5,12.3,21.5,1.1,1.6,14.9,18.9,5.5,3.6,9.1,.150,1.5,1.0,2.5,3.3,
3,Kenny Thomas,28,PF,82,55,2293,15.0,.539,.002,.338,10.3,21.2,15.8,12.0,1.6,1.2,16.3,16.6,2.2,3.3,5.5,.115,-0.7,0.6,0.0,1.1,
4,Shareef Abdur-Rahim,29,PF,72,30,1961,17.2,.588,.035,.440,6.4,14.8,10.6,13.2,1.3,1.6,12.5,20.1,4.0,2.2,6.2,.152,0.5,0.4,0.9,1.4,6MOY-10
5,Kevin Martin,22,SG,72,41,1913,14.8,.604,.328,.407,3.6,12.3,8.0,8.3,1.5,0.3,11.2,17.4,3.6,1.9,5.5,.137,0.4,0.0,0.4,1.2,
6,Bonzi Wells,29,SG,52,41,1684,16.6,.507,.073,.310,10.0,17.8,13.9,14.8,2.9,1.1,15.3,22.4,0.7,2.7,3.4,.096,-0.4,0.8,0.4,1.0,
7,Metta World Peace,26,SF,40,40,1604,14.1,.474,.316,.292,3.6,11.5,7.6,17.6,2.6,1.4,11.0,22.8,0.1,2.1,2.2,.067,-0.6,1.0,0.4,1.0,DPOY-4
8,Francisco García,24,SF,67,11,1301,10.3,.510,.422,.311,3.5,13.0,8.3,11.2,1.6,2.6,16.9,15.7,0.0,1.6,1.6,.060,-2.1,1.3,-0.8,0.4,
9,Peja Stojaković,28,SF,31,31,1147,13.6,.543,.422,.248,3.5,13.2,8.4,10.0,0.9,0.1,9.8,20.8,1.4,0.9,2.4,.099,0.9,-1.5,-0.6,0.4,
10,Jason Hart,27,PG,66,0,818,7.1,.444,.140,.253,1.7,8.3,5.1,13.4,2.0,0.4,14.9,16.2,-0.7,0.8,0.1,.006,-5.1,0.4,-4.7,-0.6,
11,Brian Skinner,29,PF,38,0,429,10.8,.544,.000,.391,8.3,19.2,13.8,6.0,1.3,3.4,18.2,10.6,0.2,0.6,0.8,.094,-2.5,1.5,-1.0,0.1,
12,Corliss Williamson,32,SF,37,0,362,8.1,.506,.019,.476,6.9,14.7,10.8,6.2,1.0,0.8,19.4,19.6,-0.2,0.4,0.2,.021,-5.1,-0.8,-5.9,-0.4,
13,Ronnie Price,22,PG,29,0,150,10.5,.474,.466,.207,3.9,7.7,5.8,12.1,2.1,0.0,13.6,22.4,-0.1,0.1,0.1,.021,-2.5,-0.7,-3.2,0.0,
14,Jamal Sampson,22,PF,12,0,39,24.4,.635,.000,.286,15.2,38.6,27.0,20.8,0.0,7.5,0.0,9.3,0.2,0.1,0.2,.293,4.8,5.0,9.8,0.1,
15,Vitaly Potapenko,30,C,9,0,32,8.2,.714,.000,.000,3.7,3.6,3.7,10.6,0.0,0.0,22.2,12.9,0.0,0.0,0.0,.068,-4.8,-1.3,-6.1,0.0,
16,Sergei Monia,22,SF,3,0,7,12.1,.347,.500,1.000,0.0,16.5,8.4,0.0,7.5,0.0,0.0,18.9,0.0,0.0,0.0,.062,-6.6,2.0,-4.6,0.0,
