Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Ron Harper,25,SG,82,82,2851,19.8,.570,.101,.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,5.1,5.1,10.2,.171,2.3,2.4,4.7,4.8,
2,Brad Daugherty,23,C,78,78,2821,18.5,.594,.003,.518,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,5.0,4.6,9.6,.164,1.6,0.5,2.0,2.9,"MVP-11,AS"
3,Mark Price,24,PG,75,74,2728,20.6,.623,.210,.290,2.1,7.0,4.7,33.8,2.1,0.1,15.7,21.0,8.0,3.3,11.3,.199,4.5,0.0,4.5,4.5,"MVP-10,AS,NBA3"
4,Larry Nance,29,PF,73,72,2526,19.9,.590,.004,.363,7.4,18.0,13.0,9.2,1.1,4.7,9.9,19.9,5.7,4.7,10.3,.197,1.9,2.0,3.9,3.8,"MVP-13,AS"
5,Hot Rod Williams,26,PF,82,10,2125,17.6,.566,.006,.449,9.7,15.3,12.7,7.2,1.8,3.6,10.8,18.8,3.8,3.8,7.7,.173,0.7,1.5,2.2,2.3,6MOY-6
6,Mike Sanders,28,SF,82,82,2102,10.5,.482,.014,.184,5.6,10.6,8.2,8.8,2.1,0.9,11.6,18.1,0.0,3.1,3.1,.071,-3.0,0.7,-2.3,-0.2,
7,Craig Ehlo,27,SG,82,4,1867,13.7,.528,.191,.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,1.5,3.1,4.6,.118,-0.1,2.1,2.0,1.9,
8,Darnell Valentine,29,SG,77,4,1086,11.5,.497,.044,.351,2.4,8.0,5.3,21.3,2.6,0.4,18.4,17.7,0.1,1.5,1.7,.074,-2.5,1.0,-1.5,0.1,
9,Tree Rollins,33,C,60,2,583,8.8,.465,.007,.138,7.8,18.6,13.4,4.2,0.9,3.8,13.1,12.3,-0.1,1.0,1.0,.080,-4.3,1.4,-2.9,-0.1,
10,Chris Dudley,23,C,61,2,544,8.7,.430,.006,.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,-0.7,0.8,0.1,.011,-5.7,-1.3,-7.0,-0.7,
11,Randolph Keys,22,SF,42,0,331,11.5,.457,.058,.169,8.3,10.7,9.5,8.8,1.8,1.0,10.2,26.4,-0.2,0.5,0.3,.037,-4.7,-0.9,-5.6,-0.3,
12,Phil Hubbard,32,SF,31,0,191,11.7,.493,.000,.397,8.7,14.6,11.8,7.9,1.5,0.0,10.8,18.5,0.1,0.3,0.4,.096,-2.7,-0.3,-3.0,0.0,
