Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Ty Lawson,27,PG,75,75,2665,18.5,.526,.221,.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,6.0,1.0,7.0,.126,3.0,-0.9,2.2,2.8,
2,Wilson Chandler,27,SF,78,75,2471,13.2,.523,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,2.1,1.5,3.6,.071,0.2,-0.7,-0.6,0.9,
3,Kenneth Faried,25,PF,75,71,2086,18.4,.548,.011,.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,3.5,2.1,5.6,.130,0.6,-0.7,-0.1,1.0,
4,Arron Afflalo,29,SG,53,53,1750,11.7,.533,.370,.230,1.3,10.2,5.6,9.3,0.9,0.2,10.3,19.9,1.4,0.4,1.8,.050,-0.7,-1.2,-1.9,0.1,
5,Danilo Gallinari,26,SF,59,27,1426,16.8,.563,.530,.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,.132,2.6,-0.2,2.4,1.6,
6,J.J. Hickson,26,C,73,8,1411,14.3,.504,.004,.438,11.1,24.0,17.3,6.5,1.3,1.9,14.9,19.7,0.5,1.4,1.8,.062,-1.6,-1.1,-2.7,-0.2,
7,Jusuf Nurkić,20,C,62,27,1103,14.8,.483,.005,.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,-0.2,1.8,1.6,.069,-3.7,0.9,-2.8,-0.2,ROY-6
8,Randy Foye,31,SG,50,21,1087,11.0,.510,.654,.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,0.6,0.4,1.0,.045,-0.3,-0.9,-1.2,0.2,
9,Darrell Arthur,26,PF,58,4,988,11.5,.466,.286,.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,-0.1,0.9,0.9,.042,-2.4,0.7,-1.7,0.1,
10,Timofey Mozgov,28,C,35,35,897,13.8,.554,.026,.371,10.6,22.6,16.4,2.7,0.8,3.6,14.8,15.3,0.9,0.9,1.8,.096,-1.9,-0.1,-1.9,0.0,
11,Gary Harris,20,SG,55,6,719,4.9,.395,.475,.217,3.0,6.7,4.8,5.9,2.7,0.8,13.8,16.6,-1.2,0.5,-0.7,-0.046,-5.6,0.3,-5.3,-0.6,
12,Jameer Nelson,32,PG,34,5,702,14.5,.530,.433,.063,2.4,8.0,5.1,30.3,1.8,0.4,16.5,22.7,0.5,0.3,0.8,.058,1.0,-1.0,0.0,0.3,
13,Will Barton,24,SG,28,0,683,15.9,.533,.265,.312,3.5,17.2,10.1,12.8,2.5,1.7,13.3,21.0,0.6,0.7,1.3,.089,0.3,0.9,1.2,0.5,
14,Alonzo Gee,27,SF,39,0,511,14.0,.574,.175,.474,5.9,9.0,7.4,5.7,2.7,0.9,13.1,16.1,0.7,0.4,1.1,.100,-0.5,0.7,0.2,0.3,
15,Nate Robinson,30,PG,33,1,465,10.6,.433,.451,.196,3.1,6.0,4.5,26.4,1.5,0.5,9.0,22.6,0.1,0.1,0.2,.024,-1.7,-1.4,-3.1,-0.1,
16,Erick Green,23,PG,43,1,410,8.9,.436,.290,.074,1.8,6.6,4.1,15.1,1.5,0.0,7.7,19.1,-0.1,0.1,0.0,.000,-3.0,-1.3,-4.3,-0.2,
17,Joffrey Lauvergne,23,C,24,1,268,10.5,.459,.180,.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,-0.2,0.3,0.1,.012,-4.8,-0.8,-5.6,-0.2,
18,JaVale McGee,27,C,17,0,195,16.7,.597,.000,.475,7.5,19.5,13.3,0.8,0.5,7.6,15.0,19.2,0.2,0.2,0.4,.109,-1.8,0.6,-1.2,0.0,
19,Ian Clark,23,SG,7,0,31,11.6,.509,.455,.364,0.0,10.8,5.2,9.9,4.8,2.5,13.6,20.6,0.0,0.0,0.1,.083,-6.7,1.7,-5.0,0.0,
20,Jamaal Franklin,23,SG,3,0,13,4.9,.750,1.000,.000,8.0,8.6,8.3,32.8,0.0,6.0,60.0,16.6,0.0,0.0,0.0,-0.063,-3.8,-1.8,-5.6,0.0,
