Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Darrell Armstrong,31,PG,82,82,2590,19.5,.542,.360,.221,2.7,8.6,5.7,31.4,3.2,0.2,16.8,23.9,4.6,3.4,8.0,.149,3.6,0.9,4.5,4.3,MVP-13
2,Bo Outlaw,28,PF,82,55,2326,15.3,.597,.009,.478,9.5,15.1,12.3,14.7,2.4,4.5,24.5,9.8,2.8,4.0,6.8,.140,0.9,3.6,4.5,3.8,DPOY-8
3,Ben Wallace,25,PF,81,81,1959,14.4,.508,.000,.341,11.8,25.2,18.5,4.8,1.8,4.6,14.9,9.7,1.7,3.9,5.6,.138,-0.3,2.1,1.8,1.9,
4,John Amaechi,29,C,80,53,1684,13.2,.505,.009,.416,4.0,13.2,8.6,9.1,1.0,1.5,14.4,24.1,0.6,1.8,2.4,.067,-1.8,-0.8,-2.5,-0.2,
5,Chucky Atkins,25,PG,82,0,1626,14.4,.489,.220,.179,1.3,7.1,4.2,30.9,1.6,0.1,15.1,24.3,1.1,1.3,2.4,.072,0.6,-1.4,-0.8,0.5,
6,Monty Williams,28,SF,75,23,1501,13.8,.533,.009,.309,7.0,11.2,9.1,11.3,1.5,0.8,15.1,20.2,1.5,1.6,3.1,.099,-1.1,0.0,-1.1,0.3,
7,Pat Garrity,23,SF,82,1,1479,11.9,.532,.337,.190,3.2,12.2,7.7,6.2,1.0,0.9,11.8,20.4,1.4,1.4,2.8,.091,-1.0,-0.6,-1.6,0.2,
8,Corey Maggette,20,SF,77,5,1370,14.1,.553,.023,.557,9.8,14.3,12.0,7.0,0.9,1.3,19.1,22.1,1.2,1.4,2.6,.091,-1.5,-1.0,-2.5,-0.2,
9,Michael Doleac,22,C,81,29,1335,13.3,.490,.004,.178,7.3,20.0,13.6,7.6,1.1,1.8,10.1,20.2,1.1,1.9,3.0,.106,-2.6,0.0,-2.6,-0.2,
10,Tariq Abdul-Wahad,25,SG,46,46,1205,14.4,.484,.041,.293,7.0,14.6,10.8,9.7,2.2,0.9,13.0,23.3,0.4,1.6,2.0,.082,-1.0,0.2,-0.8,0.4,
11,Chris Gatling,32,PF,45,0,1041,17.4,.525,.050,.530,9.5,21.5,15.5,6.4,2.3,0.7,15.6,27.2,0.8,1.7,2.5,.115,-0.8,-0.1,-0.9,0.3,
12,Ron Mercer,23,SG,31,31,969,11.8,.452,.019,.254,3.9,7.1,5.5,9.2,2.1,0.6,11.0,25.3,-0.3,1.0,0.6,.031,-3.1,-0.6,-3.7,-0.4,
13,Anthony Johnson,25,PG,18,4,214,8.9,.459,.082,.246,3.1,3.0,3.1,8.9,2.3,0.7,10.6,14.8,0.0,0.2,0.2,.049,-3.2,0.7,-2.4,0.0,
14,Anthony Parker,24,SG,16,0,185,9.7,.461,.246,.193,3.0,12.9,8.0,8.0,2.1,1.5,15.1,16.6,-0.1,0.2,0.2,.040,-2.8,0.8,-2.0,0.0,
15,Derek Strong,31,PF,20,0,148,12.0,.499,.083,.292,8.1,24.2,16.2,4.1,1.7,0.9,18.1,18.8,0.0,0.2,0.2,.069,-3.1,-0.6,-3.7,-0.1,
16,Matt Harpring,23,SF,4,0,63,14.2,.398,.118,.412,8.7,12.1,10.4,17.2,3.9,1.1,4.7,14.1,0.1,0.1,0.2,.146,0.2,3.0,3.2,0.1,
17,Johnny Taylor,25,SF,5,0,29,9.9,.458,.083,.000,7.5,11.2,9.4,5.5,1.7,2.4,14.3,20.3,0.0,0.0,0.0,.028,-4.1,-1.7,-5.8,0.0,
18,Kiwane Lemorris Garris,25,SG,3,0,23,-3.9,.200,.100,.000,0.0,4.7,2.4,12.2,0.0,0.0,9.1,20.1,-0.1,0.0,-0.1,-0.223,-7.8,-6.4,-14.3,-0.1,
19,Earl Boykins,23,PG,1,0,8,44.0,.750,.000,.000,13.7,0.0,6.8,87.8,0.0,0.0,0.0,21.0,0.1,0.0,0.1,.582,19.0,2.8,21.8,0.0,
