Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Reggie Miller,36,SG,79,79,2889,16.5,.617,.485,.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,7.7,1.9,9.5,.159,2.7,-0.2,2.5,3.3,
2,Jermaine O'Neal,23,PF,72,72,2707,18.1,.521,.012,.365,8.0,23.1,15.8,8.1,0.9,4.4,11.7,24.9,2.3,4.1,6.4,.113,-0.1,0.2,0.2,1.5,"MIP-1,AS,NBA3"
3,Jamaal Tinsley,23,PG,80,78,2442,13.4,.446,.230,.245,3.7,9.9,6.9,42.8,3.0,1.2,24.3,20.7,-1.3,2.9,1.7,.033,-0.6,0.2,-0.4,1.0,ROY-3
4,Jalen Rose,29,SF,53,53,1937,15.7,.515,.168,.214,1.7,12.5,7.2,18.9,1.2,1.1,9.9,24.8,2.0,1.6,3.6,.090,0.8,-0.5,0.3,1.1,
5,Jeff Foster,25,C,82,48,1786,12.9,.493,.038,.462,13.3,21.6,17.6,6.1,2.1,1.5,14.3,14.0,1.5,2.7,4.2,.113,-1.7,0.3,-1.4,0.3,
6,Jonathan Bender,21,SF,78,17,1647,10.6,.538,.272,.393,4.5,12.0,8.4,6.1,0.6,2.1,15.1,17.5,0.8,1.3,2.0,.059,-1.5,-0.7,-2.2,-0.1,
7,Al Harrington,21,PF,44,1,1313,14.3,.526,.006,.298,8.5,15.1,11.9,7.3,1.6,1.1,12.5,21.6,1.2,1.4,2.6,.094,-1.5,-0.4,-1.9,0.0,
8,Austin Croshere,26,PF,76,1,1286,14.3,.518,.324,.254,6.7,18.8,12.9,10.1,1.1,1.6,11.9,19.9,1.2,1.4,2.6,.098,0.4,-0.4,0.1,0.7,
9,Travis Best,29,PG,44,3,954,13.7,.516,.129,.246,1.2,6.9,4.1,29.8,3.1,0.4,16.8,16.7,1.0,1.0,2.0,.099,-1.2,1.3,0.1,0.5,
10,Brad Miller,25,C,28,28,872,20.8,.627,.011,.463,10.1,18.2,14.2,10.5,1.4,1.0,10.8,19.7,2.9,1.0,3.9,.214,3.4,0.2,3.6,1.2,
11,Metta World Peace,22,SF,28,24,819,13.2,.481,.277,.263,4.7,14.4,9.6,10.3,4.2,1.4,13.4,20.3,-0.2,1.4,1.3,.075,-2.0,3.1,1.0,0.6,
12,Kevin Ollie,29,PG,29,0,577,14.3,.554,.000,.970,1.4,9.3,5.5,25.4,2.4,0.1,15.4,13.3,1.1,0.5,1.6,.136,-0.3,1.2,0.9,0.4,
13,Ron Mercer,25,SG,13,1,213,6.0,.432,.075,.164,3.3,8.8,6.1,7.6,0.5,1.0,11.1,17.2,-0.2,0.1,0.0,-0.010,-4.3,-2.0,-6.4,-0.2,
14,Carlos Rogers,30,C,22,1,168,15.3,.574,.140,.442,9.6,15.7,12.8,3.0,1.6,2.5,8.9,15.2,0.3,0.2,0.5,.140,0.2,0.2,0.4,0.1,
15,Primož Brezec,22,C,22,4,160,9.8,.538,.000,.862,11.6,8.3,9.9,5.8,0.0,3.1,13.0,13.0,0.2,0.1,0.3,.096,-3.0,-0.9,-3.9,-0.1,
16,Bruno Šundov,21,C,22,0,88,8.7,.391,.025,.050,9.2,17.5,13.5,6.1,1.8,2.4,8.9,23.1,-0.2,0.1,0.0,-0.021,-5.9,-0.7,-6.6,-0.1,
17,Jamison Brewer,21,SG,13,0,43,10.0,.400,.200,.000,5.4,15.4,10.5,30.3,2.4,0.0,37.5,8.4,0.0,0.1,0.0,.052,-3.2,2.2,-1.0,0.0,
18,Norm Richardson,22,SG,3,0,4,-10.2,.000,.000,.000,28.9,0.0,14.1,33.9,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-0.570,-9.8,-11.2,-21.0,0.0,
