Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dirk Nowitzki,24,PF,80,80,3117,25.6,.581,.262,.368,2.9,25.1,14.0,13.3,1.8,2.0,8.1,27.4,10.8,5.3,16.1,.249,5.8,1.4,7.2,7.3,"MVP-7,AS,NBA2"
2,Steve Nash,28,PG,82,82,2711,22.6,.576,.241,.304,2.6,7.0,4.8,36.3,1.6,0.2,13.2,24.4,9.7,1.9,11.6,.206,5.4,-0.8,4.6,4.5,"MVP-11,AS,NBA3"
3,Michael Finley,29,SF,69,69,2642,17.6,.514,.270,.193,4.5,12.3,8.4,12.8,1.5,0.6,8.1,24.2,4.3,2.5,6.7,.123,2.4,-0.8,1.7,2.4,
4,Nick Van Exel,31,SG,73,1,2026,15.6,.510,.375,.173,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4.0,.094,1.8,-1.6,0.2,1.1,6MOY-4
5,Shawn Bradley,30,C,81,39,1731,18.3,.601,.003,.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,3.9,3.5,7.4,.204,-0.4,3.0,2.6,2.0,
6,Raef LaFrentz,26,C,69,43,1611,16.5,.578,.226,.171,8.5,14.0,11.3,5.3,1.1,4.2,7.7,16.9,3.8,2.0,5.8,.173,0.0,0.6,0.6,1.1,
7,Adrian Griffin,28,SG,74,48,1373,11.5,.463,.071,.095,7.1,14.1,10.6,11.0,2.9,0.3,11.8,13.2,0.9,1.9,2.9,.100,-2.1,1.8,-0.3,0.6,
8,Raja Bell,26,SG,75,32,1173,7.9,.509,.242,.161,4.4,9.2,6.8,6.8,2.3,0.5,16.0,10.4,0.5,1.2,1.7,.069,-3.1,1.4,-1.8,0.1,
9,Walt Williams,32,SF,66,1,1161,11.7,.500,.501,.147,5.0,14.6,9.8,7.4,1.9,1.7,8.8,15.6,1.0,1.5,2.5,.103,-0.7,0.6,-0.1,0.6,
10,Eduardo Nájera,26,SF,48,12,1103,14.8,.590,.004,.394,9.0,13.3,11.1,6.2,1.9,1.5,7.8,12.1,2.7,1.3,4.0,.175,0.1,1.1,1.2,0.9,
11,Avery Johnson,37,PG,48,0,430,12.2,.467,.013,.260,2.6,5.4,4.0,22.8,1.8,0.2,14.8,20.7,0.1,0.3,0.4,.044,-2.2,-1.0,-3.2,-0.1,
12,Popeye Jones,32,PF,26,0,222,7.0,.396,.000,.177,14.4,14.9,14.6,5.2,1.2,0.3,18.3,16.7,-0.2,0.2,0.0,.005,-5.4,-2.7,-8.1,-0.3,
13,Tariq Abdul-Wahad,28,SG,14,0,204,12.4,.470,.017,.103,7.6,14.0,10.8,15.4,1.5,1.1,10.3,15.0,0.2,0.2,0.4,.104,-1.6,0.2,-1.4,0.0,
14,Evan Eschmeyer,27,C,17,3,135,7.4,.409,.000,.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9.0,0.0,0.3,0.2,.088,-5.9,3.9,-2.0,0.0,
15,Antoine Rigaudeau,31,SG,11,0,91,-2.4,.243,.143,.000,4.8,4.8,4.8,9.3,1.7,0.0,14.6,20.4,-0.4,0.1,-0.4,-0.192,-11.0,-3.7,-14.7,-0.3,
16,Adam Harrington,22,SG,13,0,37,1.4,.308,.176,.118,0.0,6.0,3.0,7.8,1.4,2.0,10.1,24.4,-0.2,0.0,-0.1,-0.164,-8.4,-2.7,-11.1,-0.1,
17,Mark Strickland,32,SF,4,0,13,16.3,.400,.000,.000,42.3,17.0,29.7,0.0,0.0,0.0,16.7,20.9,0.0,0.0,0.0,.101,1.5,-5.3,-3.8,0.0,
