Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Rudy Gay,21,SF,81,81,3000,17.4,.546,.286,.233,5.2,13.5,9.3,9.3,1.9,1.9,11.3,25.0,2.9,2.1,5.0,.080,1.5,-0.6,0.8,2.1,
2,Mike Miller,27,SG,70,70,2474,16.1,.625,.436,.257,2.3,19.0,10.6,16.0,0.7,0.5,16.6,19.8,3.9,1.1,5.0,.098,2.2,-1.1,1.1,2.0,
3,Juan Carlos Navarro,27,SG,82,30,2117,11.9,.540,.564,.191,1.8,9.4,5.6,13.3,1.1,0.0,13.9,20.2,1.0,0.4,1.4,.031,-0.3,-2.0,-2.3,-0.2,ROY-6
4,Kyle Lowry,21,PG,82,9,2089,14.3,.531,.236,.588,2.2,11.3,6.7,21.8,2.2,0.8,14.6,18.6,2.1,1.3,3.4,.078,-1.2,0.3,-0.9,0.6,DPOY-16
5,Hakim Warrick,25,PF,75,30,1754,16.2,.555,.074,.398,7.8,15.0,11.4,5.2,1.0,1.2,10.0,21.6,2.5,0.8,3.3,.090,-0.3,-1.6,-1.9,0.0,
6,Darko Miličić,22,C,70,64,1663,11.0,.456,.002,.242,8.5,20.2,14.3,5.4,1.0,5.0,15.4,17.5,-1.4,1.6,0.2,.006,-4.0,0.2,-3.8,-0.8,
7,Pau Gasol,27,C,39,39,1433,20.1,.566,.027,.386,7.3,19.6,13.4,14.0,0.6,2.8,10.9,22.7,3.0,0.9,3.9,.129,2.4,-0.3,2.1,1.5,
8,Mike Conley,20,PG,53,46,1381,12.6,.502,.206,.278,1.7,9.7,5.6,25.3,1.6,0.1,15.2,18.8,0.6,0.5,1.1,.038,-1.6,-1.3,-3.0,-0.3,ROY-8
9,Damon Stoudamire,34,PG,29,29,624,11.8,.514,.485,.134,2.5,10.3,6.4,27.7,1.5,0.0,19.6,18.2,0.2,0.2,0.4,.033,-0.6,-1.6,-2.2,0.0,
10,Stromile Swift,28,PF,35,4,549,15.9,.560,.011,.458,9.3,17.1,13.2,6.6,0.9,4.8,15.5,20.4,0.4,0.5,0.9,.079,-2.0,0.1,-1.9,0.0,
11,Casey Jacobsen,26,SG,53,0,547,4.5,.437,.626,.148,2.4,11.0,6.7,5.2,0.5,0.1,11.6,11.3,-0.3,0.0,-0.3,-0.023,-4.0,-1.6,-5.6,-0.5,
12,Javaris Crittenton,20,SG,28,0,508,11.0,.483,.189,.422,4.4,15.4,9.8,10.3,1.2,0.3,13.4,21.6,-0.2,0.2,0.0,.001,-2.5,-1.5,-4.0,-0.3,
13,Jason Collins,29,C,31,3,488,5.4,.528,.017,.644,6.6,13.9,10.2,1.7,1.2,2.5,24.8,9.2,-0.2,0.3,0.1,.015,-6.4,0.2,-6.2,-0.5,
14,Brian Cardinal,30,PF,37,1,440,7.3,.461,.643,.151,6.6,18.0,12.2,7.4,1.1,0.3,14.6,15.9,-0.2,0.2,0.0,.003,-3.9,-1.3,-5.2,-0.4,
15,Andre Brown,26,PF,33,1,286,13.5,.502,.000,.628,14.4,21.8,18.0,4.4,1.2,1.0,12.3,17.7,0.2,0.2,0.4,.068,-2.5,-2.2,-4.7,-0.2,
16,Kwame Brown,25,C,15,1,204,11.1,.482,.000,.872,10.9,20.5,15.7,12.3,1.5,1.4,20.6,14.8,0.0,0.2,0.1,.034,-3.2,0.0,-3.2,-0.1,
17,Bobby Jones,24,SF,9,2,137,12.1,.495,.361,.278,8.1,14.0,11.0,12.0,1.8,1.1,11.0,14.7,0.1,0.1,0.2,.079,-2.0,0.0,-2.0,0.0,
18,Tarence Kinsey,23,SG,11,0,96,10.3,.492,.184,.158,3.5,10.6,7.0,3.4,1.6,0.0,6.9,20.2,0.0,0.0,0.0,.020,-2.7,-0.5,-3.2,0.0,
19,Jeremy Richardson,23,SF,3,0,15,-18.1,.000,.333,.000,0.0,7.5,3.7,8.6,0.0,0.0,14.3,20.7,-0.2,0.0,-0.2,-0.505,-17.5,-6.2,-23.7,-0.1,
