Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,David West,29,PF,81,81,2949,18.9,.560,.022,.279,6.4,17.9,12.0,13.7,1.3,1.5,11.2,24.0,5.2,2.3,7.5,.122,1.2,-0.3,0.8,2.1,
2,Emeka Okafor,27,C,82,82,2370,16.5,.547,.000,.418,12.2,24.7,18.4,3.5,1.2,4.1,12.5,17.1,2.6,2.8,5.5,.111,-0.9,-0.3,-1.2,0.4,
3,Darren Collison,22,PG,76,37,2109,16.5,.546,.146,.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,1.9,1.1,2.9,.067,0.9,-1.8,-0.8,0.6,ROY-4
4,Peja Stojaković,32,SF,62,55,1947,12.4,.533,.512,.156,2.3,11.5,6.8,7.2,1.3,0.2,7.1,18.6,1.9,0.9,2.7,.067,0.2,-1.1,-0.9,0.5,
5,Marcus Thornton,22,SG,73,17,1872,17.4,.550,.354,.200,4.4,8.9,6.6,10.3,1.6,0.4,7.3,25.3,3.1,0.9,4.0,.103,2.3,-1.4,0.9,1.4,6MOY-10
6,James Posey,33,SF,77,2,1731,8.7,.525,.701,.232,2.1,20.5,11.2,9.3,1.3,0.8,11.8,11.4,1.0,1.4,2.4,.067,-2.4,0.6,-1.8,0.1,
7,Chris Paul,24,PG,45,45,1712,23.7,.584,.199,.298,1.3,11.9,6.5,45.4,2.9,0.4,13.5,22.2,5.7,1.5,7.3,.204,4.6,1.6,6.2,3.5,AS
8,Darius Songaila,31,C,75,1,1410,11.6,.522,.012,.152,4.8,14.7,9.7,7.9,2.3,0.8,13.5,19.5,0.0,1.2,1.3,.044,-3.9,0.2,-3.7,-0.6,
9,Morris Peterson,32,SG,46,39,973,9.3,.503,.568,.179,2.0,13.4,7.6,6.2,1.3,0.4,7.7,16.5,0.3,0.5,0.8,.039,-1.9,-1.3,-3.2,-0.3,
10,Devin Brown,31,SG,39,37,967,10.9,.522,.452,.265,3.2,10.1,6.6,9.0,1.6,0.4,13.6,19.8,0.1,0.5,0.6,.031,-1.4,-0.8,-2.2,0.0,
11,Julian Wright,22,SF,68,14,871,11.8,.518,.026,.177,7.7,11.8,9.7,7.0,1.7,1.6,15.0,15.4,0.2,0.6,0.8,.044,-1.6,-0.5,-2.1,0.0,
12,Bobby Brown,25,PG,22,0,328,10.0,.466,.434,.053,0.4,6.2,3.2,22.7,1.4,0.2,13.4,25.0,-0.3,0.1,-0.2,-0.026,-2.6,-2.2,-4.8,-0.2,
13,Aaron Gray,25,C,24,0,261,18.4,.612,.000,.344,17.7,22.9,20.2,11.4,1.8,3.2,19.5,15.3,0.6,0.3,0.9,.172,-0.3,0.4,0.1,0.1,
14,Hilton Armstrong,25,PF,18,0,239,7.5,.409,.000,.560,8.2,22.0,15.0,9.3,1.7,2.5,17.3,14.4,-0.2,0.3,0.1,.010,-6.4,0.6,-5.8,-0.2,
15,Sean Marks,34,C,14,0,75,9.0,.490,.000,.625,21.5,14.3,18.0,3.6,0.0,3.0,16.4,7.4,0.1,0.0,0.2,.104,-3.9,-1.3,-5.2,-0.1,
16,Jason Hart,31,PG,4,0,17,8.5,1.000,.000,.000,0.0,14.1,6.9,39.6,3.0,4.5,75.0,10.8,0.0,0.0,0.0,.004,-5.9,4.0,-1.8,0.0,
