Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Shareef Abdur-Rahim,26,PF,81,81,3087,19.9,.566,.051,.457,6.7,17.8,12.5,14.7,1.5,0.9,13.0,24.2,7.4,2.3,9.7,.151,2.3,-0.7,1.6,2.8,
2,Jason Terry,25,PG,81,81,3081,18.2,.549,.378,.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,6.0,1.4,7.4,.116,3.0,-1.2,1.8,3.0,
3,Glenn Robinson,30,SF,69,68,2591,16.7,.519,.211,.245,3.9,15.7,10.0,15.5,1.9,0.7,15.2,28.8,1.0,1.9,2.9,.055,0.7,-1.5,-0.8,0.8,
4,Theo Ratliff,29,C,81,81,2518,13.8,.512,.000,.360,7.3,19.7,13.7,4.8,1.2,7.3,16.6,15.0,0.7,3.4,4.0,.077,-2.5,1.8,-0.7,0.8,DPOY-9
5,Ira Newble,28,SF,73,45,1931,11.7,.557,.180,.193,5.3,10.5,8.0,8.6,1.4,0.9,12.0,13.7,2.5,0.8,3.3,.081,-0.8,-0.5,-1.2,0.4,
6,Dion Glover,24,SG,76,42,1890,13.5,.512,.244,.250,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,1.4,1.2,2.6,.065,-0.8,-0.6,-1.5,0.2,
7,Alan Henderson,30,C,82,3,1494,12.1,.508,.006,.422,12.4,17.8,15.2,4.5,1.2,1.5,13.6,13.8,1.5,1.1,2.6,.083,-1.7,-1.2,-2.9,-0.3,
8,Darvin Ham,29,SG,75,1,926,5.5,.464,.019,.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,-0.7,0.3,-0.4,-0.021,-4.8,-1.1,-5.9,-0.9,
9,Dan Dickau,24,PG,50,0,515,9.9,.504,.359,.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,-0.1,0.1,0.0,.001,-2.7,-2.4,-5.1,-0.4,
10,Nazr Mohammed,25,C,35,0,445,12.4,.452,.000,.258,12.5,20.2,16.5,2.4,1.9,3.3,12.4,20.8,-0.1,0.5,0.4,.045,-4.3,-1.0,-5.3,-0.4,
11,Mike Wilks,23,SG,15,7,364,9.4,.453,.210,.358,2.9,9.6,6.4,18.1,2.3,0.2,14.6,13.8,0.1,0.2,0.3,.042,-2.2,1.2,-1.0,0.1,
12,Emanual Davis,34,SG,24,1,340,8.0,.450,.330,.250,1.7,12.3,7.2,17.0,1.9,0.4,20.4,16.5,-0.3,0.2,-0.1,-0.013,-3.7,-0.5,-4.3,-0.2,
13,Jermaine Jackson,26,SG,29,0,273,9.9,.506,.024,.667,3.9,9.2,6.7,19.8,1.9,0.8,21.6,11.6,0.2,0.1,0.3,.051,-3.0,0.2,-2.8,-0.1,
14,Corey Benjamin,24,SG,9,0,152,7.3,.400,.302,.372,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,0.0,0.1,0.0,.004,-4.6,-2.0,-6.6,-0.2,
15,Matt Maloney,31,PG,14,0,103,9.2,.441,.600,.200,1.2,6.4,3.9,25.8,2.0,0.0,15.5,14.3,0.0,0.0,0.1,.031,-2.0,-1.4,-3.4,0.0,
16,Amal McCaskill,29,C,11,0,70,7.3,.293,.000,.235,11.9,23.5,17.9,10.8,2.3,1.0,9.6,13.6,-0.1,0.1,0.0,.015,-4.8,-0.5,-5.3,-0.1,
17,Chris Crawford,27,PF,5,0,38,28.8,.726,.231,.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0.0,0.2,.316,5.0,2.8,7.8,0.1,
18,Antonio Harvey,32,PF,4,0,32,2.9,.400,.000,.000,3.7,17.1,10.7,0.0,1.6,8.8,37.5,11.5,-0.1,0.0,0.0,-0.068,-8.5,2.0,-6.6,0.0,
19,Mikki Moore,27,C,5,0,31,26.1,.549,.000,.833,19.1,7.1,12.9,17.4,0.0,4.5,10.9,27.2,0.1,0.0,0.1,.211,3.9,-1.5,2.5,0.0,
20,Brandon Williams,27,SF,6,0,19,-10.4,.143,.143,.000,12.5,0.0,6.0,0.0,5.6,0.0,30.0,24.1,-0.2,0.0,-0.2,-0.392,-17.7,-4.1,-21.8,-0.1,
21,Paul Shirley,25,PF,2,0,5,-28.0,.000,.000,.000,0.0,21.9,11.4,0.0,0.0,0.0,0.0,36.7,-0.1,0.0,-0.1,-0.823,-16.5,-9.6,-26.0,0.0,
