Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Paul Pierce,26,SG,80,80,3099,19.4,.517,.257,.422,2.6,16.4,9.6,25.1,2.2,1.3,14.6,30.5,3.7,3.4,7.1,.109,2.3,-0.3,2.0,3.2,AS
2,Mark Blount,28,C,82,73,2402,16.0,.601,.000,.366,10.1,17.9,14.0,5.4,1.7,3.4,17.6,16.1,3.7,2.9,6.5,.131,-0.6,0.1,-0.5,0.9,
3,Jiří Welsch,24,SG,81,68,2179,12.6,.531,.296,.337,3.2,12.2,7.8,14.0,2.4,0.2,15.5,17.4,1.7,1.9,3.6,.080,-1.1,0.1,-0.9,0.6,
4,Walter McCarty,29,PF,77,23,1900,10.9,.541,.700,.157,1.7,12.5,7.2,10.6,2.0,0.9,14.0,15.6,1.3,1.6,2.9,.073,-0.4,0.0,-0.4,0.7,
5,Mike James,28,PG,55,55,1684,14.4,.533,.443,.186,1.4,10.4,6.0,24.4,2.1,0.1,13.1,17.1,2.6,1.2,3.8,.108,0.4,-0.1,0.3,1.0,
6,Ricky Davis,24,SF,57,5,1678,17.0,.554,.144,.310,4.1,11.9,8.1,16.5,2.2,0.6,14.3,23.0,2.3,1.4,3.7,.106,0.9,-0.4,0.5,1.1,6MOY-14
7,Marcus Banks,22,PG,81,2,1385,11.0,.480,.195,.296,2.5,8.4,5.5,21.3,3.3,0.7,20.0,20.5,-0.6,1.4,0.7,.026,-3.4,0.4,-3.0,-0.4,
8,Vin Baker,32,PF,37,33,1000,16.1,.547,.003,.336,8.9,15.0,12.0,9.8,1.1,1.8,12.0,19.7,1.7,0.8,2.5,.119,0.1,-1.0,-0.8,0.3,
9,Chris Mihm,24,C,54,16,939,13.8,.539,.000,.465,13.6,19.6,16.6,2.0,1.5,3.4,17.5,18.0,0.8,1.2,1.9,.099,-2.7,-0.8,-3.5,-0.4,
10,Chucky Atkins,29,PG,24,24,793,14.0,.530,.446,.217,0.4,5.9,3.2,27.3,1.7,0.1,13.9,18.2,1.2,0.3,1.5,.091,0.7,-1.4,-0.7,0.3,
11,Eric Williams,31,SF,21,0,513,15.7,.540,.181,.616,4.8,16.2,10.6,8.5,2.2,0.2,12.1,22.7,0.7,0.5,1.2,.116,-0.5,-0.6,-1.1,0.1,
12,Tony Battie,27,C,23,6,501,11.7,.517,.009,.282,9.1,17.7,13.5,6.9,0.8,3.1,15.4,14.1,0.4,0.5,0.8,.081,-2.1,-0.4,-2.4,-0.1,
13,Kedrick Brown,22,SF,21,10,408,11.7,.525,.323,.131,5.2,13.8,9.5,10.0,2.1,0.4,10.3,13.0,0.5,0.4,0.8,.097,-0.3,0.5,0.2,0.2,
14,Brandon Hunter,23,PF,36,12,406,12.6,.463,.026,.371,14.4,18.8,16.6,7.9,1.6,0.2,14.0,17.6,0.2,0.4,0.6,.066,-1.1,-1.3,-2.4,0.0,
15,Jumaine Jones,24,SG,42,2,373,7.6,.438,.458,.240,7.5,13.2,10.4,5.9,1.7,1.9,15.2,15.2,-0.2,0.3,0.1,.019,-2.9,-0.4,-3.4,-0.1,
16,Raef LaFrentz,27,C,17,1,328,16.8,.509,.323,.105,10.7,16.8,13.8,13.4,1.3,3.1,7.8,19.5,0.6,0.3,0.9,.137,0.7,-0.2,0.5,0.2,
17,Michael Stewart,28,C,17,0,71,1.5,.425,.000,.400,4.9,12.7,8.9,0.0,0.7,2.2,25.4,5.0,0.0,0.0,0.0,.009,-6.9,-0.5,-7.4,-0.1,
18,Kendrick Perkins,19,C,10,0,35,22.8,.580,.000,.600,16.7,28.9,22.9,17.4,0.0,4.4,20.9,31.1,0.1,0.0,0.1,.145,0.2,0.5,0.7,0.0,
19,Dana Barros,36,SG,1,0,11,17.8,.773,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.1,0.0,0.1,.256,-1.7,-4.7,-6.4,0.0,
