Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Elfrid Payton,22,PG,82,58,2412,17.2,.520,.160,.231,3.9,13.9,8.7,35.7,1.8,1.3,15.0,21.6,2.4,2.0,4.4,.088,0.8,0.0,0.8,1.7,
2,Aaron Gordon,21,SF,80,72,2298,14.5,.530,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,2.0,1.7,3.7,.077,-0.3,-0.7,-1.0,0.6,
3,Evan Fournier,24,SG,68,66,2234,13.9,.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,.059,-0.2,-1.1,-1.3,0.4,
4,Nikola Vučević,26,C,75,55,2163,19.1,.498,.073,.155,8.6,31.3,19.6,16.9,1.7,2.8,9.6,24.8,0.8,3.1,4.0,.088,0.8,0.6,1.4,1.9,
5,Bismack Biyombo,24,C,81,27,1793,12.2,.546,.000,.690,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,.077,-3.4,0.2,-3.2,-0.6,
6,Serge Ibaka,27,PF,56,56,1710,17.5,.569,.304,.129,6.2,18.5,12.2,5.9,1.0,4.3,8.2,20.8,2.1,1.7,3.8,.108,0.9,-0.2,0.7,1.2,
7,D.J. Augustin,29,PG,78,20,1538,11.0,.524,.530,.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,0.7,0.5,1.2,.038,-1.2,-1.8,-3.0,-0.4,
8,Jeff Green,30,PF,69,11,1534,10.5,.505,.346,.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,-0.2,0.9,0.7,.022,-2.4,-1.2,-3.6,-0.6,
9,C.J. Watson,32,PG,62,9,1012,9.3,.507,.423,.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,.041,-3.8,0.2,-3.6,-0.4,
10,Mario Hezonja,21,SF,65,2,960,7.2,.450,.436,.152,2.2,14.7,8.3,9.6,1.5,1.3,14.1,18.8,-1.4,0.8,-0.7,-0.033,-4.1,-0.9,-5.0,-0.7,
11,Terrence Ross,25,SF,24,24,748,11.1,.536,.506,.101,0.6,9.6,5.0,9.0,2.3,1.4,11.2,18.5,0.0,0.6,0.6,.037,-2.5,0.0,-2.5,-0.1,
12,Jodie Meeks,29,SG,36,10,738,13.1,.567,.535,.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,.073,-1.3,-0.4,-1.8,0.1,
13,Damjan Rudež,30,SF,45,0,314,6.3,.466,.727,.000,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,.008,-4.2,-0.3,-4.5,-0.2,
14,C.J. Wilcox,26,SG,22,0,108,2.9,.329,.484,.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-0.090,-6.2,-1.9,-8.1,-0.2,
15,Stephen Zimmerman,20,C,19,0,108,7.3,.346,.000,.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0.0,-0.005,-6.6,-1.7,-8.3,-0.2,
16,Marcus Georges-Hunt,22,SG,5,0,48,10.2,.614,.286,1.429,2.2,18.7,10.2,8.3,1.0,0.0,14.9,12.3,0.1,0.0,0.1,.107,-4.0,-0.5,-4.5,0.0,
17,Patricio Garino,23,SG,5,0,43,-9.2,.000,.714,.000,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,-0.2,0.0,-0.2,-0.250,-13.3,-4.6,-17.9,-0.2,
18,Arinze Onuaku,29,C,8,0,28,5.8,.500,.000,.000,7.6,16.0,11.7,9.9,0.0,2.9,33.3,9.4,0.0,0.0,0.0,-0.005,-6.1,-0.3,-6.4,0.0,
19,Anthony Brown,24,SF,2,0,16,18.5,.500,.333,.000,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,0.0,0.0,0.0,.076,-0.1,-3.1,-3.2,0.0,
