Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Anthony Davis,22,C,61,61,2164,25.0,.559,.095,.379,6.4,26.4,16.1,10.0,1.8,4.7,8.4,29.6,4.4,2.8,7.2,.160,3.6,0.4,3.9,3.2,"DPOY-9,AS"
2,Ryan Anderson,27,PF,66,7,2008,17.2,.546,.385,.245,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,3.1,0.8,3.9,.092,2.2,-2.4,-0.2,0.9,6MOY-6
3,Dante Cunningham,28,SF,80,46,1971,8.6,.540,.422,.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11.0,1.5,0.7,2.1,.052,-2.3,-0.5,-2.8,-0.4,
4,Jrue Holiday,25,PG,65,23,1831,19.7,.529,.277,.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,2.2,1.2,3.4,.089,2.7,-0.6,2.1,1.9,6MOY-16
5,Alonzo Gee,28,SF,73,38,1632,8.4,.572,.235,.259,3.9,13.0,8.3,6.2,1.9,0.7,16.2,9.2,1.0,0.9,1.9,.056,-3.2,0.6,-2.6,-0.2,
6,Eric Gordon,27,SG,45,44,1481,13.5,.565,.533,.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,1.7,0.4,2.1,.069,0.9,-1.0,-0.1,0.7,
7,Toney Douglas,29,PG,61,18,1262,14.7,.543,.456,.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,1.6,0.9,2.5,.094,-0.4,0.4,0.0,0.6,
8,Norris Cole,27,PG,45,23,1198,10.8,.465,.211,.134,0.9,13.5,7.0,22.0,1.5,0.3,12.8,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,-0.5,
9,Ömer Aşık,29,C,68,64,1178,11.0,.551,.000,.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,0.7,1.0,1.7,.070,-2.8,-1.0,-3.8,-0.5,
10,Alexis Ajinça,27,C,59,17,861,13.8,.514,.003,.197,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,0.2,0.9,1.0,.058,-3.4,-0.6,-4.0,-0.4,
11,Luke Babbitt,26,SF,47,13,845,11.6,.526,.377,.173,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,.064,-1.0,-1.5,-2.5,-0.1,
12,Tyreke Evans,26,SG,25,25,765,17.9,.534,.271,.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,0.8,0.6,1.4,.087,1.8,-0.1,1.7,0.7,
13,Ish Smith,27,PG,27,3,617,16.3,.484,.145,.189,2.4,14.5,8.3,39.1,1.9,0.8,15.4,20.9,0.5,0.4,0.9,.070,0.9,-0.5,0.3,0.4,
14,Kendrick Perkins,31,C,37,5,542,6.0,.529,.000,.333,4.9,21.8,13.1,7.9,1.0,1.7,32.3,10.4,-0.4,0.4,-0.1,-0.007,-5.2,0.2,-5.0,-0.4,
15,Tim Frazier,25,PG,16,1,469,19.1,.539,.183,.349,3.4,13.7,8.4,40.3,2.4,0.2,16.3,22.0,0.9,0.3,1.2,.128,1.3,-0.6,0.8,0.3,
16,Jordan Hamilton,25,SF,11,4,304,12.4,.499,.388,.181,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,0.0,0.2,0.2,.030,-1.6,-1.7,-3.3,-0.1,
17,James Ennis III,25,SF,9,5,282,18.1,.647,.500,.240,6.5,7.3,6.9,10.3,2.1,0.9,13.3,20.0,0.7,0.1,0.8,.139,2.7,-1.5,1.2,0.2,
18,Bryce Dejean-Jones,23,SG,14,11,279,9.6,.505,.464,.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,0.0,0.2,0.2,.033,-2.5,0.0,-2.5,0.0,
19,Orlando Johnson,26,SG,5,1,54,-2.1,.280,.294,.118,2.0,10.6,6.2,5.1,0.9,0.0,14.4,17.1,-0.2,0.0,-0.2,-0.185,-9.3,-4.1,-13.4,-0.2,
20,Nate Robinson,31,PG,2,1,23,2.6,.000,1.000,.000,0.0,0.0,0.0,21.8,2.2,0.0,0.0,1.9,0.0,0.0,0.0,.038,-6.6,2.0,-4.6,0.0,
21,Jimmer Fredette,26,SG,4,0,13,-1.6,.250,.250,.000,0.0,0.0,0.0,10.7,3.8,0.0,20.0,17.0,-0.1,0.0,-0.1,-0.198,-10.5,-1.7,-12.3,0.0,
