Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Blake Griffin,21,PF,82,82,3112,21.9,.549,.017,.505,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,6.5,3.4,9.8,.152,3.0,-0.3,2.6,3.6,"MVP-10,ROY-1,AS"
2,Eric Gordon,22,SG,56,56,2112,18.5,.566,.307,.367,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,4.2,1.1,5.3,.120,3.0,-1.0,2.0,2.2,
3,Ryan Gomes,28,SF,76,62,2095,9.0,.504,.418,.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,.057,-2.1,0.0,-2.1,-0.1,
4,DeAndre Jordan,22,C,80,66,2047,14.8,.648,.003,.636,11.9,20.9,16.5,3.2,1.0,5.4,18.8,11.7,2.6,2.6,5.2,.122,-1.7,1.0,-0.7,0.7,
5,Eric Bledsoe,21,PG,81,25,1841,10.8,.499,.239,.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,.008,-2.4,0.2,-2.2,-0.1,
6,Randy Foye,27,SG,63,24,1551,11.4,.516,.409,.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,.051,-1.1,-0.7,-1.8,0.1,
7,Al-Farouq Aminu,20,SF,81,14,1452,9.6,.499,.352,.293,6.1,15.4,10.8,6.4,2.1,1.3,18.3,17.3,-0.8,1.4,0.7,.022,-2.7,-0.1,-2.8,-0.3,
8,Baron Davis,31,PG,43,35,1269,16.3,.492,.295,.202,2.7,8.3,5.5,39.9,2.5,1.4,16.0,23.5,1.0,1.1,2.1,.079,1.4,-0.1,1.3,1.0,
9,Chris Kaman,28,C,32,15,838,15.7,.495,.000,.152,7.2,24.1,15.7,10.0,1.0,4.5,12.6,24.4,-0.2,1.1,0.8,.047,-1.7,0.3,-1.4,0.1,
10,Rasual Butler,31,SG,41,2,744,5.9,.433,.571,.119,1.6,10.3,6.0,5.5,0.6,1.6,8.5,15.6,-0.5,0.3,-0.2,-0.013,-2.5,-1.5,-4.0,-0.4,
11,Mo Williams,28,PG,22,22,723,14.0,.556,.403,.280,1.0,8.0,4.5,28.2,1.4,0.0,18.0,22.7,0.8,0.3,1.1,.073,0.1,-1.9,-1.8,0.1,
12,Craig Smith,27,PF,48,0,586,15.4,.592,.027,.362,8.7,14.7,11.7,9.1,1.4,0.9,13.2,19.1,1.0,0.4,1.5,.120,-0.8,-0.3,-1.1,0.1,
13,Ike Diogu,27,PF,36,0,470,13.7,.590,.000,.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1.0,.104,-2.4,-2.5,-4.9,-0.3,
14,Brian Cook,30,PF,40,0,447,11.6,.534,.465,.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,.064,-1.6,-0.2,-1.9,0.0,
15,Jamario Moon,30,SF,19,7,278,8.4,.535,.475,.102,3.8,15.9,9.9,3.8,0.6,1.7,7.5,10.7,0.2,0.2,0.4,.068,-1.8,0.0,-1.9,0.0,
16,Jarron Collins,32,C,23,0,157,1.8,.438,.000,.667,5.3,7.4,6.3,0.9,1.3,0.5,20.5,6.9,-0.1,0.1,0.0,.000,-7.1,-0.7,-7.8,-0.2,
17,Willie Warren,21,PG,19,0,134,10.8,.480,.429,.229,0.9,9.5,5.2,30.4,2.3,0.0,17.2,15.5,0.1,0.1,0.2,.065,-2.4,-0.3,-2.7,0.0,
