Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Larry Bird,23,PF,82,82,2955,20.5,.538,.098,.246,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,5.6,5.6,11.2,.182,3.0,1.5,4.5,4.8,"MVP-4,ROY-1,AS,NBA1"
2,Tiny Archibald,31,PG,80,80,2864,15.3,.574,.023,.548,2.3,5.3,3.8,30.2,1.7,0.2,19.7,17.0,5.9,2.9,8.9,.148,1.4,-0.3,1.1,2.3,"MVP-5,AS"
3,Cedric Maxwell,24,SF,80,80,2744,19.0,.679,.000,.739,11.7,16.8,14.3,9.8,1.3,1.3,18.8,17.7,8.3,3.9,12.2,.214,2.8,0.7,3.5,3.8,
4,Dave Cowens,31,C,66,55,2159,14.8,.477,.013,.131,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,1.9,3.6,5.4,.121,-0.2,1.1,0.9,1.6,AS
5,Chris Ford,31,SG,73,73,2115,13.0,.537,.231,.161,4.1,5.4,4.8,13.5,2.5,0.7,12.2,16.2,2.9,2.6,5.6,.126,0.6,1.4,2.0,2.1,
6,M.L. Carr,29,SF,82,7,1994,14.6,.526,.054,.316,6.0,12.3,9.2,10.7,2.8,1.0,14.1,20.2,1.9,3.2,5.2,.125,-0.2,1.5,1.3,1.7,
7,Rick Robey,24,C,82,27,1918,15.4,.557,.001,.370,12.3,18.4,15.4,6.7,1.3,0.4,15.2,20.6,2.8,2.7,5.5,.139,-0.1,-0.6,-0.8,0.6,
8,Gerald Henderson,24,PG,76,2,1061,12.7,.539,.016,.338,3.9,4.8,4.4,19.0,2.0,0.8,19.9,20.5,0.5,1.2,1.7,.078,-0.5,0.1,-0.4,0.4,
9,Jeff Judkins,23,SF,65,0,674,14.1,.567,.098,.275,5.4,5.5,5.4,9.9,2.0,0.4,13.7,21.1,1.1,0.8,1.8,.131,-0.2,0.3,0.0,0.3,
10,Don Chaney,33,SG,60,0,523,7.8,.402,.032,.222,6.7,8.8,7.8,9.3,2.8,1.2,13.7,18.3,-0.4,0.8,0.4,.033,-4.3,1.2,-3.1,-0.1,
11,Pete Maravich,32,SG,26,4,442,15.6,.547,.016,.221,2.6,6.9,4.8,10.4,1.0,0.3,11.9,27.9,0.6,0.4,1.0,.110,-0.3,-1.4,-1.7,0.0,
12,Eric Fernsten,26,PF,56,0,431,14.4,.497,.000,.340,10.5,14.3,12.4,8.7,1.8,1.6,10.2,18.1,0.5,0.6,1.2,.133,0.2,0.6,0.8,0.3,
