Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Vince Carter,24,SF,75,75,2979,25.0,.551,.240,.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,10.3,2.6,12.9,.208,7.6,0.1,7.6,7.2,"MVP-11,AS,NBA2"
2,Charles Oakley,37,PF,78,77,2767,11.6,.439,.062,.193,5.6,25.0,15.1,14.6,1.4,1.2,14.0,16.0,0.2,3.5,3.7,.065,-2.2,0.8,-1.4,0.4,
3,Antonio Davis,32,C,78,77,2729,16.5,.508,.001,.488,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,4.2,3.1,7.2,.127,-0.3,-0.8,-1.1,0.6,AS
4,Alvin Williams,26,SG,82,34,2394,15.2,.483,.141,.189,2.3,7.8,5.0,27.2,2.7,0.8,11.0,17.4,3.3,2.1,5.4,.109,-0.1,0.9,0.8,1.7,
5,Morris Peterson,23,SG,80,49,1809,14.1,.507,.245,.215,6.8,9.4,8.1,9.6,1.8,0.8,9.6,20.1,2.3,1.3,3.6,.096,0.1,-0.8,-0.7,0.5,ROY-4
6,Mark Jackson,35,PG,54,54,1802,16.3,.528,.409,.189,2.6,9.2,5.8,41.3,1.8,0.3,21.1,13.7,3.5,1.2,4.7,.125,2.3,-0.6,1.8,1.7,
7,Keon Clark,25,PF,46,0,968,19.2,.544,.003,.422,8.9,20.3,14.4,6.6,0.9,8.0,10.0,19.5,1.7,1.6,3.2,.161,-0.7,1.7,1.0,0.7,
8,Dell Curry,36,SG,71,1,956,14.4,.530,.380,.134,1.8,8.3,5.0,13.2,1.5,0.6,8.8,20.7,1.5,0.5,2.0,.101,1.2,-0.8,0.3,0.6,
9,Corliss Williamson,27,SF,42,31,886,12.1,.510,.006,.400,7.1,12.5,9.7,6.3,0.9,1.0,14.5,22.6,0.3,0.6,0.8,.045,-2.2,-1.5,-3.7,-0.4,
10,Kevin Willis,38,C,35,9,771,15.3,.507,.007,.301,9.7,23.2,16.3,4.5,1.3,1.9,11.6,20.0,0.8,0.9,1.7,.106,-0.9,-0.8,-1.8,0.0,
11,Chris Childs,33,PG,26,0,550,8.8,.472,.372,.221,2.0,11.3,6.6,31.5,2.1,1.0,31.9,14.8,-0.3,0.5,0.2,.018,-4.2,0.0,-4.2,-0.3,
12,Tracy Murray,29,SF,38,1,453,11.9,.500,.415,.166,4.4,10.5,7.3,5.2,0.9,0.9,8.8,22.4,0.3,0.2,0.6,.061,-0.5,-2.5,-3.1,-0.1,
13,Jerome Williams,27,PF,26,0,378,17.3,.581,.011,.484,10.2,21.1,15.5,5.4,2.5,1.9,12.4,15.2,0.8,0.6,1.4,.174,-0.4,0.5,0.2,0.2,
14,Kornél Dávid,29,SF,17,0,140,11.9,.605,.000,.448,7.1,19.8,13.3,4.4,0.8,1.5,16.8,13.3,0.2,0.1,0.3,.120,-2.2,-0.2,-2.3,0.0,
15,Michael Stewart,25,C,26,0,123,8.7,.394,.000,.529,14.3,12.2,13.3,2.4,1.7,1.7,10.7,17.1,0.0,0.1,0.1,.036,-4.6,-1.8,-6.5,-0.1,
16,Tyrone Corbin,38,SF,15,1,117,-2.2,.252,.132,.105,2.8,9.9,6.3,5.0,0.9,0.0,7.0,16.3,-0.4,0.1,-0.3,-0.126,-9.8,-3.1,-12.9,-0.3,
17,Eric Montross,29,C,12,1,81,8.1,.339,.000,.294,12.2,28.5,20.2,7.2,2.0,2.6,17.2,12.8,-0.1,0.1,0.0,.028,-6.3,-0.6,-6.9,-0.1,
18,Muggsy Bogues,36,PG,3,0,34,-0.5,.000,.500,.000,0.0,10.2,5.0,19.3,3.1,0.0,66.7,7.9,-0.1,0.0,-0.1,-0.128,-8.9,1.7,-7.2,0.0,
19,Mamadou N'Diaye,25,C,3,0,10,6.6,.410,.000,.500,11.0,11.6,11.3,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,.083,-7.1,-4.7,-11.7,0.0,
20,Garth Joseph,27,C,2,0,8,11.3,.500,.000,.000,27.5,0.0,14.1,19.6,0.0,0.0,33.3,16.8,0.0,0.0,0.0,.017,-2.5,-3.6,-6.1,0.0,
