Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Wesley Matthews,29,SF,78,78,2644,10.9,.532,.615,.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,1.9,1.8,3.7,.067,-0.9,-0.1,-1.0,0.6,
2,Dirk Nowitzki,37,PF,75,75,2364,19.0,.555,.308,.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,4.2,2.6,6.8,.138,2.4,0.1,2.5,2.7,
3,Raymond Felton,31,PG,80,31,2192,11.9,.502,.312,.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,1.0,1.7,2.7,.059,-1.7,0.1,-1.6,0.2,
4,Deron Williams,31,PG,65,63,2106,14.6,.530,.364,.266,1.0,8.9,5.0,29.3,1.5,0.6,14.8,22.0,2.2,1.4,3.7,.083,0.4,-0.7,-0.3,0.9,
5,Zaza Pachulia,31,C,76,69,2004,16.2,.550,.006,.587,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,3.4,2.7,6.0,.145,-0.3,0.1,-0.2,0.9,
6,Chandler Parsons,27,SF,61,51,1799,16.2,.589,.386,.209,1.8,15.6,8.7,16.0,1.3,1.0,11.8,20.5,2.6,1.6,4.3,.114,1.8,0.2,2.0,1.8,
7,J.J. Barea,31,PG,74,16,1667,15.4,.536,.366,.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,2.1,0.7,2.8,.082,1.6,-1.6,0.0,0.9,6MOY-12
8,Devin Harris,32,PG,64,0,1280,13.1,.559,.422,.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,1.2,1.3,2.5,.095,-1.4,1.5,0.1,0.7,
9,Dwight Powell,24,PF,69,2,992,16.8,.557,.054,.480,9.3,20.9,15.1,7.2,1.8,2.0,10.0,18.4,1.8,1.3,3.1,.151,-0.6,0.7,0.1,0.5,
10,Charlie Villanueva,31,PF,62,4,665,11.9,.473,.526,.073,4.0,21.1,12.5,6.2,1.4,1.9,8.4,25.3,-0.6,0.8,0.2,.016,-1.9,-0.8,-2.7,-0.1,
11,Justin Anderson,22,SF,55,9,647,12.3,.522,.474,.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,0.3,0.8,1.1,.083,-1.1,1.4,0.3,0.4,
12,David Lee,32,PF,25,1,433,24.0,.660,.000,.294,15.2,29.1,22.2,12.5,1.2,2.9,14.8,20.0,1.5,0.7,2.1,.237,2.3,0.6,2.8,0.5,
13,Salah Mejri,29,C,34,6,397,16.8,.636,.013,.590,11.4,22.6,17.0,3.9,1.0,7.6,19.0,14.0,0.6,0.7,1.3,.156,-1.6,1.8,0.2,0.2,
14,JaVale McGee,28,C,34,2,370,19.9,.574,.007,.269,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,0.6,0.5,1.1,.146,-0.2,-0.2,-0.3,0.1,
15,Jeremy Evans,28,SF,30,2,251,12.6,.620,.333,.438,4.8,18.8,11.8,1.2,1.2,3.0,10.9,11.7,0.3,0.3,0.6,.119,-1.5,1.0,-0.4,0.1,
16,John Jenkins,24,SG,21,1,193,7.2,.466,.271,.129,2.3,10.2,6.3,7.6,0.8,0.0,12.9,20.1,-0.2,0.1,-0.1,-0.033,-4.3,-1.3,-5.7,-0.2,
