Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Cuttino Mobley,32,SG,77,38,2702,11.5,.514,.221,.229,2.1,9.7,5.9,13.1,1.5,0.9,11.4,18.5,0.4,1.7,2.1,.037,-1.7,-0.6,-2.3,-0.2,
2,Corey Maggette,28,SF,70,65,2502,19.3,.595,.203,.681,3.6,14.7,9.1,14.3,1.5,0.2,13.0,27.6,5.1,1.8,6.9,.133,2.6,-0.7,1.9,2.4,
3,Al Thornton,24,PF,79,31,2158,12.7,.504,.149,.331,5.2,14.0,9.6,8.4,1.1,1.5,11.4,24.1,-0.5,1.6,1.1,.025,-1.9,-1.5,-3.4,-0.8,ROY-4
4,Chris Kaman,25,C,56,55,2083,17.5,.538,.006,.379,9.5,30.0,19.7,9.3,0.8,5.6,16.7,21.7,0.4,3.2,3.6,.083,-0.9,1.2,0.3,1.2,
5,Tim Thomas,30,PF,63,51,1940,12.2,.505,.384,.217,3.7,15.6,9.6,15.7,1.1,1.1,11.3,20.7,0.3,1.4,1.7,.042,-0.9,-0.5,-1.4,0.3,
6,Brevin Knight,32,PG,74,39,1674,11.4,.453,.018,.208,1.0,8.8,4.9,31.1,3.1,0.5,16.0,12.2,0.5,1.6,2.1,.060,-3.3,1.6,-1.7,0.1,
7,Quinton Ross,26,SG,76,44,1505,7.6,.430,.063,.179,4.1,9.1,6.6,9.4,1.5,1.6,7.4,12.0,-0.3,1.0,0.7,.022,-3.6,0.5,-3.2,-0.4,
8,Josh Powell,25,C,64,25,1228,10.7,.500,.010,.276,10.7,20.4,15.6,6.4,0.6,1.4,15.5,15.7,0.1,1.0,1.1,.042,-3.1,-1.7,-4.9,-0.9,
9,Dan Dickau,29,PG,67,8,1040,12.5,.530,.365,.277,1.4,9.4,5.4,27.9,1.6,0.2,14.2,17.2,0.9,0.6,1.5,.071,-1.4,-0.4,-1.7,0.1,
10,Sam Cassell,38,PG,38,33,975,16.8,.535,.134,.296,1.4,11.1,6.2,35.0,1.5,0.2,14.7,25.2,0.8,0.6,1.4,.069,0.5,-0.9,-0.4,0.4,
11,Smush Parker,26,PG,19,2,409,7.6,.434,.415,.185,0.6,8.5,4.5,28.3,2.4,0.6,20.4,19.9,-0.7,0.3,-0.4,-0.048,-5.0,-1.0,-6.0,-0.4,
12,Ruben Patterson,32,SF,20,5,327,10.9,.486,.023,.500,8.4,14.2,11.3,8.8,3.3,1.6,20.5,18.6,-0.4,0.4,0.1,.010,-4.1,1.6,-2.5,0.0,
13,Aaron Williams,36,C,30,5,297,10.3,.540,.000,.327,5.8,18.0,11.9,4.9,2.1,3.8,17.1,11.8,0.0,0.4,0.4,.072,-4.5,2.0,-2.5,0.0,
14,Elton Brand,28,PF,8,6,274,18.0,.523,.000,.412,8.8,18.2,13.5,11.2,0.6,4.1,11.2,25.5,0.2,0.3,0.5,.080,0.3,-0.6,-0.3,0.1,
15,Nick Fazekas,22,PF,22,0,260,19.8,.594,.026,.286,14.5,23.7,19.1,7.8,1.6,3.2,13.0,17.7,0.5,0.3,0.8,.153,0.9,-0.2,0.7,0.2,
16,Paul Davis,23,PF,22,1,194,9.0,.389,.000,.154,14.8,13.2,14.0,8.8,1.6,2.3,11.5,18.6,-0.2,0.2,0.0,-0.007,-5.0,-0.5,-5.5,-0.2,
17,Richie Frahm,30,SG,10,2,163,5.5,.428,.463,.037,2.8,7.1,5.0,8.3,0.6,0.0,9.9,17.2,-0.2,0.0,-0.2,-0.054,-3.6,-1.5,-5.1,-0.1,
18,Marcus Williams,21,PF,10,0,34,7.2,.263,.000,.000,13.5,27.4,20.4,15.6,1.5,0.0,0.0,25.8,-0.1,0.0,-0.1,-0.121,-4.8,-3.3,-8.1,-0.1,
19,Andre Barrett,25,PG,4,0,25,12.5,.510,.600,.400,0.0,4.7,2.3,44.3,0.0,0.0,14.5,12.7,0.0,0.0,0.0,.078,1.5,-1.7,-0.2,0.0,
20,Guillermo Díaz,22,SG,6,0,18,9.9,.403,.250,1.250,12.7,0.0,6.4,8.5,0.0,0.0,0.0,15.9,0.0,0.0,0.0,.033,-0.2,-2.7,-2.9,0.0,
