Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Gary Payton,29,PG,82,82,3145,21.6,.544,.311,.293,3.0,11.2,7.1,36.7,3.1,0.4,13.7,24.6,8.5,4.0,12.5,.190,4.4,0.7,5.1,5.7,"MVP-3,DPOY-2,AS,NBA1"
2,Vin Baker,26,C,82,82,2944,20.4,.564,.006,.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,.169,1.9,-0.9,1.0,2.2,"MVP-8,AS,NBA2"
3,Detlef Schrempf,35,SF,78,78,2742,18.7,.585,.164,.392,6.0,17.9,12.1,20.3,1.2,0.5,13.8,20.6,7.5,2.9,10.4,.182,3.0,-0.1,2.9,3.4,
4,Hersey Hawkins,31,SG,82,82,2597,15.4,.594,.473,.321,3.3,11.9,7.7,12.8,3.0,0.5,12.3,14.8,5.3,3.3,8.6,.158,1.6,1.5,3.1,3.4,
5,Dale Ellis,37,SF,79,0,1939,16.6,.612,.391,.203,3.2,8.1,5.7,7.7,1.7,0.2,8.8,20.0,4.6,1.4,6.0,.149,2.7,-1.1,1.6,1.8,6MOY-3
6,Sam Perkins,36,PF,81,0,1675,13.6,.550,.471,.272,3.9,14.2,9.1,10.3,2.0,1.3,10.5,16.3,2.6,2.0,4.5,.129,0.9,0.5,1.4,1.4,
7,Jim McIlvaine,25,C,78,72,1211,9.5,.477,.013,.363,9.7,15.8,12.8,2.3,1.1,8.6,17.3,12.0,0.0,1.9,1.9,.075,-5.3,2.0,-3.3,-0.4,
8,Greg Anthony,30,PG,80,0,1021,16.8,.545,.456,.229,2.1,10.7,6.5,32.1,3.4,0.2,19.1,21.6,1.4,1.3,2.7,.127,1.8,0.8,2.5,1.2,
9,Aaron Williams,26,PF,65,9,757,13.4,.575,.005,.386,7.7,15.4,11.6,3.0,1.3,3.8,16.3,18.8,0.7,1.0,1.7,.105,-3.1,-0.2,-3.3,-0.2,
10,Jerome Kersey,35,SF,37,2,717,12.6,.447,.043,.279,9.5,12.9,11.3,9.6,3.9,1.5,12.1,19.2,0.0,1.2,1.2,.079,-3.3,1.0,-2.3,-0.1,
11,David Wingate,34,SG,58,2,546,8.6,.491,.050,.207,4.2,12.9,8.6,10.4,2.1,0.4,19.5,16.1,-0.3,0.6,0.3,.026,-3.8,-0.2,-3.9,-0.3,
12,Nate McMillan,33,SG,18,1,279,12.7,.460,.507,.015,5.7,11.4,8.6,28.6,2.7,1.1,15.1,13.2,0.4,0.3,0.8,.131,0.4,1.9,2.3,0.3,
13,Eric Snow,24,PG,17,0,74,2.2,.456,.043,.435,0.0,6.3,3.2,27.6,0.0,1.0,30.5,24.7,-0.2,0.0,-0.2,-0.132,-9.0,-4.1,-13.0,-0.2,
14,Stephen Howard,27,SF,13,0,53,9.8,.432,.000,.857,13.8,13.3,13.5,9.1,3.0,1.4,17.2,30.5,-0.1,0.1,0.0,-0.020,-8.2,-1.8,-10.0,-0.1,
15,James Cotton,22,SG,9,0,33,12.5,.481,.190,.429,7.4,14.2,10.9,0.0,1.6,2.3,19.4,43.5,-0.1,0.0,-0.1,-0.104,-6.1,-4.6,-10.7,-0.1,
16,George Zídek,24,C,6,0,22,2.3,.349,.143,.286,0.0,21.3,10.9,7.1,0.0,0.0,6.0,35.3,-0.1,0.0,-0.1,-0.120,-13.2,-6.4,-19.6,-0.1,
