Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,O.J. Mayo,21,SG,82,82,3120,14.2,.539,.295,.219,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,1.5,1.8,3.4,.052,0.2,-1.4,-1.3,0.6,ROY-2
2,Rudy Gay,22,SF,79,78,2945,15.3,.528,.192,.273,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,0.7,2.6,3.3,.054,0.0,-1.1,-1.1,0.7,
3,Marc Gasol,24,C,82,75,2521,16.7,.590,.002,.567,9.6,20.0,14.7,9.7,1.3,2.9,16.6,18.3,3.7,2.7,6.4,.121,-0.3,0.2,-0.1,1.2,ROY-8
4,Mike Conley,21,PG,82,61,2508,14.3,.548,.297,.270,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,.086,0.0,-0.3,-0.3,1.1,
5,Hakim Warrick,26,PF,82,7,2029,16.9,.554,.033,.540,7.7,17.0,12.3,5.9,1.3,1.6,10.3,22.0,3.0,1.7,4.7,.111,0.2,-0.9,-0.7,0.7,6MOY-17
6,Darrell Arthur,20,PF,76,64,1464,11.3,.456,.005,.138,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,-0.1,1.8,1.7,.055,-3.5,0.1,-3.4,-0.5,
7,Quinton Ross,27,SF,68,7,1164,6.9,.478,.340,.162,3.0,10.4,6.6,6.3,1.5,1.0,11.5,12.6,-0.1,0.7,0.6,.025,-3.6,0.0,-3.6,-0.5,
8,Kyle Lowry,22,PG,49,21,1071,14.1,.540,.254,.592,1.5,11.4,6.4,26.9,2.4,0.6,18.7,18.4,0.9,0.9,1.8,.081,-0.9,0.2,-0.7,0.3,
9,Darko Miličić,23,C,61,15,1034,13.8,.533,.000,.395,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,0.7,1.2,1.9,.088,-2.2,0.2,-2.0,0.0,
10,Greg Buckner,32,SF,63,0,878,6.3,.456,.321,.157,4.4,13.9,9.1,9.9,1.8,0.7,18.3,11.1,-0.4,0.7,0.3,.019,-4.4,0.4,-4.0,-0.4,
11,Marko Jarić,30,SG,53,0,605,7.3,.417,.193,.283,4.6,8.6,6.6,19.0,2.6,1.5,23.1,16.4,-0.9,0.5,-0.4,-0.030,-4.3,0.0,-4.3,-0.4,
12,Darius Miles,27,SF,34,0,298,16.1,.533,.061,.313,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,0.1,0.4,0.5,.077,-0.7,1.6,0.9,0.2,
13,Hamed Haddadi,23,C,19,0,120,19.7,.543,.000,.968,16.1,32.2,24.0,11.1,0.4,8.1,16.9,20.7,0.2,0.2,0.4,.142,-1.0,1.3,0.3,0.1,
14,Javaris Crittenton,21,SG,7,0,44,13.2,.479,.067,.733,11.0,5.7,8.4,20.1,1.2,0.0,13.1,24.3,0.0,0.0,0.0,.025,-1.9,-3.6,-5.5,0.0,
15,Adonal Foyle,33,C,1,0,3,-6.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.003,-15.0,-2.5,-17.6,0.0,
