Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kevin Durant,22,SF,78,78,3038,23.6,.589,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,.189,5.2,-0.3,4.9,5.3,"MVP-5,AS,NBA1"
2,Russell Westbrook,22,PG,82,82,2847,23.6,.538,.074,.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,.159,4.3,-0.1,4.2,4.4,"AS,NBA2"
3,Serge Ibaka,21,PF,82,44,2216,17.7,.579,.002,.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,4.3,3.2,7.6,.164,-0.2,0.7,0.5,1.4,DPOY-14
4,James Harden,21,SG,82,5,2189,16.4,.598,.474,.501,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,5.0,2.1,7.1,.156,1.3,0.6,1.9,2.2,6MOY-7
5,Thabo Sefolosha,26,SG,79,79,2049,10.4,.545,.306,.237,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,1.6,2.5,4.1,.097,-1.3,1.9,0.6,1.3,DPOY-21
6,Jeff Green,24,PF,49,49,1815,12.9,.533,.298,.293,3.8,13.5,8.8,7.9,1.1,0.8,9.8,19.3,1.9,1.4,3.3,.087,-0.3,-0.9,-1.2,0.3,
7,Nick Collison,30,C,71,2,1524,10.8,.600,.000,.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,2.1,1.5,3.6,.113,-1.9,0.7,-1.2,0.3,
8,Eric Maynor,23,PG,82,0,1200,11.7,.485,.288,.177,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,0.7,0.8,1.5,.061,-0.8,-1.1,-1.8,0.1,
9,Nenad Krstić,27,C,47,47,1018,12.5,.534,.000,.216,9.2,14.4,11.9,3.0,0.9,1.2,9.0,16.4,1.2,0.8,2.0,.096,-1.5,-1.4,-2.8,-0.2,
10,Daequan Cook,23,SG,43,0,598,12.8,.630,.851,.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,1.2,0.4,1.6,.126,1.8,-0.7,1.1,0.5,
11,Nazr Mohammed,33,C,24,7,429,16.0,.583,.000,.183,13.0,18.5,15.8,2.4,1.9,1.7,11.8,17.0,0.7,0.5,1.2,.139,-1.3,-0.8,-2.1,0.0,
12,Kendrick Perkins,26,C,17,17,429,9.1,.511,.000,.451,11.0,25.3,18.4,5.4,0.8,2.7,26.7,12.3,-0.1,0.6,0.4,.046,-3.6,0.3,-3.4,-0.1,
13,D.J. White,24,PF,23,0,219,10.1,.468,.000,.154,6.6,20.7,13.9,2.9,1.4,2.7,9.2,15.8,0.0,0.3,0.3,.056,-3.9,0.2,-3.7,-0.1,
14,Royal Ivey,29,SG,25,0,155,8.2,.527,.421,.053,1.6,10.2,6.0,6.8,2.0,0.5,11.4,12.8,0.1,0.1,0.2,.060,-3.2,0.8,-2.3,0.0,
15,Cole Aldrich,22,C,18,0,142,7.0,.537,.000,.267,11.1,17.5,14.4,4.0,1.8,3.6,32.3,7.9,0.0,0.2,0.2,.066,-5.6,1.6,-4.0,-0.1,
16,Byron Mullens,21,PF,13,0,85,3.5,.366,.000,.500,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,-0.3,0.1,-0.2,-0.113,-9.2,-2.5,-11.7,-0.2,
17,Nate Robinson,26,PG,4,0,30,3.3,.388,.533,.267,0.0,3.8,2.0,31.6,0.0,0.0,10.7,28.4,0.0,0.0,0.0,-0.063,-7.8,-5.1,-12.9,-0.1,
18,Morris Peterson,33,SG,4,0,23,1.7,.400,.200,.000,0.0,14.8,7.6,6.4,0.0,0.0,0.0,9.9,0.0,0.0,0.0,.015,-8.7,-1.0,-9.8,0.0,
