Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Bernard King,27,SF,77,76,2667,22.7,.619,.003,.403,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,8.6,3.5,12.1,.218,4.6,-0.2,4.5,4.3,"MVP-2,AS,NBA1"
2,Bill Cartwright,26,C,77,77,2487,18.5,.637,.001,.621,9.6,22.1,15.9,6.4,0.9,2.4,16.3,20.6,5.6,4.2,9.8,.189,1.5,0.5,2.0,2.5,
3,Rory Sparrow,25,PG,79,74,2436,12.4,.514,.053,.178,2.4,7.0,4.7,31.2,2.0,0.2,20.9,17.2,1.1,3.1,4.2,.083,-0.5,0.0,-0.5,0.9,DPOY-9
4,Ray Williams,29,SG,76,63,2230,17.4,.521,.086,.339,3.7,10.9,7.3,30.3,3.5,0.7,16.9,24.3,2.1,4.1,6.2,.132,1.0,2.1,3.1,2.9,
5,Truck Robinson,32,PF,65,63,2135,10.4,.522,.000,.355,9.8,21.2,15.5,6.1,1.0,0.8,19.2,16.2,-0.1,3.3,3.2,.071,-2.0,-0.2,-2.2,-0.1,
6,Louis Orr,25,SF,78,20,1640,12.4,.524,.000,.369,7.5,9.4,8.4,5.4,2.0,0.6,12.5,19.3,1.3,2.3,3.5,.103,-0.7,0.0,-0.8,0.5,
7,Darrell Walker,22,PG,82,0,1324,15.9,.508,.029,.508,6.8,8.5,7.7,31.1,4.6,0.7,23.4,26.1,-0.4,2.7,2.3,.083,-0.5,2.3,1.8,1.3,
8,Marvin Webster,31,C,76,5,1290,10.7,.499,.000,.490,13.8,20.7,17.2,5.4,1.3,4.7,22.6,12.1,-0.1,2.5,2.5,.091,-2.4,2.0,-0.3,0.5,
9,Trent Tucker,24,SG,63,21,1228,13.6,.518,.036,.073,4.3,8.6,6.4,16.8,2.5,0.4,10.4,17.6,1.2,1.8,3.0,.119,-0.2,1.6,1.3,1.0,
10,Ernie Grunfeld,28,SG,76,6,1119,9.6,.499,.025,.229,2.6,10.5,6.6,13.7,1.9,0.4,15.1,17.5,0.0,1.6,1.6,.069,-2.9,0.9,-2.1,0.0,
11,Len Elmore,31,PF,65,5,832,6.1,.446,.000,.242,9.1,15.0,12.1,4.6,1.7,2.2,20.9,11.0,-0.5,1.4,0.9,.053,-4.5,1.5,-3.0,-0.2,
12,Eric Fernsten,30,PF,32,0,402,9.6,.620,.000,.654,8.8,17.2,13.0,3.5,1.9,1.2,22.1,8.9,0.3,0.7,1.0,.118,-1.5,1.6,0.1,0.2,
13,Rudy Macklin,25,SF,8,0,65,9.0,.490,.000,.433,9.4,11.2,10.3,6.9,0.7,0.0,14.4,26.7,0.0,0.1,0.1,.053,-4.5,-0.6,-5.1,-0.1,
