Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Buddy Hield,26,SG,82,82,2615,17.5,.587,.479,.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,4.3,1.6,5.9,.108,3.5,-1.4,2.1,2.7,
2,De'Aaron Fox,21,PG,81,81,2546,18.1,.544,.211,.378,1.7,10.8,6.2,33.2,2.4,1.5,15.0,24.5,3.2,2.5,5.6,.106,1.3,0.2,1.5,2.3,
3,Willie Cauley-Stein,25,C,81,81,2213,18.0,.566,.003,.343,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,3.8,2.9,6.7,.146,0.2,1.1,1.2,1.8,
4,Bogdan Bogdanović,26,SG,70,17,1947,14.1,.530,.431,.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,1.3,1.4,2.7,.067,-0.1,-0.6,-0.6,0.7,
5,Nemanja Bjelica,30,PF,77,70,1788,15.4,.585,.433,.155,7.0,18.8,12.8,11.1,1.4,2.7,11.5,16.5,2.7,1.9,4.5,.122,0.4,0.5,0.9,1.3,
6,Marvin Bagley III,19,PF,62,4,1567,18.9,.562,.136,.371,10.4,20.8,15.5,5.9,1.0,3.2,10.7,24.2,2.0,1.6,3.6,.110,0.5,-1.5,-1.0,0.4,ROY-7
7,Iman Shumpert,28,SG,42,40,1099,10.1,.511,.580,.118,1.7,10.6,6.0,10.7,2.0,1.6,9.4,15.2,0.3,0.9,1.2,.054,-1.9,0.6,-1.3,0.2,
8,Justin Jackson,23,SF,52,3,1083,10.1,.546,.539,.169,2.3,11.8,6.9,8.0,1.0,1.0,6.5,12.9,1.0,0.6,1.6,.072,-1.3,-0.5,-1.9,0.0,
9,Yogi Ferrell,25,PG,71,3,1067,12.7,.550,.423,.190,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,1.3,0.6,1.9,.087,-1.0,-0.4,-1.4,0.2,
10,Harrison Barnes,26,SF,28,28,949,12.3,.578,.419,.258,2.2,14.8,8.4,7.5,0.8,0.2,8.0,16.3,1.1,0.5,1.7,.084,-0.5,-1.2,-1.7,0.1,
11,Harry Giles,20,PF,58,0,820,14.4,.526,.017,.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,0.0,1.0,1.0,.056,-3.4,0.4,-3.0,-0.2,
12,Kosta Koufos,29,C,42,1,502,12.3,.477,.000,.157,10.4,26.3,18.2,9.5,1.4,3.1,14.2,15.7,0.0,0.7,0.7,.063,-3.6,0.2,-3.4,-0.2,
13,Frank Mason III,24,PG,38,0,435,12.4,.502,.379,.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,0.0,0.3,0.3,.033,-1.9,-1.3,-3.1,-0.1,
14,Corey Brewer,32,SF,24,0,352,12.0,.562,.405,.405,6.3,11.1,8.6,10.3,2.6,1.2,11.2,11.5,0.5,0.4,0.8,.115,-2.0,1.6,-0.4,0.1,
15,Troy Williams,24,SF,21,0,312,10.5,.531,.449,.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15.0,0.1,0.3,0.4,.064,-2.4,0.0,-2.4,0.0,
16,Ben McLemore,25,SG,19,0,158,10.5,.541,.641,.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,.055,-2.1,-1.4,-3.5,-0.1,
17,Alec Burks,27,SG,13,0,127,9.0,.495,.300,.250,1.6,16.6,8.9,9.5,2.9,0.7,15.3,8.5,0.0,0.2,0.2,.062,-3.9,2.8,-1.1,0.0,
18,Skal Labissière,22,PF,13,0,113,7.0,.517,.367,.367,3.6,18.7,10.9,6.8,0.8,2.3,16.7,15.3,-0.1,0.1,0.0,.018,-5.6,-0.8,-6.4,-0.1,
19,Caleb Swanigan,21,PF,3,0,33,11.7,.405,.222,.222,12.2,25.6,18.7,15.6,2.8,2.6,16.8,14.9,0.0,0.1,0.0,.053,-3.8,1.1,-2.7,0.0,
20,B.J. Johnson,23,SF,1,0,6,3.7,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.008,-8.4,-5.7,-14.1,0.0,
