Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jimmy Butler,26,SG,67,67,2474,21.3,.562,.198,.459,3.4,11.6,7.6,21.4,2.2,1.3,9.6,24.4,6.5,2.7,9.1,.177,3.2,1.2,4.4,3.9,"DPOY-11,AS"
2,Pau Gasol,35,C,72,72,2291,21.7,.529,.069,.290,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,3.2,3.9,7.1,.149,2.7,2.3,4.9,4.0,AS
3,Derrick Rose,27,PG,66,66,2097,13.5,.479,.143,.171,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,-0.8,1.2,0.4,.009,-0.6,-1.9,-2.5,-0.3,
4,Taj Gibson,30,PF,73,55,1936,15.7,.556,.006,.292,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,3.2,2.2,5.4,.133,-0.4,0.4,0.0,1.0,
5,Doug McDermott,24,SF,81,4,1861,10.9,.561,.402,.130,2.1,8.8,5.5,5.0,0.4,0.2,7.2,17.3,2.1,0.7,2.8,.073,-1.0,-1.9,-2.9,-0.4,
6,Nikola Mirotić,24,PF,66,38,1646,15.6,.564,.568,.297,3.8,19.1,11.6,9.4,1.8,2.0,12.9,21.1,1.8,2.2,3.9,.115,1.0,0.4,1.5,1.5,
7,Tony Snell,24,SF,64,33,1301,6.4,.478,.457,.097,1.6,14.3,8.1,6.9,0.6,1.0,12.8,13.7,-0.5,1.0,0.4,.016,-3.5,-0.5,-4.0,-0.6,
8,E'Twaun Moore,26,SG,59,22,1263,11.4,.548,.267,.090,1.6,9.3,5.5,12.1,1.5,1.0,11.6,15.9,0.9,1.0,1.8,.070,-1.9,0.0,-1.9,0.0,
9,Aaron Brooks,31,PG,69,0,1108,11.8,.494,.394,.136,2.0,7.5,4.8,26.0,1.4,0.7,14.2,22.9,0.2,0.7,0.9,.040,-1.3,-1.3,-2.6,-0.2,
10,Bobby Portis,20,PF,62,4,1102,13.8,.469,.119,.151,12.0,20.0,16.1,7.5,1.1,1.5,10.4,20.7,0.3,1.3,1.5,.066,-1.5,-1.8,-3.3,-0.4,
11,Mike Dunleavy,35,SF,31,30,703,9.1,.543,.527,.197,1.2,11.0,6.2,8.1,1.0,1.0,11.3,14.4,0.4,0.5,0.9,.063,-2.6,-0.9,-3.5,-0.3,
12,Joakim Noah,30,C,29,2,635,14.1,.406,.008,.338,14.7,27.3,21.1,24.2,1.4,3.3,25.4,14.2,0.0,1.1,1.1,.079,-1.5,3.1,1.6,0.6,
13,Kirk Hinrich,35,PG,35,7,555,7.3,.528,.475,.136,1.4,9.5,5.5,15.0,1.2,0.1,17.8,12.0,0.2,0.4,0.6,.048,-3.9,0.3,-3.6,-0.2,
14,Justin Holiday,26,SG,27,4,510,11.8,.527,.387,.174,1.7,11.1,6.5,13.2,1.9,2.1,13.5,16.6,0.2,0.5,0.8,.072,-1.9,0.0,-1.9,0.0,
15,Cristiano Felício,23,C,31,4,321,17.6,.601,.056,.486,10.0,23.1,16.7,12.1,0.9,3.0,12.9,13.7,0.7,0.4,1.2,.175,0.1,0.2,0.3,0.2,
16,Cameron Bairstow,25,C,18,2,103,6.8,.391,.125,.200,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.7,-0.9,-7.5,-0.1,
