Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,J.R. Reid,21,C,82,82,2757,10.2,.482,.006,.355,7.7,21.5,14.2,5.3,1.6,1.2,15.5,17.2,-1.7,2.8,1.1,.020,-3.7,-0.5,-4.2,-1.5,
2,Muggsy Bogues,25,PG,81,65,2743,16.9,.528,.039,.202,1.9,7.0,4.3,44.6,3.0,0.1,16.8,13.5,4.6,2.1,6.7,.117,1.5,0.7,2.2,2.9,
3,Kelly Tripucka,30,SF,79,73,2404,13.6,.521,.101,.341,3.7,12.0,7.6,14.5,1.5,0.4,12.9,24.1,0.6,1.5,2.1,.042,-0.9,-1.0,-1.8,0.1,
4,Armen Gilliam,25,PF,60,59,2159,16.9,.576,.002,.443,9.2,19.2,13.9,6.7,1.4,1.3,14.5,22.6,2.1,1.9,4.1,.090,0.2,-1.0,-0.7,0.7,
5,Dell Curry,25,SG,67,13,1860,15.9,.517,.148,.105,1.8,8.9,5.1,14.7,2.6,0.8,8.8,26.0,0.4,1.5,1.8,.048,0.5,0.4,0.9,1.4,
6,Rex Chapman,22,SG,54,52,1762,11.9,.469,.154,.208,3.2,8.7,5.8,12.2,1.3,0.2,9.0,26.8,-1.4,0.7,-0.7,-0.018,-1.6,-2.1,-3.7,-0.8,
7,Robert Reid,34,SF,60,27,1117,8.0,.427,.070,.188,3.2,11.9,7.3,10.8,1.6,0.8,8.9,18.8,-1.2,0.7,-0.4,-0.018,-4.3,-0.6,-4.9,-0.8,
8,Kenny Gattison,25,PF,63,2,941,12.9,.586,.004,.409,8.5,15.6,11.9,6.2,1.8,2.0,17.4,17.4,0.6,0.9,1.5,.075,-2.7,0.1,-2.6,-0.1,
9,Randolph Keys,23,SF,32,5,723,12.3,.488,.103,.182,7.1,11.4,9.1,10.7,2.0,0.5,9.7,22.5,-0.1,0.5,0.5,.031,-2.0,-1.1,-3.1,-0.2,
10,Richard Anderson,29,PF,54,2,604,13.3,.522,.474,.109,5.9,18.8,11.9,13.4,1.6,0.9,10.5,17.4,0.4,0.5,1.0,.077,0.6,0.2,0.7,0.4,
11,Brian Rowsom,24,PF,44,2,559,13.6,.522,.011,.464,8.4,18.8,13.3,5.7,1.6,1.2,10.4,18.3,0.5,0.5,1.0,.085,-1.6,-0.5,-2.0,0.0,
12,Jerry Sichting,33,PG,34,8,469,9.5,.465,.101,.151,0.7,4.1,2.3,27.2,1.7,0.3,14.8,13.5,0.1,0.2,0.2,.026,-3.2,-0.5,-3.7,-0.2,
13,Stuart Gray,26,C,39,1,466,10.2,.509,.024,.476,8.7,24.1,16.0,4.9,1.3,3.1,16.1,10.8,0.1,0.6,0.7,.070,-3.9,0.7,-3.2,-0.1,
14,Kurt Rambis,31,PF,16,16,448,14.5,.521,.009,.474,11.5,19.4,15.2,9.0,3.5,1.4,17.1,16.1,0.1,0.6,0.7,.079,-1.2,1.4,0.2,0.3,
15,Micheal Williams,23,PG,22,1,303,20.0,.588,.028,.404,3.9,8.0,5.8,39.9,3.6,0.2,17.9,22.0,0.6,0.3,0.9,.143,2.1,1.5,3.6,0.4,
16,Dave Hoppen,25,C,10,2,135,7.7,.441,.000,.244,15.1,15.2,15.1,6.3,0.7,0.5,15.0,16.9,-0.1,0.1,0.0,.008,-5.0,-1.8,-6.8,-0.2,
17,Michael Holton,28,PG,16,0,109,2.9,.539,.000,.077,1.0,1.1,1.0,21.0,0.4,0.0,32.6,15.6,-0.2,0.0,-0.2,-0.081,-7.2,-3.2,-10.4,-0.2,
18,Terry Dozier,23,SF,9,0,92,5.1,.360,.037,.296,8.2,10.5,9.3,4.5,3.2,1.3,18.7,17.4,-0.3,0.1,-0.2,-0.084,-6.4,-0.1,-6.5,-0.1,
19,Andre Turner,25,PG,8,0,84,10.2,.411,.040,.160,1.3,2.9,2.0,33.0,4.1,0.0,23.0,17.6,-0.1,0.1,-0.1,-0.031,-3.1,1.2,-1.9,0.0,
20,Ralph Lewis,26,SF,3,0,20,22.2,.727,.000,.333,21.4,12.1,17.0,0.0,2.4,0.0,12.7,16.8,0.1,0.0,0.1,.225,4.0,-1.6,2.4,0.0,
