Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Mike Mitchell,28,SF,79,79,2853,17.1,.525,.009,.221,7.1,14.0,10.6,4.6,1.0,1.3,7.4,25.7,4.1,1.4,5.5,.092,0.5,-2.2,-1.7,0.2,
2,Gene Banks,24,PF,80,66,2600,15.4,.606,.008,.361,8.5,15.2,11.9,12.0,1.8,0.5,16.1,15.4,4.5,1.7,6.2,.115,1.1,0.0,1.2,2.1,
3,George Gervin,31,SG,76,76,2584,19.3,.551,.015,.325,4.4,8.4,6.4,12.5,1.4,0.9,11.2,30.1,4.6,0.9,5.5,.102,1.9,-1.8,0.1,1.3,AS
4,Artis Gilmore,34,C,64,59,2034,18.8,.675,.005,.701,11.4,23.1,17.3,4.3,0.8,3.4,17.0,16.7,4.8,1.9,6.7,.159,1.5,-0.1,1.4,1.7,
5,John Lucas,30,PG,63,39,1807,18.1,.519,.116,.264,1.4,9.1,5.3,45.1,2.3,0.1,18.1,17.4,3.4,0.9,4.3,.114,3.2,-0.7,2.5,2.0,
6,Edgar Jones,27,PF,81,33,1770,14.9,.550,.030,.376,8.8,18.1,13.5,6.0,1.6,3.1,14.3,19.2,1.7,1.7,3.4,.093,-1.4,0.4,-1.1,0.4,
7,Johnny Moore,25,PG,59,42,1650,17.5,.514,.168,.268,2.4,8.9,5.7,40.9,3.4,0.6,19.8,17.0,2.4,1.4,3.8,.110,2.3,0.8,3.1,2.1,
8,Fred Roberts,23,PF,79,8,1531,12.6,.604,.010,.431,7.2,13.8,10.6,7.6,1.5,1.3,17.4,14.5,2.0,0.9,3.0,.093,-1.0,0.1,-0.9,0.4,
9,Mark McNamara,24,C,70,3,1037,11.9,.602,.000,.621,14.3,18.2,16.3,3.6,0.6,0.6,21.7,15.4,0.7,0.5,1.2,.057,-1.5,-2.2,-3.6,-0.4,
10,Ron Brewer,28,SG,40,5,782,9.9,.474,.038,.145,2.4,4.4,3.4,7.2,1.0,1.1,8.3,19.8,0.1,0.1,0.2,.011,-2.4,-1.8,-4.2,-0.4,
11,Keith Edmonson,23,SG,40,0,521,16.2,.543,.000,.369,8.3,6.0,7.2,7.2,1.9,0.6,12.4,27.0,0.6,0.2,0.8,.073,-0.3,-1.8,-2.1,0.0,
12,John Paxson,23,PG,49,0,458,12.7,.478,.161,.190,0.9,6.6,3.8,38.5,1.0,0.2,17.7,15.3,0.5,0.1,0.6,.058,0.3,-2.0,-1.7,0.0,
13,Kevin Williams,22,SG,19,0,200,9.9,.520,.017,.552,2.2,4.7,3.5,25.2,1.8,1.0,23.4,18.2,0.0,0.1,0.1,.026,-3.3,-0.4,-3.6,-0.1,
14,Brant Weidner,23,PF,8,0,38,5.4,.372,.000,.444,11.4,19.3,15.4,0.0,0.0,2.7,15.7,13.0,0.0,0.0,0.0,-0.014,-4.4,-0.6,-4.9,-0.1,
15,Dave Robisch,34,C,4,0,37,4.8,.500,.000,.000,5.9,17.0,11.5,3.1,0.0,0.0,11.1,9.4,0.0,0.0,0.0,.029,-4.1,-0.4,-4.5,0.0,
16,Dave Batton,27,C,4,0,31,6.4,.500,.000,.000,3.5,10.1,6.9,11.8,0.0,5.0,28.6,17.5,-0.1,0.0,0.0,-0.068,-4.4,0.2,-4.2,0.0,
17,Darrell Lockhart,23,C,2,0,14,1.6,1.000,.000,.000,0.0,22.4,11.4,0.0,0.0,0.0,50.0,11.1,0.0,0.0,0.0,-0.048,-4.8,0.0,-4.9,0.0,
18,Steve Lingenfelter,25,PF,3,0,14,2.7,.532,.000,2.000,23.2,7.5,15.2,7.9,0.0,0.0,34.7,8.0,0.0,0.0,0.0,.007,-4.6,-0.2,-4.8,0.0,
19,Roger Phegley,27,SG,3,0,11,20.7,.717,.250,.500,0.0,19.0,9.7,22.8,0.0,0.0,17.0,20.7,0.0,0.0,0.0,.212,-3.8,0.0,-3.8,0.0,
20,Bob Miller,27,PF,2,0,8,25.0,.667,.000,.000,27.1,39.2,33.3,17.2,0.0,6.5,0.0,14.5,0.0,0.0,0.1,.360,-4.3,0.3,-4.0,0.0,
