Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Tyreke Evans,22,SG,63,61,2162,16.4,.512,.110,.287,3.1,12.0,7.3,22.1,2.0,1.0,14.4,23.8,2.0,0.6,2.7,.059,0.3,-0.9,-0.6,0.8,
2,DeMarcus Cousins,21,C,64,62,1950,21.7,.499,.014,.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,2.1,2.2,4.2,.104,0.4,-1.3,-0.8,0.6,
3,Marcus Thornton,24,SG,51,51,1780,17.4,.544,.386,.203,4.9,6.7,5.8,9.4,2.0,0.5,8.8,23.4,3.7,0.1,3.8,.103,2.4,-1.4,1.1,1.4,
4,Jason Thompson,25,PF,64,47,1657,16.4,.558,.005,.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,3.1,0.8,3.9,.114,0.2,-1.1,-0.9,0.5,
5,Isaiah Thomas,22,PG,65,37,1656,17.6,.574,.384,.324,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,4.2,0.0,4.3,.124,2.4,-1.6,0.8,1.2,ROY-7
6,John Salmons,32,SF,46,32,1250,9.0,.471,.325,.130,1.7,10.5,5.9,11.1,1.5,0.4,11.0,14.2,0.3,0.1,0.4,.014,-2.7,-0.7,-3.4,-0.5,
7,Jimmer Fredette,22,PG,61,7,1135,10.8,.495,.484,.108,1.6,5.7,3.5,15.1,1.3,0.2,12.5,20.4,0.5,-0.2,0.3,.012,-0.9,-2.5,-3.4,-0.4,
8,Chuck Hayes,28,C,54,9,1039,8.9,.459,.012,.229,7.3,18.0,12.4,10.4,1.8,1.2,21.1,9.9,0.1,0.5,0.6,.028,-3.2,0.2,-3.0,-0.3,
9,Francisco García,30,SF,49,3,798,10.7,.483,.572,.131,1.4,12.7,6.8,5.8,2.3,3.4,8.3,14.4,0.3,0.5,0.8,.048,-1.6,0.9,-0.7,0.3,
10,Donté Greene,23,PF,53,7,777,11.8,.491,.395,.207,2.6,16.9,9.4,6.8,1.2,2.7,9.9,18.0,0.3,0.3,0.7,.041,-1.6,-0.8,-2.4,-0.1,
11,J.J. Hickson,23,PF,35,9,644,9.9,.416,.006,.335,10.9,19.7,15.1,5.0,1.4,1.9,16.4,16.0,-0.5,0.3,-0.1,-0.009,-2.9,-1.2,-4.1,-0.3,
12,Travis Outlaw,27,SF,39,5,500,9.6,.428,.343,.263,4.0,9.7,6.7,4.8,1.9,3.1,9.3,18.7,-0.3,0.2,-0.1,-0.008,-2.6,-1.0,-3.6,-0.2,
13,Terrence Williams,24,SG,18,0,369,16.5,.510,.191,.241,3.1,19.7,11.0,24.6,2.2,1.2,17.5,22.2,0.2,0.2,0.4,.052,0.6,-0.2,0.4,0.2,
14,Hassan Whiteside,22,C,18,0,109,16.2,.449,.000,.444,15.4,24.3,19.6,0.0,1.4,10.0,13.4,14.8,0.0,0.2,0.2,.073,-2.0,0.4,-1.6,0.0,
15,Tyler Honeycutt,21,SF,15,0,88,10.4,.382,.125,.208,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,0.0,0.1,0.0,.013,-2.0,-0.2,-2.2,0.0,
