Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kawhi Leonard,25,SF,74,74,2474,27.6,.610,.295,.406,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,8.9,4.7,13.6,.264,7.1,2.2,9.4,7.1,"MVP-3,DPOY-3,AS,NBA1"
2,LaMarcus Aldridge,31,PF,72,72,2335,18.6,.532,.053,.258,8.5,16.6,12.7,9.9,1.0,3.0,7.7,24.5,3.5,3.7,7.2,.149,0.7,0.1,0.8,1.7,DPOY-8
3,Danny Green,29,SG,68,68,1807,10.1,.537,.693,.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,0.4,3.0,3.4,.090,-1.0,1.9,0.8,1.3,
4,Patty Mills,28,PG,80,8,1754,15.2,.578,.572,.129,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,2.9,2.2,5.1,.139,1.4,0.2,1.6,1.6,6MOY-8
5,Pau Gasol,36,C,64,39,1627,20.2,.578,.172,.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,3.3,3.1,6.4,.190,2.6,1.5,4.0,2.5,
6,Tony Parker,34,PG,63,63,1587,13.0,.514,.121,.206,0.7,7.3,4.0,27.8,1.1,0.1,12.5,20.2,1.4,1.7,3.0,.092,-1.6,-0.9,-2.6,-0.2,
7,David Lee,33,PF,79,10,1477,18.5,.613,.000,.269,11.7,21.9,16.9,13.0,1.1,2.2,14.9,16.9,3.2,2.5,5.7,.186,0.7,1.1,1.8,1.4,
8,Jonathon Simmons,27,SG,78,8,1392,9.9,.504,.242,.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18.0,-0.1,2.1,2.0,.068,-3.7,1.1,-2.6,-0.2,
9,Dewayne Dedmon,27,C,76,37,1330,16.0,.645,.000,.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,2.3,3.0,5.2,.189,-1.4,2.0,0.6,0.9,
10,Manu Ginóbili,39,SG,69,0,1291,13.9,.532,.517,.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,0.6,2.4,3.0,.110,-0.7,2.1,1.4,1.1,
11,Kyle Anderson,23,SF,72,14,1020,12.5,.525,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,.127,-1.4,3.2,1.8,1.0,
12,Dāvis Bertāns,24,PF,67,6,808,12.9,.609,.739,.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,.135,0.5,0.8,1.3,0.7,
13,Dejounte Murray,20,PG,38,8,322,9.6,.503,.198,.259,2.2,12.4,7.4,22.6,1.3,1.5,22.7,23.5,-0.4,0.5,0.0,.004,-4.2,-0.5,-4.8,-0.2,
14,Bryn Forbes,23,SG,36,0,285,5.9,.462,.535,.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,.014,-3.9,-1.5,-5.4,-0.2,
15,Nicolás Laprovíttola,27,PG,18,3,174,8.4,.579,.574,.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,0.0,0.2,0.2,.044,-3.2,-0.8,-3.9,-0.1,
16,Joel Anthony,34,C,19,0,122,11.6,.640,.000,.500,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,.141,-3.5,1.4,-2.1,0.0,
