Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Sean Elliott,23,SF,3,3,137,15.6,.616,.200,.450,3.4,8.3,5.7,8.2,1.1,1.8,11.1,16.9,0.3,0.0,0.3,.092,2.4,-0.8,1.6,0.1,
2,Terry Cummings,30,PF,3,3,122,22.9,.521,.015,.303,14.2,19.7,16.8,10.0,1.7,2.0,8.6,28.8,0.2,0.0,0.2,.088,2.9,-1.8,1.1,0.1,
3,Antoine Carr,30,PF,3,3,109,21.0,.578,.045,.364,8.5,17.4,12.7,4.3,0.9,6.2,7.3,21.7,0.2,0.0,0.3,.125,2.0,1.1,3.0,0.1,
4,Rod Strickland,25,PG,2,2,80,17.5,.607,.000,.364,0.0,11.1,5.3,34.3,1.9,1.5,19.0,16.9,0.1,0.0,0.1,.086,1.2,-0.5,0.7,0.1,
5,Vinnie Johnson,35,SG,3,0,69,12.9,.502,.167,.083,5.0,9.2,7.0,14.6,3.7,0.9,16.7,18.6,0.0,0.0,0.0,.006,-0.7,1.4,0.7,0.0,
6,Donald Royal,25,SF,3,2,57,7.8,.579,.000,1.000,10.1,15.5,12.7,0.0,1.8,2.2,31.6,14.3,-0.1,0.0,-0.1,-0.049,-4.8,-0.8,-5.6,-0.1,
7,Sidney Green,31,PF,3,0,47,5.3,.383,.000,.400,12.3,16.1,14.1,5.4,0.0,0.0,14.5,12.6,0.0,0.0,0.0,-0.048,-5.0,-3.9,-8.8,-0.1,
8,Paul Pressey,33,SG,3,2,46,1.6,.361,.111,.000,2.5,5.5,3.9,9.0,3.3,1.3,21.7,21.5,-0.2,0.0,-0.2,-0.183,-8.8,-0.7,-9.5,-0.1,
9,Trent Tucker,32,SG,3,0,38,6.2,.485,.357,.071,3.0,6.6,4.8,7.6,0.0,0.0,17.2,19.7,0.0,0.0,-0.1,-0.087,-3.8,-4.0,-7.8,-0.1,
10,Greg Sutton,24,PG,2,0,15,16.8,.478,.333,.500,0.0,0.0,0.0,18.5,3.4,4.1,0.0,20.9,0.0,0.0,0.0,.122,-0.3,2.9,2.6,0.0,
