Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Trae Young,22,PG,16,16,603,21.2,.551,.401,.373,1.3,6.8,4.1,44.8,1.6,0.0,13.3,35.4,0.8,0.6,1.4,.114,6.8,-0.5,6.3,1.3,
2,Bogdan Bogdanović,28,SG,18,18,598,10.9,.493,.574,.068,2.0,11.6,6.8,13.4,2.4,0.7,9.5,21.0,-0.4,0.9,0.5,.037,-0.1,0.5,0.4,0.4,
3,John Collins,23,PF,18,18,576,15.3,.632,.308,.198,6.9,22.7,14.9,4.4,0.7,1.6,10.4,17.0,0.9,0.8,1.7,.140,1.1,-0.2,0.9,0.4,
4,Clint Capela,26,C,18,18,569,15.8,.591,.000,.287,11.8,26.6,19.3,4.5,1.0,2.9,10.5,13.3,0.8,1.0,1.7,.147,0.8,0.5,1.3,0.5,
5,Kevin Huerter,22,SG,18,10,558,11.2,.531,.528,.094,2.2,11.2,6.7,13.6,1.2,2.5,9.2,16.4,0.2,0.7,0.9,.076,-0.2,1.3,1.2,0.4,
6,Danilo Gallinari,32,PF,18,0,442,13.3,.587,.483,.299,2.0,15.2,8.6,4.9,0.7,0.6,7.1,21.2,0.5,0.5,1.0,.108,1.2,-0.6,0.7,0.3,
7,Lou Williams,34,PG,18,2,277,14.7,.570,.273,.245,0.8,9.4,5.1,22.3,2.1,0.3,15.3,23.0,0.1,0.3,0.5,.079,0.9,1.0,1.9,0.3,
8,Onyeka Okongwu,20,C,18,0,166,15.8,.596,.032,.677,13.9,17.6,15.8,1.7,1.5,6.7,9.0,11.8,0.3,0.3,0.6,.178,-1.1,1.4,0.3,0.1,
9,De'Andre Hunter,23,SF,5,5,152,7.1,.519,.356,.356,1.4,12.8,7.2,2.8,0.3,1.7,11.9,17.2,-0.1,0.2,0.0,.012,-2.5,-0.7,-3.2,0.0,
10,Solomon Hill,29,PF,14,3,145,1.1,.330,.750,.167,2.3,11.9,7.1,2.7,0.7,0.6,3.7,8.2,-0.2,0.1,0.0,-0.006,-5.5,-0.4,-5.9,-0.1,
11,Cam Reddish,21,SF,4,0,92,19.2,.668,.389,.139,1.2,15.3,8.3,12.6,3.2,1.9,11.6,20.8,0.2,0.2,0.3,.173,2.6,3.9,6.5,0.2,
12,Tony Snell,29,SG,9,0,66,-5.7,.156,.688,.000,0.0,8.2,4.1,3.9,1.5,1.3,20.0,13.4,-0.3,0.1,-0.3,-0.200,-9.4,-2.3,-11.7,-0.2,
13,Kris Dunn,26,PG,5,0,33,6.2,.444,.200,.800,0.0,16.4,8.3,19.4,3.0,5.2,37.2,14.4,-0.1,0.1,0.0,-0.019,-6.7,4.9,-1.8,0.0,
14,Skylar Mays,23,SG,7,0,17,21.6,.800,.000,.000,0.0,12.7,6.4,10.2,5.8,0.0,16.7,15.6,0.0,0.0,0.1,.195,0.8,6.0,6.8,0.0,
15,Nathan Knight,23,PF,6,0,14,2.7,.254,.286,.286,0.0,46.3,23.4,0.0,0.0,12.3,0.0,24.9,-0.1,0.0,-0.1,-0.181,-10.4,-0.4,-10.8,0.0,
16,Bruno Fernando,22,C,6,0,12,20.2,.773,.000,.667,9.2,0.0,4.5,0.0,0.0,0.0,0.0,14.3,0.1,0.0,0.1,.248,5.7,-1.7,4.0,0.0,
