Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Chauncey Billups,29,PG,81,81,2925,23.4,.602,.420,.514,1.6,8.7,5.1,39.3,1.3,0.2,12.0,22.9,12.7,2.8,15.5,.254,6.2,0.1,6.2,6.1,"MVP-5,AS,NBA2"
2,Tayshaun Prince,25,SF,82,82,2898,14.8,.524,.183,.238,4.2,10.0,7.1,10.8,1.2,1.0,7.6,19.6,4.0,3.0,7.0,.115,0.5,-0.2,0.3,1.7,DPOY-13
3,Ben Wallace,31,C,82,82,2890,17.5,.501,.009,.637,12.2,25.9,19.0,8.2,2.8,4.6,12.9,11.2,3.3,6.9,10.1,.168,0.4,3.1,3.5,4.0,"DPOY-1,AS,NBA2"
4,Richard Hamilton,27,SG,80,80,2825,18.2,.553,.091,.229,3.5,7.3,5.4,18.6,1.0,0.4,10.6,27.4,5.3,2.4,7.6,.130,1.7,-0.9,0.8,2.0,AS
5,Rasheed Wallace,31,PF,80,80,2780,17.6,.527,.407,.172,3.8,19.8,11.7,11.2,1.6,3.4,6.9,21.1,4.0,4.9,8.9,.154,1.8,1.9,3.7,4.0,"DPOY-13,AS"
6,Antonio McDyess,31,PF,82,0,1733,15.5,.520,.004,.218,10.6,19.4,15.0,8.8,1.5,2.0,11.0,18.9,1.9,2.8,4.6,.128,-1.7,0.5,-1.2,0.3,6MOY-4
7,Maurice Evans,27,SG,80,1,1139,14.0,.545,.340,.191,7.8,9.2,8.5,8.5,2.0,1.0,9.5,17.0,1.8,1.4,3.2,.135,-0.4,0.5,0.2,0.6,
8,Carlos Delfino,23,SG,68,1,726,10.6,.483,.265,.296,4.5,14.1,9.3,9.7,1.6,1.5,12.4,19.1,0.0,1.0,1.0,.067,-3.3,0.4,-2.9,-0.2,
9,Carlos Arroyo,26,PG,50,0,600,12.5,.433,.038,.369,4.7,9.2,6.9,39.3,1.8,0.4,19.8,18.0,0.3,0.7,1.0,.079,-2.1,-0.1,-2.2,0.0,
10,Tony Delk,32,PG,23,0,378,16.1,.526,.294,.156,4.0,12.1,8.0,15.5,1.9,0.2,10.0,23.9,0.4,0.5,0.9,.111,0.4,-0.5,-0.1,0.2,
11,Lindsey Hunter,35,PG,30,1,353,10.5,.427,.430,.040,3.3,10.2,6.7,27.1,3.0,0.2,16.4,16.4,0.0,0.5,0.5,.066,-3.6,2.0,-1.6,0.0,
12,Dale Davis,36,C,28,2,178,9.9,.425,.042,.625,13.9,21.6,17.7,4.8,0.0,3.7,11.6,9.2,0.1,0.3,0.4,.108,-3.3,-0.2,-3.5,-0.1,
13,Jason Maxiell,22,PF,26,0,159,8.0,.414,.000,.778,8.9,12.1,10.5,3.1,1.4,2.3,13.2,24.9,-0.4,0.2,-0.2,-0.054,-6.4,-2.8,-9.2,-0.3,
14,Darko Miličić,20,C,25,0,140,10.1,.507,.061,.242,8.4,15.5,11.9,10.2,1.2,7.8,29.1,17.5,-0.2,0.3,0.0,.016,-6.9,3.5,-3.4,0.0,
15,Amir Johnson,18,SF,3,0,39,20.3,.850,.300,.400,9.0,3.1,6.1,13.4,0.0,3.7,25.4,19.2,0.1,0.0,0.2,.208,1.1,-0.7,0.4,0.0,
16,Alex Acker,23,SG,5,0,35,-2.4,.281,.313,.000,3.4,13.7,8.5,17.9,1.6,0.0,20.0,27.2,-0.2,0.0,-0.2,-0.230,-11.0,-4.2,-15.3,-0.1,
17,Kelvin Cato,31,C,4,0,34,7.7,.417,.000,.000,3.5,21.2,12.2,9.7,0.0,4.3,14.3,19.6,-0.1,0.1,0.0,-0.013,-6.6,-0.8,-7.5,0.0,
