Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dale Ellis,36,SF,82,51,2940,12.9,.537,.459,.228,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0.0,3.1,.051,0.4,-2.3,-1.9,0.0,
2,Ervin Johnson,29,C,82,82,2599,14.3,.543,.004,.334,10.3,29.6,20.0,4.3,1.3,6.0,18.1,11.2,1.4,3.8,5.2,.096,-2.2,1.8,-0.4,1.1,
3,Antonio McDyess,22,PF,74,73,2565,15.5,.509,.030,.334,7.0,16.8,11.9,7.8,1.3,3.4,13.0,26.6,0.0,1.8,1.8,.034,-1.9,-0.9,-2.8,-0.5,
4,LaPhonso Ellis,26,PF,55,49,2002,18.2,.529,.255,.278,6.2,15.7,11.0,12.7,1.1,1.4,9.3,28.0,2.7,0.9,3.6,.087,2.2,-1.7,0.5,1.3,
5,Mark Jackson,31,PG,52,52,2001,16.2,.528,.268,.301,4.1,11.3,7.7,50.0,1.3,0.3,25.2,15.3,3.6,0.5,4.0,.097,2.2,-1.4,0.7,1.4,
6,Bryant Stith,26,SG,52,52,1788,14.4,.548,.302,.388,4.8,9.0,6.9,12.5,1.7,0.8,12.5,20.2,2.5,0.5,3.0,.080,0.6,-0.6,0.0,0.9,
7,Tom Hammonds,29,PF,81,8,1758,10.1,.534,.005,.432,8.9,17.0,13.0,5.8,0.5,0.9,15.7,14.3,1.1,0.6,1.7,.046,-3.2,-1.6,-4.8,-1.2,
8,Brooks Thompson,26,PG,65,6,1047,13.7,.528,.602,.094,2.0,8.4,5.2,29.4,2.7,0.1,16.9,21.7,0.7,0.5,1.2,.054,-0.1,-1.0,-1.1,0.2,
9,Kenny Smith,31,PG,33,3,654,12.5,.580,.583,.199,0.5,5.9,3.2,25.9,1.4,0.0,21.7,19.5,0.5,0.0,0.5,.035,0.4,-2.8,-2.4,-0.1,
10,Anthony Goldwire,25,PG,27,21,612,12.6,.511,.403,.216,1.7,6.8,4.3,32.8,1.2,0.1,15.4,16.6,0.8,0.0,0.8,.066,-0.4,-2.1,-2.5,-0.1,
11,Ricky Pierce,37,SG,33,10,600,15.3,.557,.150,.354,3.3,6.8,5.0,9.6,1.2,0.6,11.2,25.2,0.8,0.0,0.9,.069,-0.2,-2.0,-2.2,0.0,
12,Darvin Ham,23,SF,35,3,313,8.2,.530,.000,.541,10.7,9.7,10.2,7.1,1.3,1.7,21.8,13.8,0.0,0.1,0.1,.018,-4.4,-0.3,-4.7,-0.2,
13,Šarūnas Marčiulionis,32,SG,17,0,255,8.1,.496,.297,.356,5.4,8.0,6.7,16.7,2.4,0.3,25.5,27.5,-0.6,0.1,-0.5,-0.085,-4.0,-0.8,-4.8,-0.2,
14,Jerome Allen,24,SG,25,0,251,8.9,.376,.459,.338,5.5,9.4,7.5,26.3,0.8,1.1,13.3,17.4,-0.1,0.0,-0.1,-0.019,-1.7,-1.8,-3.5,-0.1,
15,Jeff McInnis,22,PG,13,0,117,14.8,.609,.531,.204,2.0,3.9,2.9,28.5,0.9,0.6,19.6,25.4,0.2,0.0,0.1,.060,2.9,-2.7,0.3,0.1,
16,Eric Murdock,28,PG,12,0,114,18.1,.588,.303,.364,1.0,9.9,5.5,34.8,4.1,1.2,22.3,19.3,0.2,0.1,0.3,.122,1.8,3.7,5.5,0.2,
17,LaSalle Thompson,35,C,17,0,105,-0.9,.207,.000,.125,5.5,22.5,14.1,0.0,1.5,3.9,29.3,10.2,-0.4,0.1,-0.2,-0.109,-11.5,0.5,-11.0,-0.2,
18,George Zídek,23,C,16,0,88,20.3,.591,.000,.758,13.1,16.6,14.9,10.3,0.6,0.0,8.3,24.4,0.3,0.0,0.4,.200,0.7,-2.3,-1.6,0.0,
19,Elmer Bennett,26,PG,5,0,59,-1.3,.407,.462,.308,0.0,5.7,2.9,17.8,1.8,0.0,40.4,18.7,-0.3,0.0,-0.3,-0.213,-10.1,-3.4,-13.5,-0.2,
20,Jimmy King,23,SG,2,0,22,12.7,.387,.000,.667,10.5,0.0,5.2,14.1,7.1,0.0,11.4,17.8,0.0,0.0,0.0,.030,-2.1,4.3,2.2,0.0,
21,Melvin Booker,24,PG,5,0,21,-5.1,.625,.500,.000,0.0,5.4,2.7,22.3,0.0,0.0,63.6,23.4,-0.2,0.0,-0.2,-0.380,-9.2,-7.6,-16.9,-0.1,
22,Aaron Williams,25,C,1,0,10,19.1,.600,.000,.000,23.1,33.8,28.5,0.0,0.0,20.5,44.4,40.2,-0.1,0.0,-0.1,-0.281,-7.9,2.4,-5.5,0.0,
23,Vincent Askew,30,SG,1,0,9,0.9,.773,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,50.8,39.1,-0.1,0.0,-0.1,-0.393,-8.9,-6.5,-15.3,0.0,
