Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jamal Mashburn,27,SF,76,76,2828,15.4,.526,.240,.206,2.8,12.4,7.8,18.6,1.5,0.4,12.5,23.8,3.1,3.2,6.4,.109,0.9,-0.4,0.5,1.8,
2,Alonzo Mourning,29,C,79,78,2748,25.8,.596,.003,.492,9.5,21.6,15.9,8.7,0.8,7.8,13.1,28.1,7.3,5.6,12.9,.226,3.1,2.2,5.3,5.0,"MVP-3,DPOY-1,AS,NBA2"
3,Dan Majerle,34,SG,69,69,2308,11.4,.559,.720,.164,1.4,14.6,8.3,13.2,2.1,0.5,12.1,10.4,2.8,3.3,6.1,.126,-0.2,2.1,1.9,2.3,
4,P.J. Brown,30,PF,80,80,2302,15.3,.516,.001,.237,11.4,18.4,15.1,10.3,1.5,1.9,11.9,17.1,3.3,3.6,6.9,.143,-0.3,0.6,0.3,1.4,
5,Anthony Carter,24,PG,79,30,1859,11.0,.442,.045,.244,3.1,9.0,6.2,31.7,2.7,0.2,23.5,18.5,-1.0,2.4,1.4,.036,-3.0,0.2,-2.7,-0.4,
6,Tim Hardaway,33,PG,52,52,1672,16.4,.500,.401,.208,1.8,8.3,5.2,38.2,1.6,0.2,14.6,22.8,2.6,1.6,4.3,.123,2.9,-1.1,1.8,1.6,
7,Clarence Weatherspoon,29,PF,78,2,1615,16.2,.566,.000,.437,9.6,21.9,16.1,9.3,1.7,2.2,16.7,17.3,2.2,2.9,5.1,.152,0.0,1.2,1.2,1.3,
8,Voshon Lenard,26,SG,53,13,1434,13.9,.518,.407,.189,3.1,8.9,6.2,16.1,1.5,0.8,11.7,22.3,1.5,1.5,3.0,.100,0.5,-0.4,0.1,0.8,
9,Otis Thorpe,37,PF,51,1,777,11.1,.528,.012,.198,8.8,15.6,12.4,7.2,1.8,0.8,18.3,19.4,0.0,1.1,1.1,.069,-4.1,0.1,-4.0,-0.4,
10,Mark Strickland,29,SF,58,5,663,17.2,.571,.000,.250,8.1,16.0,12.2,5.9,1.2,2.0,8.8,19.2,1.3,0.9,2.2,.161,0.7,0.1,0.8,0.5,
11,Bruce Bowen,28,SF,27,2,567,7.1,.509,.463,.256,2.8,9.1,6.1,4.7,1.3,1.3,9.4,12.2,0.3,0.6,0.9,.078,-2.7,0.6,-2.1,0.0,
12,Rex Walters,29,PG,33,0,389,8.0,.474,.220,.176,2.5,7.9,5.4,25.6,0.8,0.0,22.8,15.2,0.0,0.3,0.3,.034,-3.4,-1.0,-4.4,-0.2,
13,Rodney Buford,22,SG,34,0,386,11.2,.457,.192,.146,3.1,10.9,7.2,9.2,1.4,1.5,5.3,20.5,0.1,0.5,0.6,.072,-2.5,-0.5,-3.0,-0.1,
14,Duane Causwell,31,C,25,2,185,14.1,.614,.000,1.027,7.2,21.5,14.7,1.7,0.6,6.3,15.7,16.1,0.3,0.4,0.7,.171,-3.7,2.0,-1.7,0.0,
15,Harold Jamison,23,PF,12,0,74,6.6,.322,.000,.900,26.3,7.5,16.4,8.2,1.4,1.0,12.5,20.1,-0.1,0.1,0.0,-0.017,-5.5,-2.8,-8.3,-0.1,
16,Tim James,23,SF,4,0,23,12.6,.359,.000,.214,15.9,4.8,10.1,16.3,0.0,9.5,11.5,35.1,-0.1,0.0,-0.1,-0.105,-2.5,-2.5,-5.0,0.0,
