Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Clarence Weatherspoon,23,SF,82,82,3147,18.1,.525,.014,.345,8.8,20.2,14.5,10.3,1.6,2.2,12.0,22.5,3.1,2.8,6.0,.091,1.0,-0.6,0.4,1.9,
2,Dana Barros,26,PG,81,70,2519,16.0,.571,.403,.165,1.2,7.3,4.3,27.2,2.1,0.1,15.1,19.1,3.9,0.8,4.7,.089,1.7,-1.1,0.6,1.7,
3,Tim Perry,28,PF,80,68,2336,11.5,.512,.320,.282,5.5,13.5,9.5,6.0,1.3,2.1,10.2,14.6,1.3,1.3,2.6,.054,-1.0,-0.6,-1.6,0.2,
4,Jeff Hornacek,30,SG,53,53,1994,16.3,.547,.232,.285,2.3,9.4,5.8,25.5,2.4,0.3,14.6,20.5,2.7,1.0,3.7,.090,0.8,0.0,0.8,1.4,
5,Orlando Woolridge,34,SF,74,1,1955,13.9,.517,.018,.391,5.8,11.0,8.4,11.9,1.1,1.7,13.6,23.3,0.7,0.7,1.5,.036,-1.4,-1.7,-3.1,-0.5,6MOY-6
6,Shawn Bradley,21,C,49,45,1385,11.6,.446,.006,.342,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,-2.7,1.6,-1.1,-0.039,-5.1,1.7,-3.4,-0.5,
7,Johnny Dawkins,30,PG,72,12,1343,13.5,.509,.248,.236,2.3,7.8,5.0,30.1,2.4,0.2,19.2,18.7,0.6,0.6,1.1,.041,-0.6,-1.2,-1.8,0.1,
8,Eric Leckner,27,C,71,36,1163,10.4,.527,.007,.455,7.1,19.6,13.3,11.1,0.8,1.8,20.0,16.0,0.1,0.8,0.9,.036,-4.3,-0.6,-4.9,-0.9,
9,Jeff Malone,32,SG,27,23,903,14.7,.527,.015,.242,2.8,7.4,5.1,11.3,0.8,0.0,6.1,22.1,1.3,0.0,1.3,.070,-0.5,-3.1,-3.6,-0.4,
10,Greg Graham,23,SG,70,6,889,11.4,.478,.082,.361,2.6,8.1,5.3,11.5,3.4,0.3,15.5,20.4,-0.5,0.6,0.1,.005,-3.9,0.1,-3.9,-0.4,
11,Warren Kidd,23,PF,68,14,884,11.3,.597,.000,.509,9.4,19.6,14.5,3.2,1.1,1.6,17.5,12.3,0.8,0.6,1.4,.078,-3.2,-1.0,-4.2,-0.5,
12,Moses Malone,38,C,55,0,618,17.7,.519,.004,.504,18.8,21.4,20.1,8.9,0.9,1.7,17.2,24.1,0.6,0.5,1.0,.078,0.4,-2.5,-2.1,0.0,
13,Sean Green,23,SG,35,0,332,7.7,.392,.225,.099,3.3,8.0,5.6,8.1,2.7,1.1,12.4,28.4,-1.1,0.2,-0.9,-0.128,-5.6,-1.7,-7.3,-0.4,
14,Isaac Austin,24,C,14,0,201,14.1,.473,.015,.348,13.6,24.1,18.8,13.2,1.2,3.0,18.3,20.1,0.0,0.2,0.2,.040,-2.9,-1.2,-4.2,-0.1,
15,Manute Bol,31,C,4,0,49,10.2,.429,.000,.000,4.5,9.0,6.7,0.0,2.0,11.1,0.0,6.2,0.0,0.1,0.1,.076,-5.5,4.4,-1.1,0.0,
16,Bill Edwards,22,PF,3,0,44,-0.4,.149,.278,.278,12.4,22.5,17.5,12.3,3.4,1.4,16.5,23.9,-0.3,0.1,-0.3,-0.282,-11.2,-2.4,-13.6,-0.1,
17,Michael Curry,25,SG,10,0,43,-3.9,.286,.143,.286,0.0,2.6,1.3,3.3,1.2,0.0,16.0,19.0,-0.2,0.0,-0.2,-0.217,-10.7,-2.8,-13.5,-0.1,
