Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Alonzo Mourning,25,C,70,70,2671,22.7,.584,.028,.662,9.7,21.7,15.9,11.4,1.4,5.5,15.9,28.1,4.4,5.5,9.9,.178,2.2,2.0,4.2,4.2,"MVP-14,AS"
2,Keith Askins,28,SF,75,14,1897,10.0,.550,.606,.146,7.1,12.7,9.9,9.8,1.3,2.5,16.5,11.9,1.6,2.8,4.4,.111,-0.8,1.8,1.0,1.4,
3,Bimbo Coles,27,PG,52,52,1882,13.0,.523,.308,.309,2.4,9.9,6.2,25.7,1.8,0.5,16.2,18.3,1.9,2.4,4.3,.109,-0.3,0.9,0.6,1.2,
4,Rex Chapman,28,SG,56,50,1865,13.0,.539,.496,.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,2.3,1.9,4.2,.108,0.7,0.1,0.8,1.3,
5,Kurt Thomas,23,PF,74,42,1655,13.5,.533,.004,.325,8.8,21.8,15.5,4.9,1.5,1.7,13.5,19.9,0.8,3.0,3.8,.110,-2.6,0.8,-1.8,0.1,
6,Billy Owens,26,SF,40,40,1388,14.8,.536,.013,.374,8.1,15.7,12.0,17.2,1.1,1.2,17.0,21.7,0.8,2.0,2.7,.095,0.2,0.6,0.8,1.0,
7,Kevin Willis,33,PF,47,42,1357,12.1,.513,.012,.303,11.8,24.0,18.0,4.2,0.7,1.4,17.5,19.0,-0.1,2.3,2.1,.076,-2.8,-0.6,-3.4,-0.5,
8,Tim Hardaway,29,PG,28,28,1047,19.1,.548,.381,.319,1.5,9.2,5.5,46.4,2.9,0.4,20.0,23.9,1.8,1.6,3.4,.154,3.2,0.8,4.0,1.6,
9,Kevin Gamble,30,SF,44,13,1033,8.8,.486,.306,.128,1.6,7.9,4.8,12.8,1.6,0.4,9.3,15.2,0.5,1.2,1.7,.079,-2.8,0.8,-1.9,0.0,
10,Walt Williams,25,SF,28,28,788,15.1,.572,.459,.224,5.6,10.8,8.3,14.3,2.1,1.6,14.0,19.7,1.0,1.2,2.2,.132,1.2,1.3,2.6,0.9,
11,Pete Myers,32,SG,39,1,639,8.9,.476,.263,.475,3.9,9.3,6.7,23.8,1.2,1.3,22.5,17.7,-0.3,0.7,0.5,.035,-2.9,0.2,-2.7,-0.1,
12,Chris Gatling,28,PF,24,0,565,24.4,.625,.000,.290,10.8,25.0,18.0,6.6,1.6,1.5,10.7,26.3,1.5,1.1,2.6,.219,2.8,0.6,3.4,0.8,6MOY-7
13,Sasha Danilović,25,SG,19,18,542,14.4,.591,.424,.391,2.6,7.1,4.9,14.9,1.5,0.4,14.6,21.2,0.9,0.6,1.5,.129,1.0,-0.6,0.4,0.3,
14,Tony Smith,27,SG,25,1,410,11.0,.519,.386,.089,1.7,9.2,5.5,26.7,2.1,1.0,19.9,14.5,0.2,0.6,0.8,.091,-2.1,1.2,-0.9,0.1,
15,Danny Schayes,36,C,32,6,399,8.1,.442,.000,.489,8.7,17.1,13.0,3.5,1.5,3.1,16.8,15.6,-0.3,0.7,0.4,.049,-5.1,0.9,-4.1,-0.2,
16,Terrence Rencher,22,PG,34,1,397,6.5,.437,.293,.434,2.7,9.5,6.2,20.8,2.1,0.2,25.8,18.2,-0.7,0.5,-0.1,-0.016,-4.4,0.5,-3.9,-0.2,
17,Tyrone Corbin,33,SF,22,0,354,10.8,.484,.065,.304,8.8,12.5,10.7,10.4,2.4,0.7,14.0,15.6,0.2,0.6,0.7,.097,-3.0,1.2,-1.7,0.0,
18,Voshon Lenard,22,SG,30,0,323,15.9,.550,.716,.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,0.5,0.4,0.9,.135,3.2,-0.7,2.5,0.4,
19,Ron Grandison,31,PF,18,3,235,6.2,.454,.333,.487,7.1,10.7,8.9,6.3,1.8,0.3,18.8,11.3,-0.1,0.3,0.2,.049,-3.6,0.6,-3.0,0.0,
20,Stacey King,29,PF,15,0,156,2.0,.481,.000,.222,6.9,10.2,8.6,2.1,2.4,1.0,31.3,16.8,-0.4,0.2,-0.2,-0.054,-9.6,1.4,-8.3,-0.2,
21,Jeff Malone,34,SG,7,0,103,8.0,.435,.000,.182,0.0,8.8,4.5,11.2,1.5,0.0,7.8,17.0,0.0,0.1,0.1,.034,-5.1,1.5,-3.6,0.0,
22,LeRon Ellis,26,C,12,1,74,1.6,.264,.000,.273,8.1,4.6,6.3,8.1,1.4,3.2,10.9,17.0,-0.2,0.1,-0.1,-0.081,-7.5,-1.3,-8.8,-0.1,
