Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Trae Young,24,PG,6,6,230,21.1,.521,.362,.289,2.2,8.8,5.2,40.4,2.1,1.6,12.5,34.3,0.3,0.0,0.3,.066,4.7,-1.1,3.6,0.3,
2,De'Andre Hunter,25,SF,6,6,224,10.8,.559,.447,.118,3.1,14.3,8.2,4.2,0.9,0.8,9.1,18.1,0.1,0.0,0.1,.016,-1.9,-1.2,-3.1,-0.1,
3,Dejounte Murray,26,SG,5,5,190,20.5,.538,.359,.087,4.7,16.9,10.2,26.5,2.5,0.5,8.5,25.3,0.3,0.1,0.4,.100,3.9,1.3,5.1,0.3,
4,John Collins,25,PF,6,6,164,10.1,.543,.533,.100,4.2,13.8,8.6,4.0,0.6,3.4,12.6,18.0,0.0,0.0,0.0,-0.007,-2.3,-1.1,-3.5,-0.1,
5,Bogdan Bogdanović,30,SG,6,1,157,19.1,.701,.611,.130,1.3,12.1,6.2,13.2,1.8,3.0,5.0,15.7,0.5,0.0,0.5,.165,3.3,2.7,6.0,0.3,
6,Clint Capela,28,C,6,6,151,16.5,.615,.000,.158,9.8,27.6,17.9,2.6,1.9,1.9,9.0,12.2,0.2,0.1,0.3,.103,0.4,-0.6,-0.2,0.1,
7,Saddiq Bey,23,SF,6,0,133,10.9,.512,.450,.225,5.2,15.2,9.8,5.6,1.1,0.0,4.4,14.2,0.1,0.0,0.1,.038,-0.6,-1.5,-2.1,0.0,
8,Onyeka Okongwu,22,C,6,0,131,14.0,.612,.040,.400,14.4,17.3,15.7,6.7,0.7,5.7,19.2,11.4,0.2,0.0,0.2,.084,-2.0,0.1,-1.9,0.0,
9,Jalen Johnson,21,SF,6,0,56,13.9,.523,.458,.083,3.5,27.6,14.5,19.4,2.6,0.0,16.7,22.0,0.0,0.0,0.0,.013,-0.4,2.2,1.8,0.1,
10,Aaron Holiday,26,PG,1,0,4,-4.9,,,,0.0,0.0,0.0,27.3,0.0,0.0,100.0,10.3,0.0,0.0,0.0,-0.273,-8.4,-3.3,-11.6,0.0,
