Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Richard Jefferson,28,SF,82,82,2939,15.4,.554,.239,.424,2.2,13.3,7.5,11.7,1.2,0.4,10.2,24.6,4.2,2.4,6.6,.109,1.0,-0.8,0.2,1.6,
2,Ramon Sessions,22,PG,79,39,2173,17.6,.525,.044,.457,3.3,11.7,7.3,34.6,2.0,0.3,14.0,22.4,3.5,2.1,5.6,.123,1.4,0.1,1.6,1.9,
3,Luc Mbah a Moute,22,PF,82,52,2114,12.3,.516,.008,.391,10.1,17.4,13.6,6.3,2.1,1.8,14.8,14.3,1.2,2.8,4.0,.092,-1.6,0.8,-0.8,0.6,
4,Charlie Villanueva,24,PF,78,47,2095,18.6,.529,.237,.220,8.3,21.6,14.7,12.4,1.2,2.2,10.4,28.5,2.2,2.7,4.9,.112,1.6,-0.6,1.1,1.6,
5,Luke Ridnour,27,PG,72,50,2033,12.9,.500,.253,.246,1.8,11.3,6.3,28.2,2.3,0.7,15.7,18.0,1.2,2.2,3.4,.081,-1.0,0.9,0.0,1.0,
6,Charlie Bell,29,SG,70,23,1783,9.8,.525,.458,.153,2.0,7.1,4.4,13.3,1.5,0.3,12.0,16.0,0.9,1.2,2.2,.059,-1.4,-0.3,-1.7,0.2,
7,Michael Redd,29,SG,33,32,1203,17.9,.566,.349,.294,2.3,8.5,5.3,13.2,1.5,0.1,7.9,25.0,2.3,0.9,3.2,.128,3.2,-1.1,2.2,1.3,
8,Andrew Bogut,24,C,36,33,1124,16.2,.586,.000,.309,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,1.0,1.6,2.6,.112,0.0,1.3,1.3,1.0,
9,Francisco Elson,32,C,59,23,977,10.3,.537,.024,.231,11.6,16.3,13.8,4.8,1.9,3.1,20.5,10.8,0.5,1.3,1.8,.089,-3.3,1.0,-2.2,-0.1,
10,Dan Gadzuric,30,C,67,26,941,12.2,.495,.008,.279,11.4,21.0,16.0,6.5,1.8,3.8,13.0,15.0,0.4,1.4,1.8,.094,-3.2,0.7,-2.5,-0.1,
11,Joe Alexander,22,SF,59,0,716,10.1,.494,.188,.339,6.9,12.3,9.5,9.5,1.1,3.4,15.6,20.9,-0.3,0.7,0.4,.030,-3.4,-0.1,-3.5,-0.3,
12,Malik Allen,30,PF,49,3,579,7.3,.435,.006,.124,6.8,14.5,10.5,9.5,0.6,1.7,10.0,15.4,-0.2,0.5,0.3,.024,-4.2,-0.2,-4.5,-0.4,
13,Keith Bogans,28,SG,29,0,485,12.5,.535,.617,.221,3.7,19.1,11.1,10.5,2.1,0.3,11.9,17.2,0.4,0.6,1.0,.101,-0.3,0.3,0.0,0.2,
14,Tyronn Lue,31,PG,30,0,392,10.6,.559,.378,.134,1.7,9.2,5.3,18.8,0.8,0.0,14.3,16.8,0.4,0.2,0.6,.073,-0.5,-0.5,-1.0,0.1,
15,Damon Jones,32,PG,18,0,108,6.2,.485,.824,.000,0.0,6.9,3.3,9.8,1.4,0.0,15.0,16.6,-0.1,0.1,0.0,-0.007,-2.4,-1.6,-4.0,-0.1,
16,Austin Croshere,33,PF,11,0,77,17.2,.517,.367,.367,10.3,27.3,18.4,12.9,0.7,1.1,10.3,22.6,0.1,0.1,0.2,.117,2.9,-0.8,2.0,0.1,
17,Eddie Gill,30,PG,6,0,43,15.5,.778,.333,.000,0.0,11.5,5.5,41.2,3.6,1.9,35.7,14.6,0.1,0.1,0.1,.155,-1.7,3.0,1.3,0.0,
