Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Nick Van Exel,23,PG,80,80,2944,16.3,.544,.462,.271,1.0,7.4,4.2,33.6,1.7,0.1,15.1,21.3,5.0,1.3,6.4,.104,2.5,-2.0,0.5,1.9,
2,Vlade Divac,26,C,80,80,2807,20.5,.568,.055,.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,5.3,4.2,9.5,.162,1.9,2.1,3.9,4.1,
3,Elden Campbell,26,PF,73,59,2076,15.4,.500,.001,.369,8.9,14.8,11.9,6.8,1.7,4.4,9.7,21.0,1.5,2.3,3.8,.087,-1.6,0.0,-1.6,0.2,
4,Cedric Ceballos,25,SF,58,54,2029,19.9,.570,.149,.299,9.2,16.1,12.6,8.9,1.5,0.6,11.5,26.5,3.5,1.7,5.2,.123,2.8,-1.9,0.9,1.5,"MVP-15,AS"
5,Eddie Jones,23,SG,64,58,1981,16.3,.548,.331,.227,4.4,9.5,7.0,9.9,3.3,1.4,8.4,19.4,2.9,2.1,5.0,.122,1.0,1.3,2.3,2.1,ROY-4
6,Anthony Peeler,25,SG,73,24,1559,13.8,.528,.328,.194,4.4,7.5,6.0,12.2,1.7,0.6,10.3,22.0,1.6,0.8,2.4,.073,0.0,-1.7,-1.7,0.1,
7,Sedale Threatt,33,PG,59,2,1384,15.8,.574,.217,.254,1.7,8.2,5.0,26.8,2.0,0.6,12.6,17.3,2.9,0.9,3.8,.131,0.6,0.0,0.6,0.9,
8,Sam Bowie,33,C,67,10,1225,10.4,.500,.041,.333,6.5,19.5,13.0,13.2,0.9,4.5,22.9,14.0,-0.3,1.4,1.1,.044,-3.8,1.4,-2.4,-0.1,
9,Tony Smith,26,SG,61,4,1024,11.0,.505,.294,.204,4.6,6.9,5.8,14.3,2.3,0.5,12.9,16.3,0.6,0.7,1.3,.059,-2.0,-0.2,-2.2,-0.1,
10,George Lynch,24,SF,56,15,953,12.4,.512,.071,.292,8.7,12.7,10.7,9.6,2.7,0.7,18.0,18.3,0.0,1.0,0.9,.046,-1.9,-0.3,-2.2,0.0,
11,Antonio Harvey,24,PF,59,8,572,10.3,.457,.006,.256,7.5,12.2,9.9,5.8,1.3,5.0,11.3,16.6,-0.2,0.6,0.4,.032,-4.3,0.1,-4.2,-0.3,
12,Lloyd Daniels,27,SG,25,14,541,10.4,.479,.473,.137,5.5,5.9,5.7,9.6,1.9,1.3,10.6,17.2,0.1,0.3,0.4,.038,-1.4,-1.0,-2.3,0.0,
13,Anthony Miller,23,PF,46,1,527,14.7,.571,.038,.576,14.1,17.8,15.9,9.6,1.9,0.9,18.7,16.6,0.6,0.6,1.2,.111,-1.3,-0.8,-2.1,0.0,
14,Kurt Rambis,36,PF,26,1,195,9.4,.546,.000,.343,5.7,13.6,9.6,11.2,0.8,3.2,16.6,10.7,0.2,0.2,0.3,.076,-3.8,0.9,-2.9,0.0,
15,Randolph Keys,28,SF,6,0,83,5.0,.372,.346,.077,8.0,14.7,11.3,3.4,0.6,1.7,6.9,15.0,-0.1,0.1,0.0,-0.008,-6.9,-1.9,-8.8,-0.1,
16,Lester Conner,35,SG,2,0,5,18.0,1.136,,,0.0,0.0,0.0,0.0,10.1,0.0,0.0,7.6,0.0,0.0,0.0,.440,-8.0,12.1,4.1,0.0,
