Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Josh Smith,28,SF,77,76,2730,14.1,.463,.215,.244,3.9,17.6,10.4,15.0,1.9,3.2,12.7,24.5,-1.4,2.5,1.1,.020,-0.9,0.1,-0.8,0.8,
2,Brandon Jennings,24,PG,80,79,2728,15.6,.486,.403,.283,2.2,7.8,4.9,34.4,1.9,0.2,14.4,23.4,3.0,0.9,3.9,.068,1.9,-1.9,0.1,1.4,
3,Greg Monroe,23,PF,82,82,2690,18.1,.531,.001,.362,9.9,21.6,15.4,10.3,1.7,1.4,12.4,21.4,3.7,2.3,5.9,.106,0.6,-0.6,0.1,1.4,
4,Andre Drummond,20,C,81,81,2619,22.6,.599,.003,.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,6.4,3.5,9.9,.182,2.0,-0.6,1.4,2.3,
5,Kyle Singler,25,SF,82,36,2337,11.8,.574,.409,.306,5.2,9.2,7.1,4.7,1.3,1.3,10.4,14.0,3.6,0.7,4.4,.090,-0.7,-0.7,-1.4,0.3,
6,Rodney Stuckey,27,SG,73,5,1950,14.0,.516,.103,.342,2.1,7.7,4.7,12.7,1.4,0.4,11.3,24.3,1.8,0.4,2.2,.053,-1.2,-1.7,-2.9,-0.4,
7,Kentavious Caldwell-Pope,20,SG,80,41,1583,9.4,.483,.402,.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,1.0,0.8,1.8,.055,-3.0,0.5,-2.6,-0.2,
8,Will Bynum,31,PG,56,3,1054,14.4,.502,.144,.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,0.6,0.4,1.0,.047,-0.6,-1.5,-2.1,0.0,
9,Jonas Jerebko,26,PF,64,0,741,13.4,.577,.356,.284,7.2,19.3,12.9,7.8,1.4,0.6,15.5,16.0,1.0,0.5,1.4,.092,-0.8,-0.7,-1.5,0.1,
10,Josh Harrellson,24,C,32,0,317,13.4,.547,.378,.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,0.5,0.2,0.7,.108,-0.8,0.1,-0.7,0.1,
11,Chauncey Billups,37,SG,19,7,309,5.3,.427,.608,.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,-0.3,0.1,-0.3,-0.042,-4.2,-1.6,-5.8,-0.3,
12,Gigi Datome,26,SF,34,0,238,8.0,.409,.402,.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,-0.2,0.1,-0.1,-0.023,-3.7,-2.3,-6.0,-0.2,
13,Peyton Siva,23,SG,24,0,224,5.7,.425,.439,.263,0.9,6.2,3.4,21.0,2.0,0.4,22.1,15.6,-0.2,0.1,-0.2,-0.032,-5.3,-1.1,-6.4,-0.2,
14,Charlie Villanueva,29,PF,20,0,180,12.7,.469,.609,.152,3.5,17.9,10.3,5.5,1.1,2.2,6.7,25.0,0.0,0.1,0.1,.034,-0.6,-1.9,-2.4,0.0,
15,Tony Mitchell,21,PF,21,0,79,18.1,.540,.083,1.583,19.7,16.0,18.0,3.4,3.8,3.0,16.4,13.2,0.1,0.1,0.2,.151,0.5,-0.1,0.4,0.0,
