Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Desmond Mason,27,SF,80,71,2893,14.8,.526,.007,.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,3.6,0.7,4.3,.071,-0.1,-1.5,-1.6,0.3,
2,Michael Redd,25,SG,75,75,2848,18.3,.536,.207,.305,2.9,10.0,6.4,11.4,1.2,0.2,7.6,27.8,5.5,0.7,6.2,.105,2.8,-1.8,1.0,2.2,
3,Joe Smith,29,PF,74,73,2265,15.0,.564,.002,.367,9.2,18.9,14.0,4.9,1.0,1.2,9.9,16.1,4.0,1.4,5.5,.116,0.0,-0.9,-0.9,0.6,
4,Mo Williams,22,PG,80,80,2254,14.1,.504,.134,.217,2.6,10.2,6.4,35.4,1.7,0.4,19.5,20.3,1.2,1.0,2.2,.046,-0.4,-1.2,-1.5,0.2,
5,Dan Gadzuric,26,C,81,81,1783,18.1,.551,.000,.441,17.0,27.4,22.2,2.7,1.4,4.4,13.1,15.8,2.8,2.4,5.2,.140,0.3,-0.2,0.1,1.0,
6,Zaza Pachulia,20,C,74,4,1397,14.4,.526,.003,.523,10.9,20.9,15.9,6.8,1.7,1.8,13.9,16.5,1.6,1.3,2.9,.099,-1.1,-0.2,-1.3,0.2,
7,Mike James,29,PG,47,0,1167,16.0,.535,.330,.196,2.3,10.0,6.1,27.6,1.8,0.3,13.8,22.6,1.5,0.5,2.0,.084,1.8,-0.6,1.1,0.9,
8,Toni Kukoč,36,SF,53,6,1099,12.8,.523,.453,.238,3.3,13.9,8.5,22.3,1.9,0.9,18.5,14.4,0.8,0.7,1.5,.066,0.2,0.4,0.6,0.7,
9,Erick Strickland,31,SG,62,5,1014,8.1,.453,.273,.211,1.3,10.7,6.0,17.8,1.6,0.1,16.2,17.8,-0.6,0.4,-0.3,-0.012,-3.8,-0.7,-4.6,-0.6,
10,Marcus Fizer,26,PF,54,0,903,11.6,.498,.021,.353,3.7,19.2,11.4,11.8,1.5,1.1,15.7,20.2,-0.2,0.7,0.4,.023,-2.7,-0.2,-2.9,-0.2,
11,Keith Van Horn,29,SF,33,13,818,14.7,.545,.274,.228,7.8,15.9,11.8,8.5,1.4,1.0,13.0,20.1,1.0,0.5,1.4,.084,0.7,-0.4,0.2,0.5,
12,Anthony Goldwire,33,PG,24,2,482,15.9,.587,.587,.190,2.2,10.3,6.2,25.3,1.6,0.0,9.6,13.7,1.3,0.2,1.4,.143,2.7,0.0,2.7,0.6,
13,Kendall Gill,36,SG,14,0,284,12.2,.479,.113,.250,4.5,10.8,7.6,14.9,2.6,1.0,9.2,15.7,0.3,0.2,0.5,.079,-1.7,1.3,-0.4,0.1,
14,Calvin Booth,28,C,17,0,189,12.2,.583,.000,.552,8.0,22.6,15.2,3.2,1.1,4.7,18.2,10.6,0.2,0.2,0.4,.096,-2.0,1.4,-0.6,0.1,
15,Zendon Hamilton,29,C,16,0,159,10.4,.480,.000,1.500,13.2,17.9,15.5,5.5,1.7,0.9,18.4,18.6,0.0,0.1,0.1,.038,-3.9,-1.7,-5.5,-0.1,
16,Daniel Santiago,28,C,11,0,105,4.3,.426,.000,.524,6.7,14.7,10.6,1.4,1.5,2.8,13.4,12.9,-0.1,0.1,0.0,.012,-8.6,-0.4,-9.1,-0.2,
17,Reece Gaines,24,PG,11,0,79,1.9,.326,.087,.000,1.5,3.0,2.2,7.7,1.3,0.9,11.5,15.0,-0.2,0.0,-0.2,-0.104,-6.8,-1.7,-8.5,-0.1,
18,Eddie House,26,SG,5,0,41,14.3,.471,.353,.000,0.0,8.7,4.3,20.2,2.6,0.0,0.0,18.9,0.1,0.0,0.1,.104,1.3,0.3,1.6,0.0,
