Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Juwan Howard,26,PF,82,82,2909,12.3,.496,.006,.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,0.5,1.3,1.9,.031,-1.4,-1.4,-2.8,-0.6,
2,Mitch Richmond,34,SG,74,69,2397,16.5,.536,.230,.324,1.8,8.6,5.1,13.5,2.4,0.4,11.4,25.0,3.8,1.4,5.2,.104,1.3,-0.2,1.1,1.9,
3,Rod Strickland,33,PG,69,67,2188,17.1,.485,.028,.400,3.8,9.9,6.8,38.9,2.2,0.6,17.3,22.0,2.4,1.3,3.7,.081,1.8,-0.8,1.0,1.6,
4,Tracy Murray,28,SF,80,8,1831,14.1,.555,.393,.210,3.9,13.2,8.5,6.5,1.3,0.9,10.3,19.8,2.9,0.9,3.8,.101,1.6,-1.0,0.6,1.2,
5,Chris Whitney,28,PG,82,15,1627,15.6,.554,.489,.253,1.4,8.2,4.7,30.7,1.7,0.2,15.6,18.7,3.3,0.6,4.0,.117,2.0,-0.9,1.1,1.2,
6,Aaron Williams,28,PF,81,0,1545,17.7,.572,.007,.447,11.7,18.9,15.2,6.2,1.4,4.3,12.9,17.8,3.2,1.6,4.8,.150,0.0,0.4,0.3,0.9,
7,Jahidi White,23,C,80,59,1537,15.7,.524,.000,.469,15.0,26.6,20.7,1.6,1.0,3.9,14.8,18.4,1.3,1.9,3.2,.101,-1.6,-1.1,-2.7,-0.3,
8,Richard Hamilton,21,SG,71,12,1373,11.6,.482,.127,.220,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,0.4,0.3,0.7,.024,-1.4,-2.2,-3.7,-0.6,
9,Isaac Austin,30,C,59,23,1173,10.2,.481,.011,.389,6.2,21.7,13.8,10.0,0.8,2.3,20.6,19.6,-0.9,0.9,0.0,.001,-3.1,-0.1,-3.2,-0.4,
10,Michael Smith,27,SF,46,46,1145,14.5,.611,.005,.526,12.0,21.4,16.6,7.3,1.2,1.4,16.0,10.9,2.3,1.0,3.3,.137,0.4,0.1,0.4,0.7,
11,Gerard King,27,SF,62,28,1060,13.4,.534,.000,.238,9.0,18.2,13.6,7.4,1.7,1.0,11.8,14.5,1.4,0.9,2.3,.103,-0.8,-0.1,-0.9,0.3,
12,Don Reid,26,PF,17,0,333,16.0,.603,.000,.359,8.9,17.8,13.3,4.8,3.0,4.1,11.7,13.6,0.7,0.5,1.2,.167,-1.8,2.2,0.4,0.2,
13,Reggie Jordan,32,PG,36,0,243,6.7,.349,.019,.245,7.5,12.0,9.7,19.1,2.6,0.6,24.4,14.2,-0.4,0.2,-0.2,-0.035,-3.9,0.9,-3.0,-0.1,
14,Laron Profit,22,SG,33,1,225,4.4,.386,.288,.169,1.0,12.4,6.7,16.7,1.6,1.3,23.1,16.2,-0.5,0.1,-0.3,-0.073,-5.6,-0.2,-5.8,-0.2,
15,Calvin Booth,23,C,11,0,143,11.9,.403,.000,.304,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18.0,0.0,0.2,0.1,.043,-3.9,0.1,-3.8,-0.1,
16,Lorenzo Williams,30,PF,8,0,76,16.1,.778,.000,.000,18.0,19.9,18.9,2.0,2.0,5.7,25.0,7.0,0.2,0.1,0.3,.165,0.1,1.5,1.6,0.1,
