Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Blue Edwards,30,SF,82,82,2773,11.9,.498,.256,.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,-0.7,2.5,1.9,.032,-2.0,0.0,-1.9,0.1,
2,Bryant Reeves,22,C,77,63,2460,13.4,.506,.003,.341,8.2,19.4,13.6,8.3,0.9,1.7,13.5,21.6,0.0,2.3,2.3,.045,-2.4,-1.2,-3.7,-1.0,
3,Greg Anthony,28,PG,69,68,2096,18.6,.530,.347,.380,1.6,8.4,4.9,41.9,2.9,0.4,14.9,23.3,2.9,1.9,4.8,.111,2.6,0.4,2.9,2.6,
4,Chris King,26,SF,80,66,1930,10.8,.492,.193,.232,6.0,11.5,8.7,9.5,1.9,1.3,13.8,17.7,-0.5,1.6,1.1,.028,-2.1,-0.3,-2.5,-0.2,
5,Byron Scott,34,SG,80,0,1894,13.0,.523,.327,.359,2.4,9.8,5.9,11.7,1.8,0.9,11.3,21.3,1.0,1.3,2.3,.059,-0.8,-0.6,-1.3,0.3,
6,Anthony Avent,26,PF,71,32,1586,6.9,.415,.000,.165,7.7,18.9,13.1,7.4,1.0,2.0,17.6,17.5,-2.8,1.6,-1.2,-0.037,-6.5,-0.7,-7.3,-2.1,
7,Eric Murdock,27,PG,64,14,1480,16.9,.505,.234,.251,1.6,11.0,6.1,36.0,4.6,0.5,17.2,21.6,0.4,2.1,2.5,.082,-0.5,2.3,1.8,1.4,
8,Ashraf Amaya,24,PF,54,34,1104,11.8,.534,.004,.591,11.7,20.8,16.1,5.1,1.1,0.7,15.2,15.5,0.7,1.1,1.8,.078,-3.3,-1.5,-4.8,-0.8,
9,Gerald Wilkins,32,SG,28,14,738,7.3,.437,.312,.112,3.4,7.1,5.2,15.5,1.6,0.2,14.7,15.6,-0.6,0.4,-0.2,-0.014,-4.8,-1.2,-6.0,-0.7,
10,Eric Mobley,25,C,34,1,611,10.0,.543,.015,.634,9.5,15.3,12.3,6.2,1.1,2.8,22.6,16.2,-0.4,0.6,0.2,.017,-4.7,-0.3,-5.0,-0.5,
11,Lawrence Moten,23,SG,44,3,573,15.7,.520,.223,.304,7.1,5.3,6.2,17.4,2.7,1.1,13.6,25.8,0.1,0.4,0.6,.047,0.9,-0.3,0.6,0.4,
12,Kenny Gattison,31,PF,25,14,570,10.7,.510,.000,.411,7.0,16.8,11.7,4.6,0.9,1.5,15.1,21.2,-0.3,0.5,0.1,.012,-4.1,-1.4,-5.5,-0.5,
13,Doug Edwards,25,PF,31,0,519,7.5,.432,.044,.418,7.6,12.2,9.8,11.8,1.0,2.6,21.2,12.0,-0.3,0.4,0.1,.005,-4.3,0.2,-4.0,-0.3,
14,Antonio Harvey,25,PF,18,6,410,9.7,.430,.021,.453,7.5,19.9,13.4,3.6,1.8,3.9,13.6,14.7,-0.4,0.6,0.1,.016,-3.9,0.0,-3.9,-0.2,
15,Benoit Benjamin,31,C,13,13,404,13.6,.488,.000,.348,8.7,21.7,15.0,7.6,1.3,2.8,15.5,24.8,-0.4,0.5,0.1,.010,-2.6,-1.2,-3.8,-0.2,
16,Darrick Martin,24,PG,24,0,402,14.3,.532,.168,.351,3.7,7.6,5.5,27.6,3.5,0.2,19.7,21.4,0.1,0.4,0.5,.059,-1.9,0.6,-1.4,0.1,
17,Rich Manning,25,PF,29,0,311,7.6,.449,.009,.124,5.8,15.2,10.4,4.2,0.5,1.5,12.5,20.0,-0.4,0.2,-0.2,-0.035,-6.0,-2.0,-8.0,-0.5,
18,Cuonzo Martin,24,SG,4,0,19,20.6,.765,.600,.400,6.0,6.4,6.2,19.5,2.8,0.0,14.5,16.5,0.1,0.0,0.1,.170,7.3,1.8,9.2,0.1,
