Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Rasheed Wallace,25,PF,81,77,2845,18.1,.556,.048,.317,5.6,17.2,11.7,8.7,1.6,2.8,11.6,21.9,4.6,4.7,9.3,.156,1.2,1.0,2.2,3.0,AS
2,Scottie Pippen,34,SF,82,82,2749,16.4,.533,.306,.259,5.1,16.2,11.0,23.7,2.3,1.1,17.8,19.6,3.4,4.4,7.8,.137,1.9,1.7,3.6,3.9,DPOY-8
3,Steve Smith,30,SG,82,81,2689,17.3,.584,.268,.378,5.7,7.9,6.8,12.8,1.4,0.9,10.0,20.0,7.7,2.7,10.4,.186,2.8,0.1,2.9,3.3,
4,Damon Stoudamire,26,PG,78,78,2372,15.5,.508,.237,.162,3.2,8.6,6.0,28.4,1.7,0.0,13.5,21.5,3.6,2.5,6.1,.124,1.2,-0.3,0.9,1.7,
5,Arvydas Sabonis,35,C,66,61,1688,20.3,.568,.032,.331,7.1,27.6,17.9,12.0,1.4,3.4,12.4,21.4,3.6,3.5,7.1,.203,1.7,1.9,3.6,2.4,
6,Detlef Schrempf,37,SF,77,6,1662,14.5,.544,.120,.497,5.9,17.0,11.8,18.2,1.2,0.8,15.9,17.4,2.9,2.2,5.2,.149,0.3,0.8,1.1,1.3,
7,Greg Anthony,32,PG,82,3,1548,13.0,.551,.560,.274,1.4,8.4,5.1,20.5,2.0,0.4,15.4,16.4,2.3,1.8,4.1,.128,0.4,0.8,1.2,1.2,
8,Brian Grant,27,PF,63,14,1322,14.0,.540,.006,.472,11.4,18.9,15.3,7.7,1.3,1.6,16.5,17.8,1.5,2.0,3.5,.128,-1.1,0.2,-0.8,0.4,
9,Bonzi Wells,23,SF,66,0,1162,17.3,.540,.110,.269,8.3,10.0,9.2,14.9,3.2,0.8,15.3,25.2,1.3,1.8,3.1,.130,0.1,1.0,1.1,0.9,
10,Jermaine O'Neal,21,C,70,8,859,13.3,.515,.005,.441,14.0,17.2,15.7,3.3,0.7,4.7,15.1,16.8,0.7,1.4,2.1,.117,-2.5,0.1,-2.5,-0.1,
11,Stacey Augmon,31,SG,59,0,692,12.2,.510,.011,.314,7.5,12.0,9.9,11.9,2.1,1.2,16.0,15.8,0.5,1.0,1.5,.102,-1.5,1.0,-0.5,0.3,
12,Antonio Harvey,29,PF,19,0,137,10.1,.581,.000,.400,7.3,20.4,14.2,5.7,0.4,3.2,25.4,15.9,0.0,0.2,0.2,.067,-3.9,0.5,-3.4,0.0,
13,Joe Kleine,38,C,7,0,31,6.8,.446,.000,.273,0.0,21.6,11.4,10.2,1.7,0.0,14.0,21.3,0.0,0.1,0.0,.040,-6.5,1.0,-5.4,0.0,
14,Gary Grant,34,PG,3,0,24,8.0,.429,.000,.000,0.0,14.0,7.4,8.1,2.2,0.0,12.5,30.8,-0.1,0.0,0.0,-0.070,-8.3,0.0,-8.3,0.0,
